t,x,y,z
16.4,1.843066,1.246122,1.168523
16.5,1.855133,1.274332,1.168847
16.6,1.868969,1.296374,1.165571
16.7,1.884492,1.321979,1.172763
16.8,1.901074,1.345871,1.178608
16.9,1.918807,1.36729,1.185606
17.0,1.936914,1.386418,1.190483
17.1,1.95657,1.407113,1.201122
17.2,1.977216,1.428589,1.212128
17.3,1.997999,1.447499,1.222586
17.4,2.019033,1.466016,1.234496
17.5,2.040448,1.484686,1.245846
17.6,2.061587,1.502318,1.257428
17.7,2.08217,1.518884,1.266208
17.8,2.100648,1.5312,1.263153
17.9,2.116321,1.539667,1.253076
18.0,2.132672,1.551807,1.253506
18.1,2.150242,1.567328,1.258512
18.2,2.167594,1.583209,1.265782
18.3,2.185659,1.600875,1.27913
18.4,2.201213,1.616335,1.281524
18.5,2.206773,1.629073,1.282573
18.6,2.201796,1.637121,1.290167
18.7,2.185257,1.640823,1.304627
18.8,2.153046,1.641749,1.320156
18.9,2.118158,1.644134,1.325015
19.0,2.082377,1.646936,1.328155
19.1,2.044699,1.649786,1.330765
19.2,2.007668,1.653181,1.329368
19.3,1.966366,1.654755,1.33116
19.4,1.924274,1.656527,1.331031
19.5,1.8811,1.657842,1.329948
19.6,1.834651,1.658376,1.331835
19.7,1.786598,1.659058,1.332405
19.8,1.740622,1.659748,1.327174
19.9,1.693554,1.659535,1.325071
20.0,1.641235,1.658805,1.323855
20.1,1.586915,1.658281,1.323025
20.2,1.529893,1.656896,1.323615
20.3,1.471695,1.656082,1.323669
20.4,1.413678,1.65521,1.321469
20.5,1.355472,1.653105,1.319309
20.6,1.297603,1.649726,1.315138
20.7,1.237216,1.645497,1.311788
20.8,1.178862,1.640982,1.304066
20.9,1.119517,1.635866,1.298995
21.0,1.058824,1.630679,1.293951
21.1,0.996945,1.625515,1.290029
21.2,0.934529,1.619981,1.287028
21.3,0.871938,1.614044,1.282513
21.4,0.808926,1.607981,1.279914
21.5,0.748363,1.603193,1.275981
21.6,0.690881,1.600593,1.271973
21.7,0.63495,1.599266,1.268926
21.8,0.581646,1.598591,1.265385
21.9,0.533006,1.598899,1.261011
22.0,0.487384,1.600368,1.259336
22.1,0.444562,1.603345,1.259357
22.2,0.406549,1.607726,1.258502
22.3,0.371293,1.612644,1.258134
22.4,0.341175,1.618007,1.252184
22.5,0.317451,1.623781,1.245695
22.6,0.292968,1.631282,1.243825
22.7,0.270237,1.639463,1.242698
22.8,0.251177,1.647369,1.240041
22.9,0.233501,1.65537,1.236835
23.0,0.221007,1.662182,1.226992
23.1,0.21119,1.668977,1.220204
23.2,0.200509,1.67725,1.220578
23.3,0.188602,1.686102,1.223792
23.4,0.178492,1.694708,1.225886
23.5,0.171893,1.702474,1.225499
23.6,0.168677,1.709036,1.216349
23.7,0.168732,1.713929,1.20614
23.8,0.166718,1.721602,1.205219
23.9,0.167237,1.727911,1.192476
24.0,0.169653,1.732613,1.17424
24.1,0.174417,1.732675,1.166669
24.2,0.182202,1.729167,1.161797
24.3,0.193259,1.7227,1.159918
24.4,0.20538,1.715536,1.154201
24.5,0.216496,1.70973,1.144292
24.6,0.227299,1.705184,1.133176
24.7,0.240086,1.696603,1.126518
24.8,0.258361,1.676449,1.134633
24.9,0.278824,1.647415,1.147142
25.0,0.302825,1.606859,1.166199
25.1,0.326818,1.561693,1.178646
25.2,0.34648,1.521242,1.182415
25.3,0.36566,1.476434,1.191287
25.4,0.384662,1.43205,1.195112
25.5,0.400209,1.39205,1.194125
25.6,0.41537,1.347301,1.198356
25.7,0.431191,1.300379,1.203041
25.8,0.445504,1.254187,1.20419
25.9,0.458564,1.208844,1.204762
26.0,0.471549,1.159492,1.209021
26.1,0.484684,1.109904,1.210758
26.2,0.496154,1.060484,1.213249
26.3,0.506178,1.012034,1.211624
26.4,0.514249,0.964975,1.208388
26.5,0.524446,0.914778,1.208778
26.6,0.533982,0.868891,1.202053
26.7,0.541232,0.823378,1.197207
26.8,0.549189,0.772174,1.197985
26.9,0.558605,0.720784,1.197832
27.0,0.567944,0.667529,1.199782
27.1,0.57525,0.618571,1.194608
27.2,0.579755,0.570349,1.193491
27.3,0.583178,0.523059,1.191001
27.4,0.584444,0.474645,1.193933
27.5,0.582968,0.429168,1.196694
27.6,0.579966,0.38733,1.19657
27.7,0.575567,0.34503,1.200078
27.8,0.569965,0.303717,1.204506
27.9,0.562621,0.264981,1.208922
28.0,0.554253,0.229002,1.213986
28.1,0.545535,0.195456,1.218526
28.2,0.536561,0.166049,1.220309
28.3,0.526525,0.138177,1.222475
28.4,0.51671,0.113537,1.221233
28.5,0.505722,0.089808,1.223316
28.6,0.495298,0.068541,1.224353
28.7,0.484923,0.047963,1.227951
28.8,0.475537,0.028698,1.231309
28.9,0.467346,0.011347,1.233555
29.0,0.4594,-0.004757,1.235936
29.1,0.451184,-0.020523,1.237512
29.2,0.443825,-0.035325,1.235306
29.3,0.438841,-0.048058,1.225081
29.4,0.436916,-0.057552,1.213743
29.5,0.434611,-0.066737,1.202912
29.6,0.432419,-0.076302,1.192667
29.7,0.430256,-0.085866,1.181389
29.8,0.427369,-0.095483,1.170667
29.9,0.424115,-0.105393,1.158867
30.0,0.420351,-0.115357,1.147703
30.1,0.415595,-0.12507,1.135628
30.2,0.410646,-0.134203,1.123848
30.3,0.405477,-0.142875,1.113866
30.4,0.400748,-0.151048,1.103062
30.5,0.395186,-0.15909,1.091463
30.6,0.389503,-0.167267,1.079893
30.7,0.383895,-0.175797,1.069558
30.8,0.378009,-0.184714,1.058855
30.9,0.371286,-0.194013,1.047239
31.0,0.364903,-0.20357,1.03647
31.1,0.358785,-0.213782,1.027444
31.2,0.352518,-0.224357,1.01637
31.3,0.345637,-0.234977,1.005712
31.4,0.338029,-0.245715,0.996248
31.5,0.331364,-0.256583,0.986017
31.6,0.325154,-0.266875,0.975891
31.7,0.318887,-0.277091,0.966334
31.8,0.313135,-0.28699,0.956703
31.9,0.30791,-0.296708,0.946082
32.0,0.30311,-0.305995,0.936533
32.1,0.298692,-0.315453,0.926759
32.2,0.294678,-0.325664,0.917339
32.3,0.290801,-0.336086,0.907851
32.4,0.286848,-0.345998,0.900049
32.5,0.282865,-0.355376,0.893911
32.6,0.279121,-0.364802,0.887647
32.7,0.27532,-0.373526,0.880773
32.8,0.271537,-0.38193,0.874881
32.9,0.268462,-0.389792,0.869425
33.0,0.265838,-0.396352,0.864047
33.1,0.26398,-0.401585,0.857808
33.2,0.263279,-0.406181,0.850392
33.3,0.263265,-0.41015,0.843558
33.4,0.263841,-0.412804,0.836065
33.5,0.264512,-0.41386,0.828207
33.6,0.265413,-0.413848,0.820883
33.7,0.266662,-0.411953,0.814324
33.8,0.26823,-0.409273,0.808472
33.9,0.270511,-0.405958,0.803473
34.0,0.272843,-0.401932,0.798078
34.1,0.27459,-0.397712,0.791582
34.2,0.275994,-0.392061,0.785609
34.3,0.277554,-0.384828,0.776869
34.4,0.278961,-0.376682,0.768203
34.5,0.279982,-0.367569,0.759595
34.6,0.281323,-0.357054,0.748889
34.7,0.282361,-0.345348,0.738538
34.8,0.282609,-0.332936,0.727071
34.9,0.283259,-0.319362,0.714063
35.0,0.283633,-0.305175,0.70155
35.1,0.283996,-0.291102,0.687378
35.2,0.284728,-0.276533,0.672689
35.3,0.285218,-0.261537,0.658662
35.4,0.285577,-0.246727,0.643589
35.5,0.286281,-0.233283,0.628236
35.6,0.287597,-0.219816,0.613062
35.7,0.289566,-0.207103,0.596261
35.8,0.292287,-0.194632,0.578332
35.9,0.296536,-0.182607,0.559954
36.0,0.30164,-0.170763,0.541983
