t,x,y,z
16.5,0.439344,1.244852,-0.022577
16.6,0.415887,1.198995,-0.019209
16.7,0.394967,1.148702,-0.013335
16.8,0.376576,1.097072,-0.005196
16.9,0.361621,1.043043,0.005522
17.0,0.348603,0.98909,0.017526
17.1,0.336521,0.936709,0.02829
17.2,0.325179,0.883665,0.040663
17.3,0.315136,0.829064,0.055938
17.4,0.306654,0.776711,0.06926
17.5,0.298052,0.726447,0.084624
17.6,0.288286,0.678317,0.100041
17.7,0.27811,0.632124,0.119676
17.8,0.267481,0.588854,0.141554
17.9,0.256666,0.55047,0.162279
18.0,0.24507,0.514794,0.183706
18.1,0.234399,0.485124,0.198064
18.2,0.225834,0.460795,0.208685
18.3,0.218404,0.438408,0.222417
18.4,0.210739,0.416918,0.237144
18.5,0.20207,0.394279,0.259831
18.6,0.194284,0.374505,0.277569
18.7,0.186783,0.358121,0.297432
18.8,0.179096,0.341846,0.319698
18.9,0.172049,0.327547,0.341512
19.0,0.166303,0.31604,0.361882
19.1,0.161241,0.307216,0.37811
19.2,0.158624,0.305924,0.381008
19.3,0.158494,0.308368,0.379785
19.4,0.159047,0.310685,0.375654
19.5,0.159424,0.312492,0.371633
19.6,0.160528,0.314026,0.367144
19.7,0.16217,0.314785,0.362315
19.8,0.163685,0.315373,0.356612
19.9,0.164537,0.315876,0.350763
20.0,0.165121,0.31563,0.342495
20.1,0.165379,0.313347,0.335852
20.2,0.165656,0.309375,0.328959
20.3,0.165861,0.302952,0.319148
20.4,0.165104,0.294291,0.309668
20.5,0.164438,0.282493,0.30062
20.6,0.163186,0.267625,0.289656
20.7,0.160855,0.249969,0.27587
20.8,0.158028,0.229917,0.261323
20.9,0.154918,0.206743,0.246337
21.0,0.151266,0.179771,0.231816
21.1,0.147249,0.148702,0.217493
21.2,0.142886,0.11375,0.201073
21.3,0.137967,0.075528,0.183151
21.4,0.131901,0.034369,0.165153
21.5,0.124905,-0.01067,0.147572
21.6,0.117305,-0.059408,0.127265
21.7,0.108337,-0.111667,0.106629
21.8,0.098146,-0.168073,0.088036
21.9,0.087041,-0.228063,0.070117
22.0,0.074294,-0.291747,0.050777
22.1,0.061049,-0.359545,0.030618
22.2,0.048171,-0.431366,0.009006
22.3,0.034927,-0.507462,-0.01302
