t,x,y,z,mode
14.77,-0.565621,2.366422,0.600233,IMU
14.78,-0.57001,2.376438,0.598837,IMU
14.79,-0.574409,2.38646,0.59742,IMU
14.8,-0.578806,2.396489,0.595969,IMU
14.81,-0.583211,2.406519,0.594483,IMU
14.82,-0.587632,2.416548,0.592971,IMU
14.83,-0.59207,2.426581,0.591439,IMU
14.84,-0.596536,2.436624,0.589893,IMU
14.85,-0.601022,2.446691,0.588341,IMU
14.86,-0.605503,2.456764,0.586777,IMU
14.87,-0.609984,2.466827,0.585215,IMU
14.88,-0.614483,2.476888,0.583662,IMU
14.89,-0.618995,2.486953,0.582095,IMU
14.9,-0.623513,2.497009,0.580524,IMU
14.91,-0.628047,2.50705,0.578946,IMU
14.92,-0.632596,2.517101,0.577356,IMU
14.93,-0.637152,2.527182,0.575762,IMU
14.94,-0.641718,2.537296,0.574154,IMU
14.95,-0.646284,2.54745,0.572535,IMU
14.96,-0.650854,2.557642,0.570917,IMU
14.97,-0.65544,2.567857,0.569286,IMU
14.98,-0.660043,2.578079,0.567644,IMU
14.99,-0.664661,2.588318,0.566016,IMU
15.0,-0.669282,2.59858,0.564418,IMU
15.01,-0.673893,2.60885,0.56286,IMU
15.02,-0.678505,2.619131,0.561345,IMU
