t,x,y,z,mode
14.0,0.749407,0.071327,1.151749,GPS
14.1,0.685513,0.265557,0.952685,GPS
14.2,0.640115,0.18265,0.775385,GPS
14.3,0.51723,-0.17363,0.801188,GPS
14.4,0.412357,-0.362268,0.727288,GPS
14.5,0.450897,-0.577706,0.687167,GPS
14.6,0.500427,-0.363773,0.510049,GPS
14.7,0.482706,0.00388,0.839225,GPS
14.8,0.466199,0.087011,1.088775,GPS
14.9,0.465371,-0.016477,1.177103,GPS
15.0,0.532324,-0.137252,1.26832,GPS
15.1,0.567837,-0.177904,1.450297,GPS
15.2,0.610471,-0.006018,1.562502,GPS
15.3,0.670524,-0.024607,1.417663,GPS
15.4,0.648571,-0.115727,1.257972,GPS
15.5,0.802899,-0.282758,1.092701,GPS
15.6,0.923257,-0.031565,1.251107,GPS
15.7,0.883856,0.116353,1.503419,GPS
15.8,0.779349,0.265614,1.691973,GPS
15.9,0.719015,0.29858,1.815359,GPS
16.0,0.648093,0.043827,1.626823,GPS
16.1,0.620851,-0.220808,1.331174,GPS
16.2,0.662264,-0.136878,1.060034,GPS
16.3,0.641597,-0.196018,1.042633,GPS
16.4,0.690604,-0.101203,1.128012,GPS
16.5,0.644789,0.048351,0.92849,GPS
16.6,0.831741,0.132929,0.971039,GPS
16.7,0.997018,0.178739,0.962692,GPS
16.8,1.150427,0.086349,0.838016,GPS
16.9,1.089245,0.212597,0.781806,GPS
17.0,1.086407,0.48053,0.916227,GPS
17.1,1.002689,0.542917,0.980055,GPS
17.2,0.927776,0.415339,0.974276,GPS
17.3,0.754274,0.455044,1.078214,GPS
17.4,0.629325,0.398639,1.187812,GPS
17.5,0.618676,0.279716,0.99547,GPS
17.6,0.557837,0.22423,0.924028,GPS
17.7,0.563868,0.32939,0.930321,GPS
17.8,0.62539,0.300198,0.596299,GPS
17.9,0.623266,0.241018,0.872911,GPS
18.0,0.751253,0.083761,1.02015,GPS
18.1,0.841324,0.183765,1.077057,GPS
18.2,0.860511,0.150299,0.93981,GPS
18.3,1.002958,0.068315,0.861242,GPS
18.4,1.166948,0.061462,0.699022,GPS
18.5,1.01972,-0.031989,0.624704,GPS
18.6,1.079791,-0.202458,0.670883,GPS
18.7,0.979357,-0.027058,0.736203,GPS
18.8,1.173667,0.056832,0.734588,GPS
18.9,1.28319,0.044281,0.875181,GPS
19.0,1.242785,0.029995,1.181051,GPS
19.1,1.30555,0.19672,1.409773,GPS
19.2,1.289346,0.034212,1.368775,GPS
19.3,1.288741,-0.038507,1.320619,GPS
19.4,1.430657,0.178506,1.300352,GPS
19.5,1.53857,0.254622,1.359205,GPS
19.6,1.584318,0.355223,1.46856,GPS
19.7,1.539654,0.451016,1.459844,GPS
19.8,1.521623,0.357979,1.482605,GPS
19.9,1.344876,0.585287,1.068399,GPS
20.0,1.121679,0.704853,0.975791,GPS
20.1,1.129898,0.572218,1.181282,GPS
20.2,1.021143,0.353457,1.526209,GPS
20.3,0.933909,0.033629,1.670463,GPS
20.4,1.133294,0.145506,1.584938,GPS
20.5,1.294462,0.240066,1.712249,GPS
20.6,1.248306,0.226756,1.658737,GPS
20.7,1.177693,0.328167,1.581733,GPS
20.8,1.115438,0.332323,1.48269,GPS
20.9,1.083173,0.367065,1.301537,GPS
21.0,1.107926,0.41122,1.357406,GPS
21.1,1.066262,0.557887,1.181765,GPS
21.2,0.871197,0.362518,1.253641,GPS
21.3,0.690422,0.123722,1.191462,GPS
21.4,0.730151,0.213271,0.842637,GPS
21.5,0.669796,0.46967,0.81083,GPS
21.6,0.606119,0.675734,0.96857,GPS
21.7,0.612625,0.745331,0.942737,GPS
21.8,0.568227,0.873448,0.716189,GPS
21.9,0.766798,1.014745,0.804169,GPS
22.0,0.963079,0.832433,1.105553,GPS
22.1,1.103575,0.497418,1.265304,GPS
22.2,0.98362,0.299403,1.193496,GPS
22.3,0.894154,0.411,1.082498,GPS
22.4,1.011741,0.451826,0.989043,GPS
22.5,1.032639,0.471904,1.221704,GPS
22.6,1.052675,0.55148,1.259317,GPS
22.7,1.046829,0.507229,1.128008,GPS
22.8,1.027517,0.375897,1.0778,GPS
22.9,1.021198,0.408242,1.05164,GPS
23.0,1.095411,0.550144,1.217646,GPS
23.1,1.038805,0.460967,1.38268,GPS
23.2,1.036733,0.402583,1.436572,GPS
23.3,1.121481,0.494863,1.628637,GPS
23.4,1.000244,0.225266,1.761415,GPS
23.5,0.963116,0.017837,1.534792,GPS
23.6,0.823243,-0.108392,1.423829,GPS
23.7,1.007688,-0.279449,1.525833,GPS
23.8,1.050296,-0.206517,1.463908,GPS
23.9,1.136255,-0.116321,1.414744,GPS
24.0,1.298035,-0.009037,1.297005,GPS
24.1,1.276878,0.040809,1.771254,GPS
24.2,1.43315,0.271243,2.001627,GPS
24.3,1.38839,0.66604,1.9771,GPS
24.4,1.356353,0.907233,1.681602,GPS
24.5,1.496527,0.874044,1.476212,GPS
24.6,1.546452,0.675018,1.584015,GPS
24.7,1.365843,0.671538,1.685306,GPS
24.8,1.137355,0.705624,1.993521,GPS
24.9,1.027066,0.765532,1.883538,GPS
25.0,1.011276,0.846119,1.84163,GPS
25.1,0.926735,0.860546,1.744249,GPS
25.2,0.931784,0.891299,1.472427,GPS
25.3,1.214009,0.795605,1.368773,GPS
25.4,1.335647,1.046133,1.437568,GPS
25.5,1.274486,1.064197,1.536282,GPS
25.6,1.213748,0.812063,1.437251,GPS
25.7,1.141102,0.621664,1.389719,GPS
25.8,1.040839,0.24702,1.535096,GPS
25.9,0.850742,0.351937,1.839765,GPS
26.0,0.574268,0.387058,1.862479,GPS
26.1,0.482161,0.431406,1.851196,GPS
26.2,0.534268,0.487271,2.029521,GPS
26.3,0.495342,0.610892,1.868193,GPS
26.4,0.536367,0.537226,1.655481,GPS
26.5,0.525191,0.627971,1.468243,GPS
26.6,0.546232,0.694985,1.07982,GPS
26.7,0.644032,0.665012,1.130523,GPS
26.8,0.628714,0.602777,1.26714,GPS
26.9,0.599538,0.712634,1.164967,GPS
27.0,0.538574,0.795165,1.113494,GPS
27.1,0.478875,0.495325,1.016794,GPS
27.2,0.520223,0.22943,0.69923,GPS
27.3,0.468938,0.094826,0.605649,GPS
27.4,0.49396,0.016058,0.872157,GPS
27.5,0.582481,0.185207,1.172885,GPS
27.6,0.590396,0.519401,1.209469,GPS
27.7,0.691755,0.533002,1.462786,GPS
27.8,0.671034,0.486575,1.653187,GPS
27.9,0.556844,0.491189,1.818634,GPS
28.0,0.455757,0.432953,1.616244,GPS
28.1,0.504867,0.485627,1.726352,GPS
28.2,0.493125,0.508255,1.627925,GPS
28.3,0.533703,0.547074,1.708194,GPS
28.4,0.619412,0.402935,1.876461,GPS
28.5,0.552732,0.470776,1.632585,GPS
28.6,0.665167,0.414612,1.261817,GPS
28.7,0.724038,0.420899,0.903373,GPS
28.8,0.885372,0.336911,0.85862,GPS
28.9,1.078354,0.370028,0.883455,GPS
29.0,1.213059,0.326631,0.929575,GPS
29.1,1.208929,0.568962,0.871078,GPS
29.2,1.130741,0.551249,0.7481,GPS
29.3,1.006917,0.483358,0.741585,GPS
29.4,0.955589,0.591225,0.97454,GPS
29.5,0.940623,0.797423,1.254761,GPS
29.6,0.953113,0.887429,1.529823,GPS
29.7,1.051186,0.836872,1.40423,GPS
29.8,0.994139,0.845505,1.428941,GPS
29.9,1.101422,1.000114,1.549897,GPS
30.0,1.228463,1.045865,1.504913,GPS
30.1,1.257928,1.018307,1.230075,GPS
30.2,1.399356,1.005289,1.15413,GPS
30.3,1.506039,0.910793,0.862395,GPS
30.4,1.446225,0.953981,0.746392,GPS
30.5,1.52139,0.846437,0.75061,GPS
30.6,1.439358,0.826131,0.937954,GPS
30.7,1.341274,0.85039,1.099277,GPS
30.8,1.140654,0.734308,1.214351,GPS
30.9,0.920145,0.550275,0.953365,GPS
31.0,0.838016,0.372588,0.624916,GPS
31.1,0.874089,0.171079,0.558161,GPS
31.2,1.011543,0.356644,0.70477,GPS
31.3,1.063026,0.735302,0.733807,GPS
31.4,0.921232,0.874103,0.562532,GPS
31.5,0.939165,0.876898,0.637767,GPS
31.6,1.084873,0.750775,0.761674,GPS
31.7,1.089167,0.944881,0.613093,GPS
31.8,1.116407,0.787815,0.777756,GPS
31.9,1.074331,0.571524,0.797654,GPS
32.0,0.951445,0.418807,0.521606,GPS
32.1,0.851075,0.572896,0.611157,GPS
32.2,0.660199,0.537545,0.525245,GPS
32.3,0.556292,0.773603,0.517448,GPS
32.4,0.519382,1.001443,0.486928,GPS
32.5,0.556353,1.186222,0.277185,GPS
32.6,0.572871,1.266184,0.362752,GPS
32.7,0.695721,1.181856,0.449887,GPS
32.8,0.631968,1.257422,0.779288,GPS
32.9,0.663756,1.305476,0.816259,GPS
33.0,0.769809,1.092493,0.916631,GPS
33.1,0.645425,1.216412,1.094671,GPS
33.2,0.53866,1.459514,1.293907,GPS
33.3,0.480277,1.388501,1.486575,GPS
33.4,0.345077,1.064202,1.614814,GPS
33.5,0.349453,1.037701,1.836665,GPS
33.6,0.415076,1.079262,1.688979,GPS
33.7,0.510742,1.111533,1.508682,GPS
33.8,0.592496,1.188195,1.662918,GPS
33.9,0.784503,1.16993,1.682271,GPS
34.0,0.769756,1.186363,1.653086,GPS
34.1,0.613041,1.177591,1.845121,GPS
34.2,0.433563,0.933745,1.748973,GPS
34.3,0.464934,0.778586,1.246166,GPS
34.4,0.364299,0.766097,0.867956,GPS
34.5,0.29339,0.619519,0.753591,GPS
34.6,0.192427,0.631787,0.61283,GPS
34.7,0.230001,0.666267,0.728595,GPS
34.8,0.251121,0.68947,0.675091,GPS
34.9,0.487844,0.607497,0.816629,GPS
35.0,0.657939,0.556684,1.101834,GPS
35.1,0.703376,0.776446,1.367109,GPS
35.2,0.65357,0.614733,1.43568,GPS
35.3,0.577878,0.367253,1.487752,GPS
35.4,0.445252,0.454431,1.339287,GPS
35.5,0.408801,0.439963,1.314867,GPS
35.6,0.295583,0.399103,1.181994,GPS
35.7,0.306996,0.688055,1.176299,GPS
35.8,0.38461,0.603029,1.117359,GPS
35.9,0.476407,0.805112,0.855852,GPS
36.0,0.588813,0.825983,0.908228,GPS
36.1,0.554722,1.223758,0.936728,GPS
36.2,0.623612,1.30682,1.232468,GPS
36.3,0.499668,1.025789,1.477538,GPS
36.4,0.327016,0.837808,1.224898,GPS
36.5,0.157994,0.806853,1.171629,GPS
36.6,0.088929,0.90054,1.285826,GPS
36.7,0.127429,0.842772,1.201518,GPS
36.8,0.232003,0.594587,1.21193,GPS
36.9,0.347061,0.561144,1.094539,GPS
37.0,0.402447,0.645028,0.941085,GPS
37.1,0.332509,0.567352,1.20983,GPS
37.2,0.175084,0.537065,1.068273,GPS
37.3,0.131107,0.50882,0.730763,GPS
37.4,0.224946,0.613507,0.877645,GPS
37.5,0.369201,0.670296,0.99865,GPS
37.6,0.384255,0.643272,1.114836,GPS
37.7,0.480166,0.807069,1.110138,GPS
37.8,0.397795,0.86733,0.994361,GPS
37.9,0.36351,0.706595,0.956452,GPS
38.0,0.169565,0.394672,0.864746,GPS
38.1,0.099169,0.138543,0.807355,GPS
38.2,-0.149176,0.219828,0.841232,GPS
38.3,-0.121529,0.526815,1.083404,GPS
38.4,-0.18397,0.604032,1.340016,GPS
38.5,0.060226,0.64751,1.210764,GPS
38.6,0.167881,0.89578,1.122159,GPS
38.7,0.322941,0.965314,1.331043,GPS
38.8,0.574128,0.863021,1.351645,GPS
38.9,0.560142,0.687961,1.23226,GPS
39.0,0.529209,0.23085,0.94492,GPS
39.1,0.361957,0.084057,0.947998,GPS
39.2,0.433607,0.256442,0.854179,GPS
39.3,0.20584,0.415029,0.707675,GPS
39.4,0.009836,0.570598,0.832938,GPS
39.5,-0.044953,0.289264,0.921225,GPS
39.6,-0.010911,0.42316,0.870381,GPS
39.7,-0.04842,0.51302,0.915671,GPS
39.8,0.087814,0.531499,0.651056,GPS
39.9,-0.145838,0.468651,0.715049,GPS
40.0,-0.062728,0.264959,0.779342,GPS
40.1,-0.066192,0.190988,0.813118,GPS
40.2,0.068418,0.323094,0.739664,GPS
40.3,0.04283,0.152179,0.841134,GPS
40.4,0.188613,0.235103,1.083642,GPS
40.5,0.365349,0.319082,1.061319,GPS
40.6,0.31097,0.377018,1.143736,GPS
40.7,0.140692,0.583972,1.269082,GPS
40.8,0.215145,0.739212,1.69425,GPS
40.9,0.269594,0.953124,1.966143,GPS
41.0,0.289981,1.044655,2.17951,GPS
41.1,0.30509,1.107564,1.934975,GPS
41.2,0.295611,1.254896,1.884469,GPS
41.3,0.321793,1.067706,1.671971,GPS
41.4,0.292118,1.152362,1.457596,GPS
41.5,0.184834,0.905063,1.016206,GPS
41.6,0.180936,0.855298,1.163315,GPS
41.7,0.100827,0.842711,1.189206,GPS
41.8,0.04827,1.077032,1.120573,GPS
41.9,-0.145243,1.492676,1.101905,GPS
42.0,-0.262044,1.531806,1.292355,GPS
42.1,-0.266649,1.54607,1.32253,GPS
42.2,0.06804,1.601405,1.055022,GPS
42.3,0.251224,1.602389,0.886295,GPS
42.4,0.294559,1.645858,0.623403,GPS
42.5,0.301684,1.418123,0.677542,GPS
42.6,0.127569,1.137985,0.851941,GPS
42.7,0.241126,0.98221,1.0849,GPS
42.8,0.047305,0.573398,1.193895,GPS
42.9,-0.121484,0.151654,1.017681,GPS
43.0,-0.209599,0.125176,1.226985,GPS
43.1,-0.167429,-0.074994,0.933832,GPS
43.2,-0.081732,0.186917,0.838531,GPS
43.3,-0.176656,0.421401,0.815594,GPS
43.4,-0.006593,0.40619,0.92483,GPS
43.5,-0.198009,0.491313,0.995234,GPS
43.6,-0.340012,0.730673,1.224431,GPS
43.7,-0.138317,0.696032,1.052163,GPS
43.8,0.01408,0.380961,1.08118,GPS
43.9,0.212267,0.306543,1.257265,GPS
44.0,0.323031,0.426342,1.100548,GPS
44.1,0.266889,0.488834,1.00777,GPS
44.2,0.062132,0.757376,0.809699,GPS
44.3,-0.050474,0.867372,0.996958,GPS
44.4,-0.047728,0.833144,1.196793,GPS
44.5,-0.030935,0.857655,1.100339,GPS
44.6,0.067866,0.569971,1.263017,GPS
44.7,0.176433,0.458151,1.062348,GPS
44.8,0.355681,0.380204,1.126115,GPS
44.9,0.289278,0.249201,1.24518,GPS
45.0,0.15939,0.24893,1.217949,GPS
45.1,0.183674,0.37863,1.398363,GPS
45.2,0.016978,0.466431,1.512782,GPS
45.3,-0.128175,0.479031,1.393204,GPS
45.4,-0.187685,0.419,1.071861,GPS
45.5,-0.025915,0.55547,0.981385,GPS
45.6,-0.007673,0.550313,1.137487,GPS
45.7,0.12989,0.603042,1.457329,GPS
45.8,0.171416,0.568349,1.529229,GPS
45.9,0.237919,0.468689,1.383569,GPS
46.0,0.083948,0.698684,1.14311,GPS
46.1,-0.080207,0.730887,0.946802,GPS
46.2,0.060026,0.38858,1.342524,GPS
46.3,0.050065,0.281727,1.616299,GPS
46.4,0.140883,0.483095,1.66981,GPS
46.5,0.070423,0.666734,1.616098,GPS
46.6,0.03391,0.638143,1.690086,GPS
46.7,0.017943,0.468949,1.659692,GPS
46.8,-0.010674,0.251171,1.421801,GPS
46.9,-0.130452,0.29174,1.304014,GPS
47.0,-0.145112,0.265249,1.329302,GPS
47.1,-0.30368,0.189033,1.479532,GPS
47.2,-0.30097,0.124668,1.434692,GPS
47.3,-0.270162,0.20585,1.513794,GPS
47.4,-0.100503,0.279265,1.462991,GPS
47.5,0.091263,0.538002,1.318064,GPS
47.6,0.17124,0.614989,1.061269,GPS
47.7,0.280349,0.818722,1.031281,GPS
47.8,0.133055,0.987049,0.924732,GPS
47.9,-0.026782,1.080147,1.13317,GPS
48.0,-0.169101,1.057268,1.256253,GPS
48.1,-0.098053,1.033092,1.233304,GPS
48.2,0.011057,1.035046,1.269562,GPS
48.3,-0.059896,1.020495,1.197926,GPS
48.4,-0.066689,0.847504,1.192836,GPS
48.5,-0.044162,0.390521,1.021116,GPS
48.6,0.020591,-0.003864,0.83986,GPS
48.7,0.062913,-0.248359,0.776883,GPS
48.8,0.138899,-0.210606,0.829764,GPS
48.9,-0.109395,-0.147575,1.088508,GPS
49.0,-0.295017,0.009848,1.193286,GPS
49.1,-0.264718,0.167421,1.422755,GPS
49.2,-0.087409,0.192871,1.61368,GPS
49.3,0.00692,0.021865,1.713051,GPS
49.4,0.024542,-0.007814,1.619578,GPS
49.5,-0.017663,-0.106681,1.397552,GPS
49.6,0.070653,-0.405425,1.394895,GPS
49.7,0.114013,-0.515778,1.459927,GPS
49.8,0.202966,-0.539664,1.815417,GPS
49.9,0.142619,-0.528678,1.793896,GPS
50.0,0.069656,-0.31834,1.479183,GPS
50.1,0.036273,-0.134828,1.454118,GPS
50.2,0.045374,0.146122,1.419688,GPS
50.3,0.093538,0.180493,1.450596,GPS
50.4,-0.122398,0.149485,1.469243,GPS
50.5,-0.124746,0.150804,1.214709,GPS
50.6,-0.070568,0.459077,1.416269,GPS
50.7,0.076369,0.520294,1.305804,GPS
50.8,0.015877,0.439635,1.324849,GPS
50.9,-0.008994,0.38929,1.225466,GPS
51.0,-0.001918,0.462484,1.369865,GPS
51.1,0.09064,0.877672,1.412201,GPS
51.2,0.155393,0.972318,1.529923,GPS
51.3,0.099799,1.050252,1.631841,GPS
51.4,-0.069332,1.307332,1.462462,GPS
51.5,-0.120226,1.113045,1.28274,GPS
51.6,-0.1718,0.90763,1.333704,GPS
51.7,0.016244,0.603505,1.397544,GPS
51.8,0.290972,0.4916,1.425256,GPS
51.9,0.383548,0.402655,1.446092,GPS
52.0,0.447475,0.526476,1.317601,GPS
52.1,0.29464,0.656421,1.307747,GPS
52.2,0.099619,0.632145,1.30045,GPS
52.3,0.177945,0.588841,1.451882,GPS
52.4,0.129615,0.834091,1.137223,GPS
52.5,-0.041622,0.892793,0.960136,GPS
52.6,-0.140093,0.987649,0.722695,GPS
52.7,-0.101634,1.013812,0.662982,GPS
52.8,-0.110581,1.030498,0.728775,GPS
52.9,0.01224,0.929952,0.790307,GPS
53.0,-0.022238,0.829003,0.696485,GPS
53.1,-0.114118,0.492564,0.580502,GPS
53.2,-0.175333,0.575961,0.612949,GPS
53.3,-0.186586,0.788822,0.57125,GPS
53.4,0.034554,0.706109,0.656171,GPS
53.5,0.172891,0.490789,1.112292,GPS
53.6,0.05469,0.056215,1.388332,GPS
53.7,0.007411,-0.080543,1.613027,GPS
53.8,-0.108874,-0.276541,1.621667,GPS
53.9,-0.240656,-0.50904,1.351155,GPS
54.0,-0.343404,-0.827353,1.224745,GPS
54.1,-0.257056,-1.1636,0.969713,GPS
54.2,-0.265364,-1.051567,1.34851,GPS
54.3,-0.161476,-0.84963,1.329827,GPS
54.4,-0.043493,-0.905493,1.081235,GPS
54.5,0.077843,-0.672116,0.80072,GPS
54.6,0.096814,-0.56475,0.873019,GPS
54.7,-0.161762,-0.429352,1.180938,GPS
54.8,-0.230609,-0.434655,1.244077,GPS
54.9,-0.254547,-0.590178,1.162394,GPS
55.0,-0.313555,-0.289385,1.174334,GPS
55.1,-0.315111,-0.089635,0.964813,GPS
55.2,-0.231712,0.088166,0.828359,GPS
55.3,-0.276029,0.154051,0.870924,GPS
55.4,-0.253531,0.052534,0.564445,GPS
55.5,-0.103081,-0.10774,0.716864,GPS
55.6,-0.21159,-0.214165,0.838738,GPS
55.7,-0.193382,-0.243289,1.111762,GPS
55.8,-0.097002,-0.173395,0.994531,GPS
55.9,0.067274,-0.050093,1.012444,GPS
56.0,0.316386,-0.092527,0.992194,GPS
56.1,0.27759,-0.498052,0.838168,GPS
56.2,0.191146,-0.576332,0.668306,GPS
56.3,-0.051068,-0.771152,0.350968,GPS
56.4,-0.030806,-0.923314,0.338897,GPS
56.5,-0.104112,-0.724664,0.477422,GPS
56.6,-0.198414,-0.601995,0.608678,GPS
56.7,-0.288078,-0.39907,0.92818,GPS
56.8,-0.278452,-0.537369,0.702687,GPS
56.9,-0.219873,-0.465426,0.518365,GPS
57.0,-0.283594,-0.199614,0.581098,GPS
57.1,-0.082639,-0.068254,0.944439,GPS
57.2,0.055277,0.017334,0.924082,GPS
57.3,-0.006573,0.049053,1.068257,GPS
57.4,-0.024432,0.162127,1.222573,GPS
57.5,0.071708,0.119288,1.289833,GPS
57.6,0.148427,0.207365,1.169296,GPS
57.7,0.211327,-0.005918,0.837488,GPS
57.8,0.144362,0.029387,0.624764,GPS
57.9,0.042993,-0.02865,0.332166,GPS
58.0,-0.083547,0.082802,0.502769,GPS
58.1,-0.131068,0.306153,0.6027,GPS
58.2,-0.040536,0.267113,0.585432,GPS
58.3,0.012847,0.369795,0.570115,GPS
58.4,0.054581,0.164159,0.794031,GPS
58.5,-0.108055,0.021978,0.810821,GPS
58.6,-0.252104,0.010259,0.58365,GPS
58.7,-0.326961,-0.051365,0.827479,GPS
58.8,-0.210493,-0.331687,0.61015,GPS
58.9,-0.173622,-0.03974,0.584516,GPS
59.0,-0.165458,0.102465,0.654765,GPS
59.1,-0.028968,-0.056921,0.585765,GPS
59.2,0.008728,0.016451,0.623933,GPS
59.3,0.119985,-0.043918,0.532931,GPS
59.4,0.31333,0.333349,0.587327,GPS
59.5,0.3338,0.478268,0.633154,GPS
59.6,0.40644,0.504257,0.578521,GPS
59.7,0.363387,0.560092,0.327346,GPS
59.8,0.264306,0.60099,0.363967,GPS
59.9,0.031177,0.713767,0.474897,GPS
60.0,-0.119147,0.652786,0.579567,GPS
60.1,-0.239667,0.54641,0.348254,GPS
60.2,-0.186865,0.413293,0.358267,GPS
60.3,0.027978,0.362048,0.598725,GPS
60.4,0.044315,0.094072,0.658061,GPS
60.5,0.289036,-0.223815,0.81678,GPS
60.6,0.454799,-0.226934,0.784028,GPS
60.7,0.403556,-0.320654,0.648053,GPS
60.8,0.27209,-0.228983,0.623786,GPS
60.9,0.079015,-0.103531,0.70938,GPS
61.0,0.061785,-0.214824,0.539278,GPS
61.1,-0.108557,-0.094515,0.521177,GPS
61.2,-0.134007,-0.159041,0.350109,GPS
61.3,-0.153446,-0.198588,0.194505,GPS
61.4,-0.271448,-0.131162,-0.060881,GPS
61.5,-0.341861,0.115341,0.151325,GPS
61.6,-0.372736,0.233061,-0.085463,GPS
61.7,-0.190271,0.059635,-0.244748,GPS
61.8,-0.151605,0.069983,-0.465403,GPS
