t,x,y,z,mode
8.0,-0.391646,-1.857883,-0.777625,IMU
8.01,-0.391769,-1.858753,-0.780702,IMU
8.02,-0.391886,-1.859632,-0.783796,IMU
8.03,-0.391992,-1.860516,-0.78692,IMU
8.04,-0.392086,-1.861399,-0.790115,IMU
8.05,-0.392179,-1.862281,-0.793352,IMU
8.06,-0.392272,-1.863171,-0.796617,IMU
8.07,-0.392361,-1.864076,-0.799937,IMU
8.08,-0.392447,-1.864991,-0.803289,IMU
8.09,-0.392539,-1.865923,-0.806639,IMU
8.1,-0.392631,-1.866851,-0.809986,IMU
8.11,-0.392712,-1.867768,-0.813366,IMU
8.12,-0.392794,-1.868692,-0.8168,IMU
8.13,-0.392875,-1.869628,-0.820277,IMU
8.14,-0.392947,-1.870588,-0.823777,IMU
8.15,-0.393019,-1.87157,-0.827284,IMU
8.16,-0.393091,-1.872563,-0.830797,IMU
8.17,-0.393149,-1.873562,-0.834342,IMU
8.18,-0.393199,-1.874559,-0.837926,IMU
8.19,-0.393228,-1.875553,-0.841518,IMU
8.2,-0.393242,-1.876558,-0.845111,IMU
8.21,-0.393283,-1.877573,-0.848732,IMU
8.22,-0.393348,-1.878587,-0.852386,IMU
8.23,-0.393425,-1.8796,-0.856056,IMU
8.24,-0.393512,-1.880607,-0.859753,IMU
8.25,-0.393595,-1.881613,-0.863491,IMU
8.26,-0.393659,-1.882623,-0.867246,IMU
8.27,-0.393747,-1.883623,-0.871015,IMU
8.28,-0.39387,-1.884599,-0.874801,IMU
8.29,-0.393993,-1.885566,-0.878593,IMU
8.3,-0.394136,-1.886554,-0.882374,IMU
8.31,-0.394303,-1.887562,-0.886159,IMU
8.32,-0.394473,-1.888563,-0.889975,IMU
8.33,-0.394642,-1.889562,-0.893807,IMU
8.34,-0.394806,-1.89055,-0.897639,IMU
8.35,-0.394981,-1.89152,-0.901485,IMU
8.36,-0.395159,-1.892488,-0.905345,IMU
8.37,-0.395324,-1.893454,-0.909196,IMU
8.38,-0.395472,-1.894421,-0.913035,IMU
8.39,-0.395614,-1.895404,-0.916858,IMU
8.4,-0.395757,-1.8964,-0.92067,IMU
8.41,-0.3959,-1.897383,-0.924462,IMU
8.42,-0.396049,-1.898359,-0.928225,IMU
8.43,-0.396211,-1.899339,-0.932005,IMU
8.44,-0.39639,-1.900316,-0.935808,IMU
8.45,-0.396579,-1.901275,-0.939617,IMU
8.46,-0.396772,-1.902224,-0.94344,IMU
8.47,-0.396954,-1.903166,-0.947274,IMU
8.48,-0.397125,-1.904092,-0.951115,IMU
8.49,-0.397289,-1.905022,-0.954964,IMU
8.5,-0.397448,-1.905964,-0.958847,IMU
8.51,-0.397618,-1.906914,-0.962759,IMU
8.52,-0.397793,-1.90786,-0.966685,IMU
8.53,-0.397979,-1.9088,-0.970644,IMU
8.54,-0.398194,-1.909745,-0.974627,IMU
8.55,-0.39842,-1.910697,-0.978615,IMU
8.56,-0.398649,-1.911649,-0.982608,IMU
8.57,-0.398878,-1.912583,-0.986614,IMU
8.58,-0.399115,-1.913505,-0.99063,IMU
8.59,-0.39934,-1.914432,-0.99464,IMU
8.6,-0.399553,-1.915343,-0.998644,IMU
8.61,-0.399759,-1.916244,-1.002651,IMU
8.62,-0.399948,-1.917152,-1.006649,IMU
8.63,-0.400136,-1.918056,-1.010634,IMU
8.64,-0.400328,-1.918958,-1.014611,IMU
8.65,-0.400514,-1.919866,-1.01857,IMU
8.66,-0.400693,-1.920765,-1.02249,IMU
8.67,-0.40087,-1.921658,-1.026404,IMU
8.68,-0.401034,-1.922554,-1.030345,IMU
8.69,-0.401183,-1.923439,-1.034293,IMU
8.7,-0.401338,-1.924326,-1.038235,IMU
8.71,-0.401497,-1.925222,-1.042174,IMU
8.72,-0.401655,-1.92612,-1.046103,IMU
8.73,-0.401816,-1.927016,-1.050004,IMU
8.74,-0.401965,-1.927911,-1.053872,IMU
8.75,-0.402117,-1.928791,-1.057736,IMU
8.76,-0.402305,-1.929661,-1.06162,IMU
8.77,-0.402518,-1.930539,-1.065503,IMU
8.78,-0.402726,-1.931412,-1.069373,IMU
8.79,-0.402923,-1.93228,-1.073244,IMU
8.8,-0.403108,-1.933142,-1.077114,IMU
8.81,-0.40328,-1.933988,-1.080966,IMU
8.82,-0.403456,-1.934821,-1.084815,IMU
8.83,-0.403634,-1.935655,-1.088678,IMU
8.84,-0.403814,-1.936506,-1.092551,IMU
8.85,-0.403991,-1.93737,-1.096447,IMU
8.86,-0.404164,-1.938232,-1.100368,IMU
8.87,-0.404335,-1.939085,-1.104316,IMU
8.88,-0.404498,-1.939914,-1.108272,IMU
8.89,-0.404662,-1.940714,-1.112226,IMU
8.9,-0.404828,-1.941508,-1.116186,IMU
8.91,-0.404988,-1.942304,-1.120148,IMU
8.92,-0.405141,-1.943109,-1.124095,IMU
8.93,-0.405285,-1.943925,-1.128019,IMU
8.94,-0.405429,-1.944746,-1.13194,IMU
8.95,-0.405589,-1.945564,-1.135854,IMU
8.96,-0.405769,-1.946386,-1.139746,IMU
8.97,-0.405965,-1.947212,-1.14364,IMU
8.98,-0.406181,-1.948028,-1.147558,IMU
8.99,-0.406403,-1.948836,-1.151466,IMU
9.0,-0.406617,-1.949644,-1.155355,IMU
9.01,-0.406828,-1.950458,-1.159243,IMU
9.02,-0.407045,-1.951262,-1.163146,IMU
9.03,-0.407292,-1.952069,-1.167046,IMU
9.04,-0.407577,-1.952883,-1.170918,IMU
9.05,-0.407871,-1.953669,-1.174786,IMU
9.06,-0.40815,-1.954436,-1.17867,IMU
9.07,-0.408417,-1.955209,-1.182567,IMU
9.08,-0.408669,-1.955982,-1.186463,IMU
9.09,-0.408905,-1.956753,-1.19035,IMU
9.1,-0.40912,-1.957525,-1.194224,IMU
9.11,-0.40933,-1.958294,-1.198064,IMU
9.12,-0.409553,-1.959059,-1.201871,IMU
9.13,-0.409771,-1.959822,-1.205661,IMU
9.14,-0.409992,-1.960579,-1.209434,IMU
9.15,-0.410233,-1.961326,-1.21319,IMU
9.16,-0.410485,-1.962058,-1.216932,IMU
9.17,-0.410752,-1.962771,-1.220656,IMU
9.18,-0.411036,-1.963481,-1.224356,IMU
9.19,-0.411333,-1.964186,-1.228056,IMU
9.2,-0.411629,-1.96488,-1.231775,IMU
9.21,-0.411904,-1.965569,-1.235482,IMU
9.22,-0.412177,-1.966256,-1.239168,IMU
9.23,-0.412469,-1.966944,-1.242856,IMU
9.24,-0.412772,-1.967629,-1.246556,IMU
9.25,-0.413084,-1.968327,-1.250271,IMU
9.26,-0.413406,-1.969035,-1.254002,IMU
9.27,-0.413735,-1.969738,-1.257761,IMU
9.28,-0.414075,-1.970437,-1.261544,IMU
9.29,-0.41441,-1.97113,-1.265354,IMU
9.3,-0.414745,-1.971829,-1.26919,IMU
9.31,-0.415108,-1.972537,-1.273019,IMU
9.32,-0.415481,-1.973252,-1.276845,IMU
9.33,-0.415851,-1.973973,-1.280691,IMU
9.34,-0.416228,-1.974692,-1.284553,IMU
9.35,-0.416614,-1.975412,-1.288397,IMU
9.36,-0.417004,-1.976141,-1.292227,IMU
9.37,-0.417415,-1.976864,-1.296069,IMU
9.38,-0.417854,-1.977565,-1.299923,IMU
9.39,-0.418303,-1.978257,-1.303774,IMU
9.4,-0.418753,-1.978941,-1.307609,IMU
9.41,-0.419204,-1.979599,-1.31144,IMU
9.42,-0.419649,-1.980238,-1.315284,IMU
9.43,-0.420078,-1.980876,-1.319133,IMU
9.44,-0.420514,-1.981509,-1.322993,IMU
9.45,-0.420963,-1.982127,-1.326882,IMU
9.46,-0.421416,-1.982718,-1.33079,IMU
9.47,-0.421872,-1.983283,-1.334705,IMU
9.48,-0.422344,-1.983841,-1.338619,IMU
9.49,-0.422819,-1.984406,-1.34252,IMU
9.5,-0.423287,-1.984972,-1.346412,IMU
9.51,-0.423751,-1.985525,-1.350316,IMU
9.52,-0.424219,-1.986071,-1.354228,IMU
9.53,-0.424698,-1.986623,-1.358145,IMU
9.54,-0.425183,-1.98717,-1.362066,IMU
9.55,-0.425686,-1.987688,-1.365993,IMU
9.56,-0.426191,-1.988171,-1.369912,IMU
9.57,-0.426686,-1.98864,-1.37382,IMU
9.58,-0.427178,-1.989109,-1.377723,IMU
9.59,-0.427661,-1.989571,-1.381617,IMU
9.6,-0.428128,-1.990026,-1.385501,IMU
9.61,-0.428598,-1.990481,-1.389378,IMU
9.62,-0.429069,-1.990933,-1.393274,IMU
9.63,-0.429526,-1.991367,-1.397181,IMU
9.64,-0.429991,-1.991796,-1.401072,IMU
9.65,-0.430454,-1.992226,-1.404974,IMU
9.66,-0.430887,-1.992637,-1.408915,IMU
9.67,-0.431297,-1.993024,-1.412871,IMU
9.68,-0.431693,-1.993405,-1.416832,IMU
9.69,-0.432091,-1.993805,-1.420788,IMU
9.7,-0.4325,-1.994211,-1.424715,IMU
9.71,-0.432913,-1.994615,-1.428604,IMU
9.72,-0.433336,-1.995015,-1.432469,IMU
9.73,-0.433762,-1.995403,-1.436344,IMU
9.74,-0.434181,-1.99579,-1.440232,IMU
9.75,-0.434593,-1.996181,-1.444133,IMU
9.76,-0.434992,-1.996573,-1.448048,IMU
9.77,-0.435375,-1.996969,-1.451953,IMU
9.78,-0.435756,-1.997364,-1.455841,IMU
9.79,-0.436133,-1.997746,-1.459731,IMU
9.8,-0.436512,-1.998118,-1.463624,IMU
9.81,-0.436903,-1.998511,-1.467502,IMU
9.82,-0.437271,-1.998936,-1.471368,IMU
9.83,-0.437616,-1.999375,-1.475244,IMU
9.84,-0.437965,-1.999805,-1.479124,IMU
9.85,-0.438308,-2.000225,-1.483018,IMU
9.86,-0.438638,-2.000628,-1.486923,IMU
9.87,-0.438963,-2.001016,-1.490826,IMU
9.88,-0.439282,-2.001397,-1.49474,IMU
9.89,-0.439596,-2.001757,-1.498656,IMU
9.9,-0.439913,-2.002111,-1.502578,IMU
9.91,-0.440241,-2.002465,-1.506513,IMU
9.92,-0.440588,-2.002829,-1.510456,IMU
9.93,-0.440945,-2.003204,-1.514394,IMU
9.94,-0.441288,-2.003582,-1.518326,IMU
9.95,-0.441623,-2.003977,-1.522234,IMU
9.96,-0.441947,-2.004371,-1.526115,IMU
9.97,-0.442266,-2.004742,-1.530014,IMU
9.98,-0.442616,-2.005094,-1.533954,IMU
