t,x,y,z
3.34,7.597592,3.380555,0.455775
3.36,7.595537,3.378919,0.461587
3.38,7.594942,3.378248,0.45516
3.4,7.593574,3.376878,0.467483
3.42,7.60096,3.37877,0.470967
3.44,7.599852,3.378374,0.473251
3.46,7.59881,3.376365,0.467111
3.48,7.599617,3.374754,0.476087
3.5,7.601238,3.374023,0.477698
3.52,7.601089,3.373076,0.473144
3.54,7.600034,3.372497,0.48988
3.56,7.713668,3.352995,0.487609
3.58,7.713901,3.35348,0.482339
3.6,7.713987,3.352486,0.492401
3.62,7.713612,3.351544,0.499381
3.64,7.800904,3.336051,0.49768
3.66,7.800552,3.334732,0.512857
3.68,7.800334,3.333073,0.503649
3.7,7.800682,3.331704,0.506132
3.72,7.800536,3.334969,0.504793
3.74,7.800221,3.333456,0.50632
3.76,7.800078,3.332017,0.514736
3.78,7.8006,3.333832,0.522489
3.8,7.799687,3.336957,0.529375
3.82,7.798069,3.335679,0.523503
3.84,7.797998,3.336149,0.52749
3.86,7.797657,3.333833,0.530094
3.88,7.807245,3.333769,0.529741
3.9,7.808003,3.331858,0.536085
3.92,7.807338,3.330173,0.544931
3.94,7.807517,3.330383,0.548781
3.96,7.806948,3.330816,0.552394
3.98,7.806832,3.329885,0.546214
4.0,7.806551,3.329304,0.551508
4.02,7.924685,3.298736,0.55097
4.04,7.924413,3.298181,0.554158
4.06,7.924617,3.296683,0.56887
4.08,7.924352,3.296157,0.552742
4.1,8.05162,3.300766,0.563588
4.12,8.051953,3.300008,0.574059
4.14,8.052043,3.298218,0.574622
4.16,8.053302,3.298864,0.58363
4.18,8.114801,3.289896,0.574447
4.2,8.115318,3.288765,0.573726
4.22,8.115844,3.287513,0.583666
4.24,8.114168,3.288578,0.593881
4.26,8.120849,3.295394,0.589209
4.28,8.122285,3.29472,0.585619
4.3,8.120809,3.293175,0.594082
4.32,8.1196,3.294358,0.596605
4.34,8.125865,3.293079,0.599586
4.36,8.126427,3.291081,0.60908
4.38,8.126553,3.287506,0.614289
4.4,8.128636,3.290883,0.606932
4.42,8.129141,3.290338,0.612874
4.44,8.128521,3.288681,0.619408
4.46,8.128764,3.287784,0.615993
4.48,8.293236,3.2772,0.62384
4.5,8.29293,3.277101,0.620955
4.52,8.29254,3.2761,0.623232
4.54,8.29222,3.274915,0.625211
4.56,8.285515,3.277247,0.630195
4.58,8.286273,3.27459,0.634926
4.6,8.286237,3.272036,0.636597
4.62,8.283133,3.270671,0.642004
4.64,8.290309,3.254532,0.644772
4.66,8.288118,3.253007,0.644423
4.68,8.287463,3.253489,0.65184
4.7,8.286573,3.252268,0.652607
4.72,8.286107,3.254776,0.65828
4.74,8.287315,3.253058,0.656031
4.76,8.28677,3.254092,0.669791
4.78,8.289966,3.252478,0.667785
4.8,8.287199,3.253518,0.660386
4.82,8.288286,3.252779,0.671101
4.84,8.287456,3.255567,0.6707
4.86,8.262513,3.154722,0.672945
4.88,8.262858,3.154932,0.677159
4.9,8.262636,3.155203,0.673534
4.92,8.262623,3.153843,0.676494
4.94,8.397651,3.108087,0.68608
4.96,8.398143,3.103395,0.700799
4.98,8.398423,3.103126,0.695631
5.0,8.399488,3.099838,0.689544
5.02,8.40296,3.109731,0.688178
5.04,8.402641,3.105771,0.704875
5.06,8.402129,3.105973,0.704883
5.08,8.45036,3.137179,0.709897
5.1,8.523188,3.12755,0.70571
5.12,8.522965,3.124183,0.711758
5.14,8.524372,3.128899,0.715076
5.16,8.526998,3.135924,0.713975
5.18,8.54789,3.140476,0.720187
5.2,8.547941,3.141701,0.718579
5.22,8.548369,3.142206,0.722467
5.24,8.54837,3.1408,0.732847
5.26,8.551052,3.140769,0.728823
5.28,8.551386,3.140738,0.731731
5.3,8.553152,3.139774,0.736357
5.32,8.510631,3.113225,0.735035
5.34,8.510739,3.109868,0.75711
5.36,8.511099,3.10943,0.748851
5.38,8.509719,3.109197,0.745095
5.4,8.70375,3.104931,0.756852
5.42,8.702052,3.108508,0.751137
5.44,8.702293,3.10822,0.76618
5.46,8.704636,3.107343,0.75748
5.48,8.826123,3.081314,0.756017
5.5,8.82567,3.079818,0.773476
5.52,8.825712,3.075812,0.774682
5.54,8.825185,3.083811,0.775533
5.56,8.872786,3.063728,0.777194
5.58,8.872623,3.060758,0.771912
5.6,8.87443,3.064346,0.782457
5.62,8.878695,3.062526,0.789387
5.64,8.920758,3.08083,0.787498
5.66,8.920144,3.081876,0.787535
5.68,8.918536,3.0835,0.802958
5.7,8.914634,3.077381,0.79809
5.72,8.917873,3.07874,0.796526
5.74,8.917173,3.078482,0.803082
5.76,8.914426,3.076917,0.803164
5.78,8.903736,3.026819,0.809871
5.8,8.901139,3.029212,0.816243
5.82,8.901172,3.025398,0.806682
5.84,8.899356,3.025248,0.808011
5.86,8.867314,2.923381,0.819351
5.88,8.867934,2.92566,0.817493
5.9,8.867742,2.925087,0.833306
5.92,8.86929,2.920962,0.834783
5.94,8.871979,2.82077,0.831354
5.96,8.870748,2.820288,0.831303
5.98,8.870528,2.815649,0.827397
6.0,8.869592,2.811877,0.836168
