Timestamp QTM,x,y,z,vx,vy,vz,Yaw,ref x,ref y,ref z,ref vx,ref vy,ref vz,Thrust controller,Roll controller,Pitch controller,Roll drone,Pitch drone,Yaw drone,Thrust drone,Comp time,Timestamp Crazyflie,stabilizer.roll,stabilizer.pitch,stabilizer.yaw,
775780000,0.0058543791770935055,0.038466499328613284,0.28073580932617187,-0.16848289966583252,-0.04482135772705016,-0.017732238769532782,0,0.116,0.08,0.7,0,0,0,1.8760552806973225,-0.022592579932790926,0.010818018878294797,-1.2944594784608772,0.6198268244191408,0.0,48888,0.046875,155955,-0.2703544795513153,-0.6712359189987183,0.285098135471344,
775930000,-0.01871774101257324,0.0313810863494873,0.2776297607421875,-0.17547378540039024,-0.04782762527465907,-0.036648559570312544,0,0.09,0.08,0.7,0,0,0,1.8835264278295059,-0.025990261739466943,0.011485627401475606,-1.4891323061117974,0.6580779751643631,0.0,49016,0.015625,156085,-0.46828195452690125,-0.7690379023551941,0.4330413043498993,
776060000,-0.042725120544433594,0.02377508544921875,0.2727874755859375,-0.16776866912841873,-0.050896072387695244,-0.04141235351562411,0,0.065,0.08,0.7,0,0,0,1.8907136875044341,-0.027992098752660746,0.011324212884739449,-1.6038291182408768,0.6488296046032375,0.0,49138,0.078125,156235,-0.9829861521720886,-0.44925427436828613,0.5798221230506897,
776200000,-0.06693964385986328,0.017030277252197266,0.267080322265625,-0.17234916687011853,-0.03751964569091784,-0.04387054443359406,0,0.039,0.08,0.7,0,0,0,1.8936810345642237,-0.027771197551482413,0.009111919344012969,-1.591172411723988,0.5220745216755568,0.0,49189,0.046875,156375,-0.9766994714736938,-0.453806608915329,0.5313119292259216,
776350000,-0.09140235900878907,0.011148662567138671,0.26056494140625,-0.18059463500976689,-0.02928032875061052,-0.05799255371094214,0,0.013,0.08,0.7,0,0,0,1.9023741915308257,-0.02876630704255338,0.007739301916483938,-1.6481879857157655,0.44342933619203917,0.0,49337,0.046875,156515,-0.8405085802078247,-0.6245447397232056,0.505266010761261,
776490000,-0.1158799057006836,0.005994729518890381,0.25299346923828125,-0.17930526733398525,-0.03216586112976069,-0.0638473510742199,0,-0.013,0.08,0.7,0,0,0,1.9066742905334342,-0.028459387701175384,0.007784066679359055,-1.6306028028038715,0.44599416817568727,0.0,49411,0.0625,156655,-0.9713516235351562,-0.48845264315605164,0.5041946172714233,
776620000,-0.1405802001953125,0.0019243583679199219,0.24498162841796875,-0.16648635864257716,-0.016759324073791514,-0.04163665771484554,0,-0.039,0.08,0.7,0,0,0,1.911854692325128,-0.0287200580108117,0.007401192913525189,-1.6455381113904008,0.4240571173071266,0.0,49499,0.0625,156795,-1.3569742441177368,-0.19777438044548035,0.20651865005493164,
776760000,-0.16637245178222657,0.00011438369750976562,0.23746043395996094,-0.18618774414062428,-0.005652347952127455,-0.05319747924804469,0,-0.065,0.08,0.7,0,0,0,1.91416957644315,-0.02596117740285175,0.009127202395740688,-1.4874658963738092,0.5229501760376352,0.0,49539,0.0625,156945,-1.7745343446731567,0.14558982849121094,-0.30002063512802124,
776910000,-0.1957552490234375,0.001987111449241638,0.23146476745605468,-0.19457626342773565,0.03372973799705503,-0.04113845825195611,0,-0.09,0.08,0.7,0,0,0,1.9140541356729055,-0.017954963876988236,0.011326770934363916,-1.0287436514612758,0.6489761700505045,0.0,49537,0.046875,157075,-1.599576473236084,0.12202257663011551,-0.583494246006012,
777050000,-0.22439064025878908,0.006525832176208496,0.227697509765625,-0.2023544311523462,0.04527745246887204,-0.022373199462892568,0,-0.116,0.08,0.7,0,0,0,1.9126304332503152,-0.011323839338876067,0.018199202705199417,-0.6488082020018111,1.0427375055109973,0.0,49512,0.046875,157225,-1.1712051630020142,-0.4046350419521332,-0.8046280741691589,
777190000,-0.25126124572753905,0.012332102775573731,0.22517263793945314,-0.2108863830566396,0.04708199501037595,-0.016305541992187034,0,-0.142,0.08,0.7,0,0,0,1.910650529615007,-0.007252853572725593,0.01780968928733332,-0.41555789914355695,1.0204200306035542,0.0,49479,0.046875,157365,-1.1838109493255615,-0.8086241483688354,-1.1383944749832153,
777330000,-0.2814241638183594,0.021000015258789063,0.22336163330078124,-0.19592590332031812,0.06450309753417965,-0.017460632324217684,0,-0.168,0.08,0.7,0,0,0,1.907445172709879,-0.005298583493340017,0.020810382046144774,-0.3035864715660671,1.192347061298918,0.0,49424,0.078125,157505,-1.022849678993225,-0.8700385689735413,-1.311505675315857,
777470000,-0.3083147277832031,0.029809377670288087,0.2222899627685547,-0.17980041503906086,0.06584510803222636,-0.016254425048824184,0,-0.194,0.08,0.7,0,0,0,1.9036511279623027,-0.007361488995439967,0.022097980217192083,-0.4217822503707102,1.2661210022086926,0.0,49359,0.046875,157645,-0.8869057297706604,-0.765815794467926,-1.2590434551239014,
777610000,-0.3321224670410156,0.038061695098876955,0.22171461486816407,-0.1710739135742212,0.06699562072753906,0.000508880615235352,0,-0.219,0.08,0.7,0,0,0,1.8959788227558334,-0.00959637565673222,0.023643960148402046,-0.5498318237528398,1.3546991274789488,0.0,49228,0.078125,157785,-0.6162941455841064,-1.255812644958496,-0.9707264304161072,
