t,x,y,z,qx,qy,qz,qw,vx,vy,vz
1.36,-2.5260546419888284e-20,-5.3707392074690024e-20,0.026888502164580424,-3.57113554454492e-18,6.119882670200674e-20,6.609979880034928e-21,1.0,-7.115853175070184e-20,-7.430814864708497e-20,0.12526228848163679
1.38,-2.5976852238892227e-20,-2.7920851847971836e-20,0.029408719270139865,-4.2091332442755736e-18,8.871231960282872e-20,2.67211451903769e-21,1.0,-4.949902769938369e-20,4.2955376820361477e-19,0.12633358195008534
1.4,-2.6125203940561644e-20,1.1217322651655276e-20,0.03196061123124584,-4.8442754917481075e-18,1.161086338089727e-19,-2.627620483577833e-21,1.0,-2.8624351599810213e-20,9.211059015140301e-19,0.12749464532240856
1.42,-1.5660698947460766e-20,1.264417335173786e-19,0.03449908820573179,-3.7083984097799044e-18,-1.4444508599424804e-19,1.5843623569844057e-19,1.0,-5.2013507052727115e-19,6.3601273467949325e-18,0.12723856740639863
1.44,-1.4286139294959383e-19,3.9081435204453177e-19,0.037087461350666984,1.5083762260725303e-18,3.4008765937853385e-18,-4.746745521333333e-19,1.0,-5.85533884234404e-18,1.2044271530931067e-17,0.13023573154326978
1.46,-4.476536979572733e-20,4.125107607052881e-19,0.03974238075311373,9.01925150734936e-19,1.253827493604027e-18,-6.976617760578947e-19,1.0,7.865192528537251e-18,-2.505708015866749e-18,0.13357127393875817
1.48,-2.698902933972025e-21,1.8305579969296438e-19,0.04244291562813457,-5.890073551525784e-18,9.395273477613398e-19,-6.645874061414973e-19,1.0,-9.41840049820168e-20,-1.3741176720454294e-17,0.13529697051111178
1.5,2.210000718036416e-19,2.9394552562953014e-19,0.04515023949511106,-3.926324282931392e-18,-4.627351827349291e-18,-1.368993093321822e-19,1.0,1.460013308984994e-17,8.596875376244829e-18,0.13469882204951017
1.52,1.5698116490887079e-19,3.42581267358617e-19,0.04782216380534207,-4.348133850096907e-18,-3.133478507530393e-18,-2.9675643761622893e-19,1.0,-1.4086246628280303e-17,-4.827452456474132e-18,0.13370231257079923
1.54,-2.0706803867984474e-19,2.1981561552034387e-19,0.050510664543933326,-9.67147210716549e-18,5.7844439311467294e-18,-9.783884985323489e-19,1.0,-1.390873829901638e-17,-4.201743353508818e-18,0.13472471751860143
1.56,5.66304702949082e-21,6.87772283404329e-19,0.05323637707547836,2.287606638635349e-19,4.2779050865800975e-22,-4.741552934029924e-19,1.0,1.2016816823361616e-17,3.682610266035778e-17,0.13685063889752463
1.58,-4.478265482694841e-20,1.2961600062863212e-18,0.05596083325262033,1.448522205534537e-17,1.9049824908508328e-18,-1.2971513101300884e-18,1.0,-8.850790432805703e-18,2.3072955904768133e-17,0.1350353588331854
1.6,-2.2329934453061733e-19,9.01350727730976e-19,0.05862480862137372,4.4926812453666935e-18,7.398881954928754e-18,-1.7645861262714915e-18,1.0,-4.181435850114616e-18,-2.3899411060821182e-17,0.1331723762774184
1.62,-1.891904453097329e-20,6.973552982230012e-19,0.06130050401086479,1.2032584051798926e-18,3.484052116361729e-18,-1.637768265740717e-18,1.0,5.89111560102904e-18,-6.924803029971052e-18,0.1340746892359676
1.6400000000000001,-2.0966583183752355e-20,5.5160347521728085e-19,0.06401404771141737,-1.0763817977148681e-18,5.568487879971391e-18,-1.8801104712881647e-18,1.0,-8.646798762182276e-19,-1.5147584743790634e-18,0.13626200417384826
1.6600000000000001,5.174636764833576e-20,1.1661515968697842e-18,0.06672680083029242,1.6952515509035632e-17,5.911795638803132e-18,-2.3083828583082807e-18,1.0,2.7596088723955488e-18,3.5138492851598285e-17,0.13440839333212634
1.6800000000000002,1.378094972080817e-19,1.1330562010752462e-18,0.06936417127091031,1.9220288621730987e-17,6.258921854743994e-18,-2.2568366301338203e-18,1.0,2.744075684730868e-18,-1.3849704489719783e-19,0.13150002591513082
1.7000000000000002,2.982669711485043e-19,8.854423644747492e-19,0.07199810774089609,1.8559155911998433e-17,4.822824014914959e-18,-2.586322666830579e-18,1.0,9.854063060463497e-18,-1.1732127207943061e-17,0.13208766775136827
1.7200000000000002,5.562046765144966e-19,4.793276983735309e-19,0.07467733645588456,1.5334196217209832e-17,6.80162661377901e-19,-2.1860543630975137e-18,1.0,1.0739192955396323e-17,-1.4827577023996794e-17,0.13463140581992245
1.74,6.53939642488016e-19,1.88815088264119e-19,0.07740997114270143,1.574537311464782e-17,1.2185635178391638e-19,-2.1477118204981735e-18,1.0,4.122265530313306e-18,-1.008278215970697e-17,0.13728514069650255
1.76,6.654722312631723e-19,-2.1941665357355333e-19,0.08014428982011317,1.2994904976470448e-17,1.1271716444337475e-18,-2.880294149762779e-18,1.0,2.334848152971166e-19,-1.9454053721063877e-17,0.1354881807546407
1.78,9.510355135697249e-19,-7.95816349161646e-19,0.08280714870194035,5.187009718157863e-18,-5.877975935404531e-18,-2.8601279645609008e-18,1.0,2.1321786033287016e-17,-2.592001509784746e-17,0.13300920819253742
1.8,1.015266455076148e-18,-1.1916010401729939e-18,0.0854691386507206,6.504367030552966e-19,-7.856807895745867e-18,-2.590682828726438e-18,1.0,8.685564345409848e-19,-1.6130674174253276e-17,0.13324827199825973
1.82,1.0264925686685352e-18,-1.306102153988987e-18,0.08812586144185128,1.6306335302917147e-18,-1.0084872311174403e-17,-1.8493573569564968e-18,1.0,5.377228584276578e-18,-9.347067206905176e-19,0.13191807554536888
1.84,1.0958299021325818e-18,-1.2218619220326506e-18,0.09071625540915461,6.669130108425404e-18,-1.5258740360089528e-17,-1.6168324425427203e-18,1.0,5.959259792813069e-18,5.722844461473076e-18,0.1284073569435246
1.86,7.003499559066181e-19,-1.2892656026496797e-18,0.09325994758453253,7.579113130814952e-18,-9.24965225536614e-18,-1.2590696487701751e-18,1.0,-2.022505282830414e-17,-3.697173674895935e-18,0.12739219823439676
1.88,3.2889466573333095e-19,-1.3623650919882662e-18,0.09579877815893541,8.917954428966802e-18,-4.3951325810534606e-18,-1.1877121745216948e-18,1.0,-1.7056911875235483e-17,-3.837248531307905e-18,0.12583511570042477
1.9,1.0378631231850903e-19,-1.6102743405768908e-18,0.09827575568607433,5.9621287810342905e-18,-2.6406266431978127e-18,-1.0292364981549993e-18,1.0,-5.713196023584256e-18,-1.0778900779600196e-17,0.12394075328205771
1.92,3.462731528968208e-19,-1.8139973479971472e-18,0.10076698702875403,4.136903181224776e-18,-1.2695591539701093e-17,-2.5289276361340085e-19,1.0,1.4581049962926702e-17,-7.715894906913533e-18,0.12493189696921037
1.94,-5.317314237529876e-20,-1.840423368780629e-18,0.10331416553946252,6.7171042448620566e-18,-5.802235882558118e-18,-3.9470323881165334e-19,1.0,-3.6277532924440184e-17,-3.1983356858671093e-19,0.12826321831329313
1.96,-7.676207504448326e-19,-2.058643773423621e-18,0.10588824099074957,3.9728799636667866e-18,9.50670974449022e-18,-1.5160991960436632e-18,1.0,-2.5896334904150793e-17,-1.4346414788394062e-17,0.12786912147687984
1.98,-6.3691282909377895e-19,-2.274626553172283e-18,0.10842831803999539,1.0781097468316903e-18,4.595975301361312e-18,-1.3323909626902735e-18,1.0,1.0376643491827996e-17,-4.568343569443944e-18,0.12728328681213957
2.0,-4.070251825843285e-19,-2.2301587005010324e-18,0.11096785676569335,4.447379699123965e-18,-1.0988267568203108e-18,-1.2356457146417851e-18,1.0,1.0901477393482275e-17,3.492075837882056e-18,0.12594187174420624
2.02,-5.307982297612199e-19,-2.3638074513660853e-18,0.113453884721497,2.7550379162762588e-18,2.8629101395730557e-18,-9.300329156883962e-19,1.0,-8.935723819273005e-18,-8.091303552696782e-18,0.12429042688432423
2.04,-3.1231188863487073e-19,-2.511975145071178e-18,0.11586453542089789,5.993863229721172e-19,-2.580348294156646e-18,-1.0043463183422565e-19,1.0,2.4315148889157345e-17,-6.161308771473871e-18,0.11860405162089083
2.06,-7.937932792611687e-19,-2.5259668637674204e-18,0.11819470868771528,1.6306271645857032e-18,1.1349509195245921e-17,-8.720255182438218e-19,1.0,-4.47311120921821e-17,-8.35817209405857e-19,0.11674543577913365
2.08,-1.1092259931857027e-18,-2.7110234852974976e-18,0.12058836393783295,-2.3892863832112886e-18,2.1701003105032733e-17,-2.0033108026003312e-18,1.0,-8.79640914618463e-18,-1.130720092802074e-17,0.12083430235823589
2.1,-4.975601346704937e-19,-2.6210067507338782e-18,0.1230373196988126,5.649670890012675e-19,1.0061985919512633e-17,-1.864330841049249e-18,1.0,2.788738678039995e-17,6.0510551398402515e-18,0.12221148138872873
2.12,-7.950046718334283e-19,-3.000346705272408e-18,0.1254733321439246,-9.87927323283877e-18,2.4574925817015525e-17,-3.1362295900733424e-18,1.0,-2.868064668887177e-17,-2.6116365334811335e-17,0.12150606411902021
2.14,-2.7333083525829425e-19,-2.9730785145341144e-18,0.12793806862915877,-1.0520551354533837e-17,1.8099217815221847e-17,-2.8209767061085034e-18,1.0,2.900341708914e-17,1.0529406595263103e-17,0.12408969047074114
2.16,1.4302007501035025e-19,-2.623313075202019e-18,0.1304539590957198,-4.210942450543925e-18,1.5997728768787965e-17,-3.1292795911333702e-18,1.0,1.9528608734253163e-17,1.2327626833667419e-17,0.1260224967349316
2.18,6.105439020552639e-19,-2.6444663604990965e-18,0.13301544067582333,-8.167048021773084e-18,1.2422390426275023e-17,-2.83640061616435e-18,1.0,2.005842324966876e-17,5.236031684295681e-18,0.1288931487861661
2.2,1.0519324307466664e-18,-1.8406903644599898e-18,0.1356316702859809,1.0550086353367356e-17,8.74508125743937e-18,-3.533301002771274e-18,1.0,1.8221386845850742e-17,4.0251116885154566e-17,0.1314134100416392
2.22,1.311726675543424e-18,-1.9859364364982377e-18,0.13829826545061574,5.632531903124359e-18,8.763404325227225e-18,-3.8399831501249205e-18,1.0,3.805312056332017e-18,-2.1171712950837502e-17,0.1338175505601613
2.24,1.780842196328189e-18,-2.1155547603901627e-18,0.1409954711891128,3.475120119111359e-18,1.8164140902585854e-18,-3.1452060218207764e-18,1.0,3.446932436907805e-17,7.669338466316079e-18,0.13535037272056627
2.26,2.065729891629251e-18,-2.0719671225059202e-18,0.14373692134485988,6.174663762654187e-18,-1.3951141998399608e-18,-2.8087245813859633e-18,1.0,8.003732827944803e-18,3.1650416169657076e-19,0.13765434768586993
2.2800000000000002,2.1197240878020074e-18,-2.5378933941061165e-18,0.14647570996608225,-4.58542754784839e-18,-4.124359031176354e-19,-2.56112249747817e-18,1.0,7.123395158788426e-19,-3.772197088441847e-17,0.1356726721893381
2.3,2.3527588730235334e-18,-2.7744172149666287e-18,0.14914101500393662,-9.946173147448323e-18,-5.66169894515356e-18,-2.3607295072168824e-18,1.0,1.7939721966495313e-17,2.177139127220712e-18,0.13311951284527002
2.32,2.220879890314481e-18,-2.4718830356794228e-18,0.1517810480763429,-3.0692573826274885e-18,-2.0841804398393704e-18,-2.4515850596845094e-18,1.0,-1.718885094365296e-17,3.633823185085039e-18,0.13082615894965954
2.34,2.2516560705385832e-18,-2.609834332641536e-18,0.15437482897075358,-8.751224314563713e-18,-3.9711417877548995e-18,-2.123874776227882e-18,1.0,9.235620355492987e-18,-5.773199649352579e-18,0.1298686795194598
2.36,1.9576332043312196e-18,-2.1540105052600873e-18,0.15700859141755927,1.2148797285101226e-18,3.0300289865635022e-18,-2.645012496870477e-18,1.0,-2.1791183502283783e-17,2.1186107586301876e-17,0.13239230963968118
2.38,2.035442703295956e-18,-2.440544890577474e-18,0.15968665493302775,-8.720793500135675e-18,2.25716435959261e-19,-2.2208761100505564e-18,1.0,1.1855571439423021e-17,-2.5050284563315904e-17,0.1343674035273884
2.4,2.1543645328605236e-18,-2.032646498437604e-18,0.16239716224449266,3.513244069117423e-19,-3.0235268335716752e-18,-1.874873413449116e-18,1.0,2.6578870560462494e-18,3.7598778269844145e-17,0.13552542442812898
2.42,1.9823833455956906e-18,-1.53164209457309e-18,0.16509183160195884,1.2119762732641276e-17,1.2780577048852197e-18,-2.5071345111939e-18,1.0,-6.3296085809751855e-18,1.1784707566053857e-17,0.13485540296569176
2.44,2.000706199326442e-18,-2.087950289205e-18,0.16777492518284062,-2.3239927375336086e-18,5.141844256867111e-19,-1.9768235626608732e-18,1.0,6.98108868221215e-19,-2.7150532773552302e-17,0.13322319253701587
2.46,1.9856266857306775e-18,-1.6715559571178164e-18,0.17042803366927545,1.0292314816155782e-17,9.78175907164423e-19,-2.749545951353439e-18,1.0,2.2747204652497603e-18,3.8349560594396254e-17,0.13276110154332166
2.48,2.0391575219170445e-18,-1.9236421579565933e-18,0.17310146375902763,5.0954777394514075e-18,-2.5219414591679503e-19,-2.8868285945348655e-18,1.0,-6.445999683957825e-19,-3.765935773758563e-17,0.13415965607948277
2.5,1.94332464143528e-18,-2.0896967948642883e-18,0.17577915815157097,3.658804626890736e-18,2.524523206243883e-18,-3.0583587555457387e-18,1.0,-6.47748189303496e-18,1.735132422528794e-17,0.13282924728250378
2.52,1.984036093505291e-18,-1.6416666417703568e-18,0.1783881447026414,1.8500144845318256e-17,1.808961401904415e-18,-4.004716443415102e-18,1.0,2.4624715038060746e-18,5.487225341722495e-18,0.13034803831523667
2.54,2.357605678682531e-18,-2.277643589386449e-18,0.18101239992016643,5.9084825139812e-18,-7.958526810432009e-18,-3.1968609254241778e-18,1.0,1.6531760933040727e-17,-2.5214835050858188e-17,0.13154394893425403
2.56,1.7334158398394993e-18,-1.9713311632438666e-18,0.1836299047842907,1.95592753112867e-17,8.599063012436708e-18,-3.54652321358505e-18,1.0,-4.2395153201512266e-17,3.0534534108019404e-17,0.12963703645497981
2.58,1.9942603191264598e-18,-2.4175412359373013e-18,0.186164307898704,1.3447199583480273e-17,1.5142324506742637e-18,-4.230951140147828e-18,1.0,3.848931300682815e-17,-4.244847008516241e-17,0.12656256324172221
2.6,2.468826717832616e-18,-3.0216334663063552e-18,0.1887298088217739,4.279164609095065e-18,-1.0283585111932148e-17,-3.61084350036871e-18,1.0,3.1833722666960215e-18,-7.889516020023215e-18,0.12902584145524643
2.62,1.792591587125388e-18,-2.817278954231451e-18,0.19131420075941755,1.5592371255477692e-17,7.320613026687529e-18,-5.545539678610414e-18,1.0,-3.1896705002888956e-17,8.1239292484384e-18,0.12832001657048508
2.64,1.901382107623373e-18,-3.357697754310157e-18,0.1938302709648168,6.751754235304704e-18,4.122528063099891e-18,-6.536097520269657e-18,1.0,7.104877688449419e-18,-3.1446318225025746e-17,0.12471944716573591
2.66,1.8971207344828814e-18,-3.756660849681705e-18,0.19630624226808652,1.4904003311308008e-18,5.328638478645581e-18,-6.1813682665687e-18,1.0,-5.307302508353575e-18,-9.872685194305076e-18,0.12412951769668612
2.68,2.130710548261204e-18,-3.2965899430710448e-18,0.1987901137119917,1.825074621125863e-17,5.084247107214433e-19,-6.794367455439343e-18,1.0,2.1434974347979707e-17,3.2613301315266905e-17,0.12333488763503764
2.7,2.2020853015828453e-18,-3.621030249624227e-18,0.20124538536749687,1.44373402664765e-17,1.6172927711150558e-19,-6.492703916053782e-18,1.0,-7.296799192966731e-18,-2.962213278347928e-17,0.1231814523217245
2.72,2.2915647141040047e-18,-4.0862341010972045e-18,0.20374718950696408,8.443037907448862e-18,-1.5645264610922414e-18,-6.2308486917366584e-18,1.0,1.3829365725685587e-17,-8.287910160399187e-18,0.12579694333942626
2.74,2.1481425860872537e-18,-4.382083293962818e-18,0.20631771762557619,6.301791199021726e-18,2.8563198401016565e-18,-6.414919861524955e-18,1.0,-1.8647458154702015e-17,-2.074520914861167e-17,0.1294661413117626
2.76,1.8512566070499663e-18,-5.033458982343582e-18,0.2089515426371646,-6.5526925815743324e-18,1.1557398027357008e-17,-6.342092572003748e-18,1.0,-9.615640882667545e-18,-3.132399195518137e-17,0.13206887644239274
2.7800000000000002,1.866885518902503e-18,-5.103293757705796e-18,0.2116071619960597,-6.147998971462548e-18,1.365912147825616e-17,-6.3612602441505085e-18,1.0,-7.43475952298113e-18,3.2646076803896295e-18,0.1332487817431144
2.8,2.0035450781989123e-18,-4.980534415803273e-18,0.21426269263164188,-2.9451336846672123e-18,1.4253751874440956e-17,-6.6893025016948506e-18,1.0,1.2012410195628136e-17,-2.611253700470606e-18,0.13167287847746512
2.8200000000000003,2.4445174060598406e-18,-5.2094388562711235e-18,0.21686619631923934,-1.0160654904708321e-17,7.94030575716104e-18,-5.47532140766045e-18,1.0,1.817559838406812e-17,-1.1895538275771317e-17,0.13026319896949912
2.84,2.7335779395276823e-18,-5.277343987940666e-18,0.21947414213867475,-1.4481956949866985e-17,5.564252712495114e-18,-5.171246321082304e-18,1.0,1.171908686865631e-17,-6.7159438659769356e-18,0.1305649455475788
2.8600000000000003,2.965552911023015e-18,-5.108609226910468e-18,0.22212044527156463,-1.4314017674340987e-17,3.837810604152172e-18,-5.168126790088201e-18,1.0,1.0098678412253272e-17,1.4583216828971037e-17,0.13299392023956857
2.88,3.1796894096026742e-18,-4.201160633336941e-18,0.22480913296133664,4.834538281729018e-18,1.637773915934371e-18,-5.433902129154569e-18,1.0,9.25720079075509e-18,4.373106518937441e-17,0.1344697012227558
2.9,3.3722864509232947e-18,-3.730961286401093e-18,0.2274983571315109,1.4313144143663458e-17,-1.023029791416409e-18,-5.420009825121187e-18,1.0,1.0151354888396192e-17,2.3449139271246242e-17,0.13475907930513287
2.92,3.3879302170690363e-18,-3.976455570108161e-18,0.2302097059770754,8.176599076678108e-18,6.777130769256467e-20,-4.852526619809877e-18,1.0,-3.810591796389775e-18,-2.66108657039856e-17,0.13540401660911416
2.94,3.5889535951859516e-18,-3.4300634209532253e-18,0.23289994292897273,2.658388475664724e-17,-4.821173174348593e-18,-4.225888577886446e-18,1.0,1.4999618553676317e-17,5.173407393058939e-17,0.1344778436059596
2.96,3.713996769567216e-18,-3.625746021377145e-18,0.2355844003351341,2.759967783281084e-17,-8.619938102259455e-18,-4.195334226699117e-18,1.0,8.78782528018743e-19,-3.530788129317981e-17,0.13443910063860032
2.98,3.2622250692389168e-18,-4.689873397815476e-18,0.23826733451461055,8.78703987677885e-18,1.9059820810392517e-18,-4.034875527944545e-18,1.0,-2.7855963507095106e-17,-4.67650940699842e-17,0.1332033526602716
3.0,3.215642085355653e-18,-4.803854109741117e-18,0.24088659742496513,1.5164523345445062e-17,1.6169383914315903e-18,-4.5559072309395055e-18,1.0,5.071982753491777e-18,6.990034598003065e-18,0.1308789379199593
3.02,3.245281964344989e-18,-5.6461073010157544e-18,0.2434888435896693,1.216988784161131e-19,4.350808430156659e-19,-3.963908188227946e-18,1.0,-2.9013389885744317e-18,-5.99910407686263e-17,0.12912664656455353
3.04,3.148417459074501e-18,-6.422656092415815e-18,0.2460572373052363,-1.5219135258858804e-17,3.018647972922296e-18,-3.40473237638879e-18,1.0,-1.1354348578037277e-18,-2.5006261843107038e-17,0.12848976141902613
3.06,3.2588352882655795e-18,-6.135103681489333e-18,0.24864605713967866,-6.337178049501985e-18,5.04747554211932e-19,-3.554743599407873e-18,1.0,6.266295661778954e-18,8.499453266208694e-18,0.1300194782759445
3.08,3.1996837683696113e-18,-6.6015828003084956e-18,0.25124333834382223,-2.0801321148291464e-17,2.784888754515097e-18,-2.6994744079940255e-18,1.0,-8.104875566260142e-18,-3.503345313675137e-17,0.1288236979846452
3.1,3.354926222421636e-18,-6.377136420999978e-18,0.25378730329685234,-1.9073718988977242e-17,-8.084802249545189e-19,-2.469863370648286e-18,1.0,1.5160270467460555e-17,3.2745348155402725e-17,0.12731959892637312
3.12,3.66864804306889e-18,-5.344603369640815e-18,0.2563250079278086,2.0381025155725005e-18,-8.918158952359104e-18,-2.296268407030704e-18,1.0,1.4737059573782292e-17,3.860910853729919e-17,0.12587338045308427
3.14,3.645161166414269e-18,-5.565160808450867e-18,0.25879845365938403,-9.246973889118833e-18,-9.4289910877665e-18,-1.9932212834187845e-18,1.0,8.447663784215025e-19,-2.1806358389553595e-17,0.12284202264478683
3.16,3.580407993201475e-18,-5.514532116433425e-18,0.26124701852425525,-1.2006880396679427e-17,-1.0408691438958688e-17,-1.8588210126714456e-18,1.0,-1.823173087489385e-18,3.0931181984782248e-18,0.12288273252044069
3.18,3.3847417371602894e-18,-5.3397520455015635e-18,0.2637108556921448,-1.2243156300670152e-17,-8.902681083308757e-18,-1.960581664779357e-18,1.0,-8.012366226724458e-18,8.84022074048723e-18,0.1224039514215347
3.2,3.0810227110305356e-18,-4.924990831224588e-18,0.2661506796423021,-6.478407091151717e-18,-4.842082131523252e-18,-2.461363600037988e-18,1.0,-1.2753963130219702e-17,1.8653926140258115e-17,0.12245435831713114
3.22,2.8678253039612147e-18,-5.048468990744931e-18,0.26864764154498816,-1.5213701006989538e-17,-2.801929142394502e-18,-2.3559531856974552e-18,1.0,-8.208683024171295e-18,-1.2764398382625818e-17,0.1257170519209816
3.24,2.6871382308108232e-18,-4.930920301082283e-18,0.27118609073290906,-1.7925636284525902e-17,-8.004924002547924e-19,-1.5120683601439385e-18,1.0,-1.2827886483749617e-17,1.1117408622121727e-17,0.12676388850547116
3.26,2.385783952429432e-18,-4.5044441621168284e-18,0.27372885708708966,-1.3679015249554777e-17,5.435365279731239e-18,-2.6444602718398486e-18,1.0,-1.2501773810528572e-17,1.514172061321288e-17,0.12689671355787246
3.2800000000000002,2.591532475739383e-18,-4.23533199138513e-18,0.2762610604755149,-1.398891979255764e-17,-6.953444848990615e-19,-1.5867938782367477e-18,1.0,1.0837124191320263e-17,1.1307489653846328e-17,0.12699948576069264
3.3,2.4397649541330432e-18,-3.631886779053527e-18,0.27879932959362375,-4.925478476440605e-18,3.5730335994475166e-18,-2.472065243568984e-18,1.0,-1.3223078206952485e-17,3.0244608095096886e-17,0.12598175134272416
3.32,2.1787173589912824e-18,-3.5557273439262665e-18,0.28130184937881875,-9.11256527737832e-18,1.1312619464323188e-17,-2.5151424763796166e-18,1.0,-1.4245456964059375e-17,-6.403196388862636e-18,0.1254436640291623
3.34,2.192087567286633e-18,-3.2764428606517574e-18,0.28385727745979383,-6.654950497637102e-18,1.3357136245544029e-17,-2.247471582982625e-18,1.0,1.5139798280032532e-18,2.042481986996942e-17,0.12864877861619717
3.36,2.538338751591578e-18,-2.791673249569611e-18,0.28643650463916404,1.8486820626670652e-18,8.12044598016888e-18,-2.2865809419627053e-18,1.0,1.4532695118132605e-17,2.373765887160068e-17,0.12804266185491575
3.38,2.8253075182743247e-18,-2.663282596538707e-18,0.28896918911905645,2.379563328747753e-18,4.865409442902176e-18,-2.1061975137543396e-18,1.0,1.1887308207092768e-17,6.960089629913053e-19,0.12680809241550905
3.4,2.9222867266360644e-18,-3.0778669575939843e-18,0.2915465356172391,-1.0384170430162605e-17,6.260213748154497e-18,-1.858455622439006e-18,1.0,1.9282428163214863e-18,-1.998638391545728e-17,0.12967229484610043
3.42,3.3417190119190863e-18,-2.717326349705057e-18,0.29418969778635157,-2.6857317877037855e-18,-1.7041754897572033e-18,-1.960191502042082e-18,1.0,3.0706621533715706e-17,2.5982091567776575e-17,0.13294568908115423
3.44,3.529040148037683e-18,-2.5332659227282184e-18,0.29684795142769926,-2.011585092914488e-19,-4.466975367350119e-18,-1.497825179329852e-18,1.0,-1.2088204349184443e-17,-1.0425486205267659e-17,0.1329550635453869
3.46,3.1896579903553205e-18,-2.903208227343156e-18,0.2994894862089279,-1.1865482347160858e-17,5.0642040275891845e-18,-2.299720503187076e-18,1.0,-1.0373161559902479e-17,-1.3070703712153257e-17,0.13095522595899522
3.48,3.497492156308221e-18,-2.6114849581385375e-18,0.3020870224113626,-6.656483168178079e-18,-2.760421471322596e-18,-2.0460027236406885e-18,1.0,2.111105641889703e-17,1.650266629596662e-17,0.13006399306881855
3.5,3.793918769505888e-18,-2.208488090884921e-18,0.30472454343729577,9.276562657437122e-19,-1.0637296968019705e-17,-1.4784531973813436e-18,1.0,1.2322691572564363e-17,2.0754850480697027e-17,0.13257515255337693
3.52,3.582356623889844e-18,-2.0317279384102583e-18,0.30741697892561803,3.523516761928485e-18,-6.6175272738434324e-18,-2.4019224068841176e-18,1.0,-1.7347068174091833e-17,-1.5111355681563739e-18,0.13520390533919846
3.54,3.302218692365453e-18,-2.0111383257657826e-18,0.31009464043587626,3.629923259045426e-18,-1.869490355746945e-18,-2.821309681903895e-18,1.0,-4.39233041228324e-18,9.336545284504358e-18,0.1335806195917555
3.56,3.418814679092764e-18,-2.218851957635533e-18,0.31273637794356884,-1.784532957886488e-18,-7.475177235469342e-18,-1.762245575308751e-18,1.0,3.9988446484879265e-18,-2.424534204435847e-17,0.1318448382953641
