t,x,y,z
154.145000,0.329200,0.014157,0.218562
154.275000,0.305379,0.030071,0.221722
154.425000,0.279991,0.043401,0.227204
154.555000,0.253741,0.053062,0.234087
154.705000,0.227309,0.058733,0.242015
154.835000,0.200929,0.061894,0.250572
154.985000,0.179559,0.062844,0.258097
155.115000,0.156710,0.062492,0.265762
155.265000,0.132969,0.060803,0.272302
155.395000,0.108145,0.057715,0.276992
155.545000,0.082369,0.053595,0.280045
155.685000,0.056432,0.049377,0.281890
155.815000,0.032729,0.044866,0.282171
155.955000,0.005854,0.038466,0.280736
156.085000,-0.018718,0.031381,0.277630
156.235000,-0.042725,0.023775,0.272787
156.375000,-0.066940,0.017030,0.267080
156.515000,-0.091402,0.011149,0.260565
156.655000,-0.115880,0.005995,0.252993
156.795000,-0.140580,0.001924,0.244982
156.945000,-0.166372,0.000114,0.237460
157.075000,-0.195755,0.001987,0.231465
157.225000,-0.224391,0.006526,0.227698
157.365000,-0.251261,0.012332,0.225173
157.505000,-0.281424,0.021000,0.223362
157.645000,-0.308315,0.029809,0.222290
157.785000,-0.332122,0.038062,0.221715
157.915000,-0.355736,0.046387,0.220629
158.065000,-0.376906,0.054384,0.218670
158.195000,-0.395335,0.062033,0.215878
158.335000,-0.410424,0.069959,0.212019
158.475000,-0.421169,0.078971,0.206604
158.625000,-0.427877,0.089400,0.200426
158.755000,-0.432735,0.101547,0.195305
158.905000,-0.437094,0.115316,0.192836
159.035000,-0.440191,0.129336,0.192868
159.185000,-0.440573,0.141597,0.194635
159.325000,-0.437533,0.152262,0.198884
159.465000,-0.430516,0.161529,0.205257
159.595000,-0.418912,0.169248,0.213262
159.745000,-0.402327,0.174698,0.222240
159.875000,-0.380684,0.177184,0.230882
160.015000,-0.354824,0.177720,0.238734
160.155000,-0.327944,0.177362,0.245067
160.285000,-0.296722,0.177077,0.250565
160.435000,-0.263849,0.177434,0.254248
160.575000,-0.229782,0.178348,0.255627
160.705000,-0.197579,0.179782,0.255055
160.845000,-0.161121,0.182218,0.253273
160.985000,-0.128664,0.185181,0.251561
161.125000,-0.100784,0.189484,0.251131
161.265000,-0.073662,0.195425,0.251899
161.405000,-0.048642,0.201701,0.253520
161.545000,-0.024499,0.206861,0.255681
161.685000,-0.000224,0.209721,0.257090
161.825000,0.022675,0.209921,0.256949
161.965000,0.049375,0.208197,0.256294
162.105000,0.074099,0.206403,0.255519
162.245000,0.098667,0.204293,0.254514
162.375000,0.122497,0.202933,0.253986
162.515000,0.145702,0.202681,0.254231
162.645000,0.167122,0.203213,0.254792
162.795000,0.190883,0.204069,0.254944
162.925000,0.215377,0.204487,0.254203
163.075000,0.239582,0.204956,0.253285
163.195000,0.262752,0.204801,0.251835
163.355000,0.284294,0.203076,0.249399
163.495000,0.303143,0.199742,0.246125
163.635000,0.317905,0.195946,0.242000
163.775000,0.328231,0.192441,0.236551
163.915000,0.333950,0.189198,0.229235
164.045000,0.334851,0.186837,0.219900
164.195000,0.330916,0.185549,0.209063
164.335000,0.322517,0.185384,0.197093
164.465000,0.310570,0.185976,0.184305
164.615000,0.295823,0.186157,0.170900
164.745000,0.278888,0.184519,0.156652
164.895000,0.262027,0.180223,0.143181
165.005000,0.243540,0.172801,0.127730
165.165000,0.225438,0.162919,0.111754
165.305000,0.208069,0.150676,0.095672
165.445000,0.191623,0.135790,0.079948
165.585000,0.176912,0.118971,0.066900
165.725000,0.164052,0.101978,0.061968
165.865000,0.155087,0.088633,0.064470
165.995000,0.145626,0.073779,0.073220
166.145000,0.137917,0.062426,0.080578
166.275000,0.130460,0.053448,0.083864
166.425000,0.120452,0.046154,0.082385
166.565000,0.110572,0.042310,0.077104
