t,lat,lon,alt
33.9,48.856607250331535,2.3521983635349017,36.19731808121414
34.0,48.85661114638192,2.3521941041559966,34.40712472071216
34.1,48.85659636623401,2.352192483203806,35.95102111250687
34.2,48.856605709733124,2.3521879243551083,36.390251359198466
34.3,48.85660344666318,2.352193046277022,35.993478125015486
34.4,48.85658169393751,2.352203331431807,33.86378163607743
34.5,48.85658947569839,2.3522276224305156,37.036951097801825
34.6,48.85661117774613,2.3522074277852654,36.91519488321176
34.7,48.856599572461505,2.352195083471059,35.10208377098228
34.8,48.85659392083168,2.3522135643497504,34.644222659183626
38.0,48.856592722990996,2.3522063207270434,35.53008532823782
38.1,48.856600167122195,2.352184537140227,36.00765780869141
38.2,48.85660600060249,2.3521873584140853,36.686772155513175
38.3,48.856596955229406,2.352210240537853,36.14176108615792
38.4,48.85660008715998,2.352188543163552,37.366377882458266
38.5,48.85659092947156,2.3522063358816117,35.84581585308145
38.6,48.85660722030257,2.3522093085824958,35.35632264383862
38.7,48.8566118847109,2.3521895125345944,35.978948911830685
38.8,48.856595401853085,2.3521975444401115,36.0679661066384
38.9,48.85659636188694,2.352197364007331,37.080210227652024
39.0,48.85659329020266,2.352183893627122,35.13910281357629
39.1,48.85660867631353,2.3522022481351272,34.641334318868445
39.2,48.85659857834109,2.3521978370134033,35.709319546394205
39.3,48.85661279468867,2.3522207662528056,35.250575453452804
39.4,48.85660697251628,2.3522037485634755,35.32919051491588
39.5,48.856588698907984,2.352193768539382,34.658493319017275
39.6,48.85660435981873,2.3521970281468714,35.376803036788296
39.7,48.856599032579844,2.3521982453599604,34.98021547182585
39.8,48.85659129087369,2.3521906584256715,35.67016949715828
39.9,48.856596943795296,2.35219212977424,36.84054032419833
40.0,48.856603755396115,2.352194229733885,33.82611210005123
40.1,48.85660954584527,2.3522164184821066,35.880740939660036
40.2,48.85661565347157,2.352198295599841,34.233933580099865
40.3,48.85660261585357,2.3522061893784603,34.24408175024246
40.4,48.85660274424571,2.3521929980841283,36.673057571242985
40.5,48.85661327255478,2.3522098142503367,35.46617798835922
40.6,48.856598521883804,2.3521964295718005,36.51198816051208
40.7,48.85660618401648,2.352214844737946,35.14464195468263
40.8,48.85660736733255,2.352198006062421,34.50411442790793
40.9,48.85659366681468,2.3521927689181568,36.52866262377693
41.0,48.85660663319212,2.3521976065128167,34.58096053617639
41.1,48.856599994148354,2.3522157625722104,34.1296032545836
41.2,48.856610157464615,2.3522024532796064,35.78276472948861
41.3,48.85659841524135,2.352203333869352,35.71696251587572
41.4,48.856588571774495,2.3521868306459557,36.08975422945256
41.5,48.856598093405324,2.3521967189872695,36.713978585934
41.6,48.85658862159655,2.352179689934863,36.02678374604321
41.7,48.856611330849155,2.352191450691266,33.282316730096525
41.8,48.856606476572594,2.3522029127017188,35.4584042612097
41.9,48.856586147455076,2.3521882931637377,35.173661768002496
42.0,48.85660922068757,2.3522081716178804,35.65362321969452
42.1,48.85659610935034,2.352187892646752,36.87139495702303
42.2,48.85661376525258,2.3521895367089765,33.736284406328295
42.3,48.85659423649066,2.3521926904600634,37.06750577877897
42.4,48.85660985442387,2.3522111722819683,35.643688280613986
42.5,48.8565885278653,2.3521984609148947,35.454371755150966
42.6,48.85659741527508,2.352194092591944,33.58030273500342
42.7,48.85659790130889,2.3522005649332063,37.50273011546736
42.8,48.856586786025005,2.35219646061281,35.25248634402092
42.9,48.85660143720956,2.3521928845449223,34.38076847293509
43.0,48.85658787824399,2.352200478009366,35.42405485268617
43.1,48.856597158502446,2.3522043150297978,37.14394070645368
43.2,48.856591909939915,2.352196920150016,33.80111294449842
43.3,48.85659253871209,2.3522027205581093,34.87951543639181
43.4,48.85661850744041,2.3522045060140018,35.366461720685336
43.5,48.85659639592961,2.352205044272572,36.86018830013653
43.6,48.85659368218014,2.352189629771393,35.68427497216694
43.7,48.856594930332854,2.3521968231219943,34.64053099734255
43.8,48.856603738168,2.352195734355037,35.8940643886696
43.9,48.85660138418415,2.3522028238162616,35.7327962128036
44.0,48.856598254207995,2.352203170564504,35.95629715774613
44.1,48.856599358573064,2.3521790260521547,36.30898574583448
44.2,48.85660775193069,2.352196604351496,34.752450700472515
44.3,48.85660661961169,2.3522020075814942,34.79962592207247
44.4,48.85659484256197,2.3522043170888782,35.405283668376924
44.5,48.85659339170991,2.3522035313389327,35.249249519531396
44.6,48.85659362201711,2.352197442940447,35.46278079901036
44.7,48.85659655842261,2.3522011935912746,33.52677399402316
44.8,48.85660135273375,2.352200468565208,35.09432301977261
44.9,48.856603533079046,2.352203161695299,35.81220229946069
45.0,48.85658187125625,2.3521956226694143,35.9104200040934
45.1,48.85660484726387,2.3521842110187667,35.65479047183975
45.2,48.85658635929495,2.3522037174775985,34.45875658948566
45.3,48.856597946166055,2.3522125248770496,34.65142479250185
45.4,48.8565881526886,2.3522039255462865,33.69750633496104
45.5,48.856605700380946,2.352202751744193,33.59957336579123
45.6,48.85661839776567,2.352201050030819,35.65367647502591
45.7,48.85659887976929,2.352192435827128,35.76155393266443
45.8,48.85659055110773,2.352192985411932,34.79826166900552
