t,x,y,z,qx,qy,qz,qw,vx,vy,vz
724.74,-5.3308690705052135e-06,-2.0743545398001826e-07,0.0008954513867144472,4.731429983598167e-06,-4.0690021682983e-07,-1.2010758252633701e-05,0.9999999999165948,-1.5858415887445955e-06,9.705594045361214e-06,8.897427184663726e-05
724.76,-5.32218145299822e-06,-4.272585260326959e-07,0.0009923869013231217,-1.2523133215901725e-06,-1.1379240886906049e-06,-1.1844581130655337e-05,0.9999999999284214,5.794352907443115e-07,-1.3943747211158275e-05,0.0081370601709909
724.78,-5.3600451398323385e-06,-3.4392618266130547e-07,0.0014563303716678515,1.3886217365368228e-06,-4.829830436825494e-07,-1.1916851579082764e-05,0.9999999999279136,-2.2614771965257484e-06,8.704683493737826e-06,0.028540143187406598
724.8,-5.377969201811634e-06,-3.033094312361489e-07,0.002331208585158801,2.7166765970552662e-06,-3.591633243235113e-07,-1.2007621101565817e-05,0.9999999999241538,-2.5998518718123133e-07,-1.9125252747578996e-06,0.04855298160393815
724.82,-5.37542566649777e-06,-4.654143825552856e-07,0.0035768493199910857,-1.1092865479724829e-06,-7.148830418265011e-07,-1.1886369865224234e-05,0.9999999999284863,2.9100552286320648e-08,-7.859861178882878e-06,0.06665642968908561
724.84,-5.397389945700979e-06,-4.5978428939177015e-07,0.005092897370302579,-5.562232971804205e-07,-4.0074532864094536e-07,-1.1900634144009974e-05,0.9999999999289525,-1.202052290360458e-06,2.5413056577623714e-06,0.0786683614849891
724.86,-5.410899282989548e-06,-4.392883842004867e-07,0.006797890551299805,3.8270574575836604e-08,-3.0673737617765893e-07,-1.1932175282767623e-05,0.9999999999287638,-3.7445997501924183e-07,-5.617899387799009e-07,0.08747815200921193
724.88,-5.420091688673243e-06,-4.716654178645032e-07,0.008697567115052051,-8.443076756174121e-07,-2.8184955308614766e-07,-1.1895408037568896e-05,0.9999999999288535,-5.088457110062938e-07,-1.23401773389583e-06,0.09749801060158855
724.9,-5.4345024946575925e-06,-4.4544683151839973e-07,0.010788105666587406,-2.459581745006944e-07,-8.101636530103861e-08,-1.1910894173465065e-05,0.9999999999290318,-6.722408351247216e-07,1.77048774039982e-06,0.10668834582966887
724.92,-5.440978774339808e-06,-4.2518412418045156e-07,0.013040934373069465,1.3762296709826953e-07,-4.7660561272481554e-08,-1.1925847464637584e-05,0.9999999999288764,-1.8006184383366558e-07,4.5289207809639213e-07,0.11455992689387032
724.94,-5.44270500241221e-06,-4.3899594411918903e-07,0.015435559235182094,-3.33642675561702e-07,-9.548352774393485e-08,-1.1908066972065912e-05,0.9999999999290388,-8.922709543118314e-08,-8.218680804966376e-07,0.12130784647869344
724.96,-5.4478729673306646e-06,-4.3231085213495427e-07,0.017891979743373313,-2.421257639038263e-07,-2.6684406555491668e-08,-1.1909706460595773e-05,0.9999999999290498,-2.592513740546862e-07,6.368437788651003e-07,0.12334450589231463
724.98,-5.449951123360125e-06,-4.242640059463832e-07,0.02041334550588647,-1.4288628007949723e-07,-2.359426449125862e-08,-1.1912746410560125e-05,0.9999999999290328,-4.931618185406334e-08,1.148440474769785e-07,0.12705421029325994
