t,ax,ay,az,wx,wy,wz
1.6099999999999999,-0.1119699072456177,0.10767205161676001,10.07971452149608,0.0006937556377591076,0.05258953709543584,0.009699965507634068
1.62,-0.16738095162013764,0.06314565647050267,9.62368275590296,-0.006708305084824247,0.021633205497329572,0.028295380802002945
1.63,0.15352146876765152,0.01099226094130145,9.914430694629171,0.0037759959526144017,0.008303045912755441,-0.0022206704824045144
1.6400000000000001,0.07359277743198331,0.14765980372694698,9.832866820302332,0.02038168771090163,0.014143716508307383,0.018529835273571063
1.65,-0.23480135403893723,0.0872526126133178,9.527271696653354,-0.02523133414815496,-0.017940940131339837,-0.016717781615480664
1.6600000000000001,-0.03657449566931481,-0.052831238086336704,9.57999266685267,0.043056188323681285,0.00576188666962978,0.023149316114161454
1.67,-0.20034043919813552,-0.1128086425466737,9.929521122096222,-0.04223291181534663,-0.01768976302082345,-0.0011273137882889823
1.6800000000000002,-0.023806360544873964,-0.09629854603448881,9.765306205411855,-0.015266200735498702,-0.0032426588475599895,-0.014290618252106426
1.69,-0.07762422248511006,0.21976859467256865,10.188048777391215,0.011209401777461013,0.003462239433108392,0.0116626769844098
1.7000000000000002,0.031845872768112106,-0.19932672545172256,9.599749652697845,0.03702551738533699,0.013088992294415718,-0.048376991876841434
1.71,-0.04316833882984405,-0.44549342359490035,10.020615680571892,-0.0031707155833463176,0.00015597508770804347,-0.004623973229706966
1.7200000000000002,0.2187806036896522,0.04758398506943584,9.745035660190338,-0.032010971301262924,-0.01879810536113288,-0.03446849610960192
1.73,0.2793976768426046,0.08366148967204631,9.795654556634434,0.006053363196732589,-0.002877582697997274,0.010729357047420337
1.74,-0.006568830777372727,0.015932843212422346,9.640026659551356,-0.03810545984443748,-0.011056250469049733,0.026503339500644853
1.75,-0.12132342834013468,-0.0005623279791837828,9.911601783850731,-0.03807841102481907,-0.015187586038815983,-0.003301247544059648
1.76,0.2705161303924065,0.17567740799611847,9.795779342020367,0.021370224053717034,-0.005420043442599415,-0.0011856858141146393
1.77,-0.13808617822541608,-0.20689548097572552,10.087597517091528,-0.009006849819483954,0.027652021822197347,0.05333118800156424
1.78,0.06576794085148431,-0.0014074498553386836,9.885083149409246,-0.0011173443759153316,0.00958481041094578,-0.033742247525728006
1.79,-0.19751559338772587,-0.41035636298078093,9.94241818928847,0.027362019410036197,0.0006281361980533588,-0.007940878655318319
1.8,0.04220686338144315,0.3808494335252013,9.92482299244627,0.017802954477208185,-0.042212290507502664,0.017999096798753143
1.81,-0.04067743633758973,-0.04509365343020119,9.804481811937407,-0.012364263183163953,-0.004223003798581873,-0.01336028349774428
1.82,0.32228840030856454,-0.13246315065508696,9.793813293839076,-0.014506566179055885,0.013323195429030337,0.03577352103460264
1.83,-0.3834093679367447,-0.016454352348198645,9.645414856130488,-0.015741361403084516,0.03611292269273403,-0.016287172256538317
1.84,0.11818352172895759,0.1432588810488259,9.815791968495105,-0.013472444163954711,-0.03818272381266388,0.008163853680944032
1.85,0.009955286403186029,0.04300256000784377,9.881930054602956,0.024632598506865323,0.03542429656472163,-0.0026706841985095907
1.86,-0.2032969510096196,0.004217427425171037,9.877843839178475,-0.020936725097302097,0.016016996531308128,0.00823692309602072
1.87,0.4018818604051561,0.20803330468734588,9.5946076435359,-0.019675832114472887,-0.028326276036811315,0.033970064162997055
1.88,0.12988901854659357,-0.2505868256192112,9.857715431916418,0.0011802962269124165,0.0019685280511402017,0.001348274535670191
1.8900000000000001,0.14608602941284404,0.0994248717722002,10.06832104288838,-0.012014793505683768,-0.025911557728348335,0.0004798418760416422
1.9,-0.44004811677976235,-0.24764115560840552,10.221388614514252,0.019611888120024158,0.0199873813921765,-0.007996818780177507
1.9100000000000001,0.1305250549853642,-0.036692429303927424,9.795098639325511,-0.0051135315759934675,0.010768790231963934,0.02467970324238481
1.92,-0.02622584792113237,0.3685924440141668,9.978874916094695,0.0038643916316092016,0.0014280946208998072,-0.007656055005109509
1.9300000000000002,-0.1787388661980137,-0.13883186826075594,9.961344922560636,0.017261835135599642,-0.02641867163121293,-0.016241341484118103
1.94,0.040743364545351206,0.10846593194509152,9.689156733404658,0.02380369390635665,-0.04048226453854596,0.014466813096520403
1.9500000000000002,-0.1464940592944329,0.033838208360575356,9.790642787873677,-0.012238344779043522,0.030003209663375042,0.03706262032571954
1.96,0.1382087946157019,-0.3591191211142577,9.608718598478424,0.0010529270996146184,-0.01638862838778674,0.008462079589440995
1.9700000000000002,0.2221132318001458,-0.07085305019090014,9.740226756353723,0.0054773444281968784,-0.01706043879207703,-0.008365486243084039
1.98,0.06121015980924475,0.003960274227611022,9.525552046644558,-0.003233856186256218,0.010098912890559687,0.031410042939551464
1.9900000000000002,0.17047655435915657,0.17396869023662884,10.112301295506212,0.02420035487283804,-0.0077363477184563545,-0.01612279973832573
2.0,-0.11431716274154156,-0.20539242956950154,9.92902028252393,0.001346882560874733,0.014450275662242273,-0.005870489966977349
2.01,0.1222923256990412,0.10031758270650822,9.803733576027437,-0.012225240866440064,0.0185332518917992,0.01103834277893407
2.02,0.19020401500458547,-0.036866895184023876,10.210461550559858,-0.00998081409190632,0.005174822618341491,0.004799526001184782
2.03,-0.07323051849253136,-0.08748414305568626,9.853152385292843,0.011533281855714039,0.052698791763890716,0.010577992037542254
2.04,0.27397264822278344,-0.18774699277830847,9.974062928413387,-0.001969119580941512,0.017866921988677537,0.0016846213058169697
2.05,0.1969037675652309,0.11137712191587777,9.667752889582589,0.01553531769429501,-0.018185184326295886,-0.02053618677269443
2.06,-0.05317018901507318,-0.12615670738755352,9.504872341417789,-0.008758363218104954,0.027922651104096752,-0.039318656526471055
2.07,-0.3519265074432078,0.17766616439469343,9.71819723107344,0.02609211111272318,-0.05426207258504365,0.012414602941675236
2.08,0.16213831318304459,0.006015642486639764,10.066783572327907,0.022454545608280814,0.027354708516076378,0.003800843053561827
2.09,-0.10571401541175122,0.09336392363412878,9.983891078774729,0.014276214557619073,-0.0022488785412475005,0.04508960141747976
2.1,0.04056155464127379,-0.08342458068845418,9.43405288403909,-0.00734978286860629,0.0052288814626431,-0.014822642530440282
2.11,-0.01091835012159123,0.030012627426412114,9.895995178023185,0.02679709883981872,-0.005474709833883011,-0.013138142810018613
2.12,0.5233455495776311,-0.1253200089503083,9.894458204501255,-0.03774402412478367,0.0006506530837937046,-0.05290109138757464
2.13,0.16267823660418576,0.2732206832372753,9.748637853349852,0.029918551478007562,0.010891323472851688,0.014479265644542327
2.14,0.08831224823210782,0.11546400277950289,9.831422620395355,0.0032274809112120247,0.0036152329847138655,-0.04419213561408721
2.15,-0.25349257104144807,-0.3229664169539354,9.758733385658195,0.013821187026444554,0.003423196202608332,0.017575812037523782
2.16,0.26731922851939177,-0.32208606840742665,9.752249412647776,-0.030736712615741284,0.04313307275554254,0.02687447035464236
2.17,0.09870468153258412,-0.02963983771781287,9.681308418319553,0.017282548065517336,-0.03263133836500291,-0.02527701924174566
2.18,-0.09470109361624837,-0.034797883704943036,9.751135599528972,-0.012779129866778935,-0.010404531154902086,-0.010169870339169464
2.19,0.11420128656652127,0.19597393477134478,9.921049746175429,0.012429990373936755,-0.010468680798609426,0.009261849549893281
2.2,-0.15976137813305943,-0.13274565787618692,10.079536338229877,-0.023585405956809257,-0.019897568541566123,0.007869493134149004
2.21,0.034372531026221155,0.2428868836851347,9.89951055839675,0.0066430134644774,-0.0013882646458417925,-0.01850978511089027
2.22,-0.5353270264976763,-0.2865019412399087,9.931198499681564,0.0243566564771614,-0.007247247075885299,0.030494176701201595
2.23,0.0042608548794738485,0.25909652245989456,10.023987884703,0.014797943410538243,-0.031040536746033257,0.0010162981942207945
2.24,-0.13463812622035806,-0.051466630403787926,9.783582019075883,0.032227763572032636,0.024021743855130288,-0.028636696903161854
2.25,-0.1375664051687224,-0.23128172516738202,9.719244158240782,-0.027105969968003518,0.0159546847230518,0.004169930422369674
2.26,-0.21037642364309536,-0.026814510698190637,9.630002315472119,-0.009854578767463033,0.003833760434298376,-0.010851767624703707
2.27,0.19278052444162108,-0.14800492533002085,10.017765321799612,-0.013401670594464024,0.0459056597315542,0.02917359415636814
2.2800000000000002,0.08896360707527748,-0.21347376375628713,9.861253523100201,-0.009497422820045138,0.0009093233809152785,0.04409208716990892
2.29,0.18434966988449372,-0.16110720607511764,9.91528321348989,0.042433605011629044,-0.0023013464632695895,0.00791050247358077
2.3,0.040420823223330904,-0.06434789674527762,9.773243688643975,0.006029620599608745,-0.01219940851447344,-0.027709444955165044
2.31,-0.03105322397267836,-0.0319128511993454,9.859614688365946,-0.010138652598428596,0.0070715670683572755,-0.016009269035221988
2.32,-0.007802453134936877,0.0030372467902865766,9.667922185355934,-0.026728309123104893,0.023551759644457552,0.001748281344545067
2.33,0.07898107331156871,-0.0871725918802005,9.777824297904518,0.03542524799889434,0.018932061464088386,-0.03408863685041825
2.34,0.18464534493897047,-0.11562659625293842,9.644156263416011,0.027382148123352594,-0.0067741255354427515,-0.01249395501140628
2.35,0.052248673700814326,0.33419378825088236,9.734477165431075,0.007019816904987648,-0.008111894976810597,-0.006847356061397326
2.36,0.29307522571317357,-0.09936058263371197,9.696677006975792,-0.005111342169925896,-0.006619559946207871,-0.011474837588945231
2.37,0.027452580224948404,-0.2280887492054116,9.702514636220554,-0.006772515530314578,0.0015913637975178833,0.0032289799222334583
2.38,0.10709607356192272,0.18265002644582443,9.801008058774043,0.041573249510858876,0.03232098628441479,0.005274093162825878
2.39,-0.07447493353540881,-0.0007011781479179247,9.766755644345537,-0.044948324153455725,0.007989473207994473,0.012246467851581578
2.4,0.021711235427436783,-0.09647356588743758,9.352123306068526,-0.0005893501730280123,0.029932434439740377,0.023634167719884993
2.41,-0.31471377648956284,0.19084497742343123,9.838386239661713,-0.0267527414942548,-0.003160094808036176,0.0020346859516213183
2.42,-0.05358579343889007,-0.07139204972701169,9.997752936948746,0.017241568360864594,-0.011965464616126267,0.012834055722048834
2.43,-0.013212946644563314,-0.2323682029899185,9.745581843904258,-0.013532852725772726,0.016139947291790607,-0.02185273939392044
2.44,-0.013864047209201565,0.06269660015103082,9.919087747703147,0.0059863151354461975,-0.008163340223299788,0.007322449592080983
2.45,-0.18279000724582317,0.12305476462595918,9.921356422364594,0.017718895371522724,-0.009107180252789575,0.00893656427150526
2.46,-0.1613080408492492,0.20230032118630628,9.965269459354982,0.02785906882014662,0.008984019241065701,0.010774283994775289
