t,x,y,z,qx,qy,qz,qw,vx,vy,vz
341.62,0.2931921414358435,0.990460504713966,1.0142811890777172,-0.00462650072043477,-0.11086648783455501,0.03330218175985865,0.9932664204816085,-0.07462562221228447,0.0014315023824355705,0.017884540754153976
341.64,0.2914934455205538,0.990460276414075,1.014366010411678,-0.00490941134269715,-0.11060165630978079,0.03309435505427967,0.9933015327509279,-0.08317417079766479,0.006924566313940837,0.024604707840007525
341.66,0.2897836661383636,0.9904934169790431,1.0145791771766122,-0.004398020254416082,-0.11077614151744886,0.03300176811043237,0.9932875652045249,-0.07946857656507944,0.006331352682422754,0.03048261013513446
341.68,0.2881313215205311,0.9904670468219082,1.014895465257717,-0.005604860429082566,-0.1130644516755539,0.032942430974870984,0.9930255845386576,-0.07701316864955662,0.0033433291406965077,0.034914097191181395
341.7,0.2863831876956638,0.9904722062492284,1.0152562285143352,-0.0059603765569901076,-0.1134497491054435,0.03284058773544081,0.9929829425203646,-0.08220613179442511,0.006387370250997425,0.03786445034595777
341.72,0.28456620786292075,0.9905085194748017,1.015627730067507,-0.0056016013164494755,-0.11260329398142385,0.03274713505549566,0.9930844603521303,-0.08419917308809505,0.00712049134483457,0.038667673479009075
341.74,0.2827265851440486,0.9905385688175162,1.015978057223141,-0.005487275104253682,-0.11132006569169674,0.03270244502364654,0.9932312333368307,-0.08659727654235401,0.007384499421652575,0.03692193666895474
341.76,0.28095171157861765,0.990554292219674,1.016334784751806,-0.005854456327116955,-0.11176874245406167,0.03260481641031938,0.9931819568931973,-0.08050462847418678,0.00563880753162228,0.037166557392782844
341.78,0.2791747454160049,0.9905873552075275,1.0166803274422656,-0.0057840300881405035,-0.11201480923956328,0.03262346636214385,0.99315403485536,-0.08439096435392192,0.007792774155775254,0.03626298103004347
341.8,0.27737011559043445,0.9906190195348537,1.0170164952367424,-0.005771738934963594,-0.1115123535660102,0.032500876207058,0.993214667167984,-0.08281513569816437,0.006346706234906184,0.036614116184402655
341.82,0.27563540405237774,0.9906311035618703,1.0173806640485485,-0.006387418486899933,-0.112935246470561,0.032469807051296505,0.9930511278981352,-0.08017202795518123,0.005885721600293359,0.037357648967381474
341.84,0.27384604776034654,0.9906715484118429,1.01773989560155,-0.0062526219228787195,-0.11299574150512691,0.03243277254084715,0.9930463143207923,-0.08373592913051794,0.007661224106174728,0.03760293623436259
341.86,0.2719933199161471,0.9907254189516487,1.0180625142552044,-0.005755920444956106,-0.11139210319717163,0.03236334041158608,0.9932327435815564,-0.08704619012182864,0.00827441336988758,0.03596738936671682
341.88,0.27022442393577784,0.9907496866405918,1.018401635526561,-0.006139901515914214,-0.11202228261795803,0.032290359532480134,0.9931619417233528,-0.08045175913073677,0.005941837550403449,0.0362412463065652
341.9,0.26847789525357363,0.9907784943713036,1.0187609846019003,-0.006420500511845839,-0.11320815015063403,0.03230086416718383,0.9930253501732481,-0.08187642634525989,0.007015405038528109,0.03741409257796288
341.92,0.2666316076709428,0.9908347325915002,1.0190954728070418,-0.005900935910146466,-0.11176902296372741,0.032215892825621276,0.9931943418639507,-0.08649672246908131,0.008308473284046769,0.03686008855662879
341.94,0.2648266436425479,0.9908736482717763,1.0194336787369112,-0.005897674757258581,-0.11145405272678505,0.03216553301291844,0.9932313879702088,-0.08309041775431261,0.007040416088352491,0.03621781381981213
341.96,0.2630656764948123,0.9909101143801776,1.0197504469983363,-0.005976145447480515,-0.11209496197500018,0.03230333810833425,0.993154318085801,-0.08259927163230425,0.007337224382243214,0.034551675551208756
341.98,0.2610501223985265,0.9910466981599233,1.0198247870948192,-0.0029738764198514915,-0.1049579568548906,0.032338118053525516,0.9939462910402366,-0.09926695244218114,0.014324353910848997,0.021936663430771924
342.0,0.2593240846937037,0.9911467791703549,1.0196573185756472,-0.0009238228118994493,-0.10399427886945083,0.03249026394053488,0.9940466383741305,-0.0799570597820364,0.008395290253754777,0.005568669924087306
342.02,0.25786887365540934,0.9910892999999119,1.0193882774761611,-0.0028079606710601575,-0.10836384934737607,0.03250801369222438,0.9935756742982766,-0.07415274334211067,0.0006308661921480602,0.0026465943797950838
342.04,0.25630156383309893,0.9910575435388461,1.0191827811156189,-0.0035273790723322814,-0.10932015674472714,0.03232295715180654,0.9934746536108261,-0.07965172633530146,0.004904165561954532,0.008588417560209971
342.06,0.254706251993009,0.9910686823409084,1.0190966114259998,-0.0031104112806999893,-0.11012375391712498,0.0322310444724809,0.9933902777544577,-0.0778903789710252,0.005212761413153073,0.014593145550466969
342.08,0.25313003347598506,0.9910258612711208,1.0191105835704075,-0.004234112142778172,-0.1120924456147181,0.032196449913748815,0.9931670275152238,-0.07744534471657355,0.0026988084451103653,0.018957531767087053
342.1,0.2514481041590297,0.9910148701041107,1.0191511561206517,-0.004475678754198872,-0.11186803814321097,0.03203824899926105,0.9931963858888833,-0.08151520883871642,0.005086477574663472,0.021566449986642935
342.12,0.24971817479512065,0.9910336878087603,1.0192138439225553,-0.004029723231797339,-0.11090862000476197,0.03194664534618119,0.993308839782693,-0.08367387429451019,0.0062584619848754545,0.022474258114583943
342.14,0.24804244349606483,0.9910168094998005,1.0193218598578773,-0.004700544019403064,-0.11176269719755318,0.03186914640396552,0.9932126468730311,-0.0796406698872788,0.003967902394152807,0.024059749161239596
342.16,0.24632036868416213,0.9910264662576556,1.0194138275055924,-0.0046913487257137865,-0.11148538356533716,0.03196850961289874,0.9932406631283042,-0.08624635456149485,0.007364085736968664,0.022664193382477205
342.18,0.24446137849596394,0.9910987198216111,1.0193708061133024,-0.002894366914567031,-0.10721788112919216,0.03182117451914873,0.9937219739235679,-0.08878204407709436,0.009004757217155651,0.016656936705970987
342.2,0.24280156473138556,0.9911239824083558,1.0192419846726266,-0.002438197539685228,-0.10747622124352642,0.031896818949351126,0.9936928650246425,-0.0818825440636585,0.006094444544751108,0.0096563051076517
342.22,0.2412453035823822,0.9910827392347509,1.0190899805116558,-0.0036407571475120808,-0.10972436347794767,0.03179796734287573,0.9934466257527947,-0.07629130184123127,0.0022454755008072657,0.009844417980195249
342.24,0.23965879815471208,0.9910641002112506,1.0189810970436837,-0.004132435971928004,-0.11111248574329352,0.031724050509924565,0.993292768071996,-0.07981324257326115,0.005023899765528162,0.012872939793688077
342.26,0.23803203574782822,0.9910597931492077,1.0189388923289848,-0.004322133375230305,-0.11193618284883464,0.03160544983991791,0.9932032549648312,-0.0789710886931042,0.004357020194427723,0.017048401200575512
342.28,0.23632891755741076,0.9910650540185575,1.0189041485033081,-0.0043156156942540476,-0.11111129348364043,0.03176911468536511,0.9932906821639272,-0.08807589212157246,0.0073891507770296435,0.01587608987060768
342.3,0.2344615720307644,0.991160047450026,1.018665483727811,-0.0017232727737713331,-0.10545338615744594,0.031665738838581876,0.9939184547349358,-0.09069464066604149,0.010583455788116742,0.005693907084778285
