t,x,y,z,qx,qy,qz,qw
635.98,-7.964444761586967e-07,-3.190973668607948e-08,0.033287328280142255,5.583461266747184e-09,1.3820243015683553e-08,-1.7222842215733766e-06,0.9999999999985167
636.0,-7.96226252070116e-07,-3.147545632984619e-08,0.03571821071172354,7.1864584953270155e-09,1.0708421480675485e-08,-1.7223201969065019e-06,0.9999999999985167
636.02,-7.959695169659226e-07,-3.1534269370310376e-08,0.03818282634697188,1.502399535351722e-09,8.046859853808857e-09,-1.7218817416878089e-06,0.9999999999985175
636.04,-7.957925482454516e-07,-3.11913646899416e-08,0.04071138563087921,9.135979559580446e-09,7.679898780105733e-09,-1.7222645735799856e-06,0.9999999999985167
636.06,-7.954918582985184e-07,-3.151525491905895e-08,0.04331036652875536,7.467821083672181e-10,3.801150469064506e-09,-1.721950041160447e-06,0.9999999999985174
636.08,-7.953288443559471e-07,-3.1504671998855603e-08,0.04594561958510931,2.2105877791056845e-09,3.022741010390948e-09,-1.7219779872153652e-06,0.9999999999985174
636.1,-7.951870828979119e-07,-3.15155802232447e-08,0.04858607715150235,2.8480599731795386e-09,1.9782519350029194e-09,-1.7220945312965856e-06,0.9999999999985172
636.12,-7.950592177890536e-07,-3.1641535365071035e-08,0.05116703616701958,5.973529980383939e-10,6.59582835474408e-10,-1.7219736005241338e-06,0.9999999999985174
636.14,-7.950041410889855e-07,-3.1628887262880743e-08,0.053765807858905834,1.917630833520662e-09,6.474852355445549e-10,-1.722069708687974e-06,0.9999999999985172
636.16,-7.949375389924764e-07,-3.1720092656708064e-08,0.05638097461949458,3.0671230288628677e-10,-1.6813692623810892e-10,-1.722017764365811e-06,0.9999999999985173
636.18,-7.949086094913768e-07,-3.175387076469162e-08,0.05896187204063846,1.0222159548266341e-10,-3.489347557805368e-10,-1.722006398940864e-06,0.9999999999985173
636.2,-7.94900007010017e-07,-3.175940935775298e-08,0.061534356847095975,3.8228735792720383e-10,-3.0427451349694435e-10,-1.7220406467310274e-06,0.9999999999985173
636.22,-7.948913189472838e-07,-3.178848984887123e-08,0.06406270889485552,-9.14328020687347e-11,-4.48520947468801e-10,-1.7220197422046112e-06,0.9999999999985173
636.24,-7.948970187459834e-07,-3.1788086830806384e-08,0.0666035126659565,1.2130166030930378e-10,-3.284168400029439e-10,-1.7220330534202125e-06,0.9999999999985173
636.26,-7.949011062204528e-07,-3.1799906326090324e-08,0.0691074875576247,-7.968695955107231e-11,-3.213525766759995e-10,-1.7220308976077876e-06,0.9999999999985173
636.28,-7.949070877666505e-07,-3.1806082863164974e-08,0.07151892513184757,-1.7598496697494206e-10,-2.8797261999990004e-10,-1.722024486396614e-06,0.9999999999985173
636.3,-7.949162076220598e-07,-3.1800480791860815e-08,0.07392065350217072,-1.5916535518244336e-11,-1.807881873497802e-10,-1.7220329241864633e-06,0.9999999999985173
636.32,-7.949222629422928e-07,-3.1802465222700415e-08,0.07627510904080882,-8.121308665244974e-11,-1.4507718762149087e-10,-1.7220306563913142e-06,0.9999999999985173
636.34,-7.94927726140073e-07,-3.180093397218029e-08,0.07865355703807608,-5.745052257659987e-11,-1.0474817891584567e-10,-1.7220302091176116e-06,0.9999999999985173
636.36,-7.949324679487274e-07,-3.179937565940362e-08,0.08110208161099376,-4.117879931107291e-11,-6.460656818875625e-11,-1.7220314728485786e-06,0.9999999999985173
636.38,-7.949354964011697e-07,-3.1799171022735116e-08,0.08364051559210832,-6.08990432946994e-11,-5.0781563647553556e-11,-1.7220298412479705e-06,0.9999999999985173
636.4,-7.949381857238781e-07,-3.179722560123692e-08,0.08626355468151235,-3.466513669616996e-11,-2.946191457627992e-11,-1.7220299697477257e-06,0.9999999999985173
636.42,-7.949403562476848e-07,-3.179550184272211e-08,0.08896064520150625,-1.307167511574342e-11,-8.49593758755455e-12,-1.7220309476863617e-06,0.9999999999985173
636.44,-7.949414871487328e-07,-3.1795070999656813e-08,0.09171832243635408,-2.0584121711659136e-11,-3.151798949191895e-12,-1.7220304106624115e-06,0.9999999999985173
636.46,-7.949423145943448e-07,-3.1794054676115586e-08,0.09451606381512172,-7.887974148483243e-12,3.7265128630083535e-12,-1.7220304303146675e-06,0.9999999999985173
636.48,-7.949428869452682e-07,-3.1793115698841085e-08,0.09730294164744349,6.234307333996059e-12,1.0601678610931433e-11,-1.722031037243898e-06,0.9999999999985173
636.5,-7.949429475517865e-07,-3.179307809041997e-08,0.09998595202439929,9.347131711821145e-13,9.029640192391602e-12,-1.7220307046673143e-06,0.9999999999985173
636.52,-7.949429296842494e-07,-3.1792878531229484e-08,0.1025752618724166,3.4010317210881917e-12,8.827781561721423e-12,-1.7220306541476815e-06,0.9999999999985173
636.54,-7.949428461277283e-07,-3.179277681937931e-08,0.10515073804119325,4.919380077356356e-12,8.665812592108567e-12,-1.7220308251205596e-06,0.9999999999985173
636.56,-7.949426503949296e-07,-3.17928600733162e-08,0.10768666291034745,2.956244383305136e-12,6.506441147599052e-12,-1.7220306758343656e-06,0.9999999999985173
636.58,-7.949424966551301e-07,-3.179285713214107e-08,0.1102685593816439,4.0166879154204e-12,5.773774449116074e-12,-1.7220307646799498e-06,0.9999999999985173
636.6,-7.949423123456016e-07,-3.1792964119603435e-08,0.11290303555838302,2.4846699809482462e-12,4.0960024274035826e-12,-1.7220307143092246e-06,0.9999999999985173
636.62,-7.94942161318646e-07,-3.179302295090497e-08,0.11554324008595204,2.3768500240733848e-12,2.970531161313409e-12,-1.7220307263786808e-06,0.9999999999985173
636.64,-7.949420359794529e-07,-3.1793093815328066e-08,0.11813519381088944,1.8329039400474904e-12,2.0269997572412417e-12,-1.722030731596226e-06,0.9999999999985173
636.66,-7.949419339331368e-07,-3.179316768325708e-08,0.12073524516450396,1.0837921422548864e-12,1.1986798577313963e-12,-1.7220307179239056e-06,0.9999999999985173
636.68,-7.949418606716429e-07,-3.179321347888953e-08,0.1233270525867666,8.618050808661576e-13,6.600048558024175e-13,-1.7220307224624326e-06,0.9999999999985173
636.7,-7.949418091232117e-07,-3.179325808024718e-08,0.12596215263155772,4.462691761972565e-13,2.825821960177586e-13,-1.7220307204995585e-06,0.9999999999985173
636.72,-7.949417732997214e-07,-3.179328682348183e-08,0.12860355575498195,2.5859271998851305e-13,-9.145601659900959e-15,-1.7220307201579257e-06,0.9999999999985173
636.74,-7.949417520356824e-07,-3.179330803523966e-08,0.13112802085529013,9.595361048357036e-14,-1.709328368633348e-13,-1.7220307207957036e-06,0.9999999999985173
636.76,-7.949417415806845e-07,-3.179332321154712e-08,0.13352574961727223,-4.2330204033312336e-14,-2.38001034488788e-13,-1.722030720308281e-06,0.9999999999985173
636.78,-7.949417376127664e-07,-3.1793330011546844e-08,0.13593009240746468,-6.859126058633138e-14,-2.680773025556517e-13,-1.7220307212495098e-06,0.9999999999985173
636.8,-7.949417384727335e-07,-3.1793334607862315e-08,0.13840497985375413,-1.1615770504616178e-13,-2.5770223287501563e-13,-1.7220307209877192e-06,0.9999999999985173
636.82,-7.949417420157003e-07,-3.179333533151933e-08,0.14095865840762895,-1.1374717920618492e-13,-2.2784417908607796e-13,-1.7220307215454794e-06,0.9999999999985173
636.84,-7.949417466691814e-07,-3.1793334513671305e-08,0.14358554747442948,-1.0510237154990996e-13,-1.9350094321524358e-13,-1.7220307217144212e-06,0.9999999999985173
636.86,-7.949417520006993e-07,-3.1793333003628804e-08,0.14623608211090686,-9.624481756899708e-14,-1.478768960731464e-13,-1.7220307215408912e-06,0.9999999999985173
636.88,-7.949417569080803e-07,-3.1793330715808954e-08,0.14884564519230695,-7.478225080453263e-14,-1.0840813120196305e-13,-1.7220307221318807e-06,0.9999999999985173
636.9,-7.949417609467635e-07,-3.1793328620636774e-08,0.15145800306860793,-5.974891319465897e-14,-7.991388424661522e-14,-1.7220307219845292e-06,0.9999999999985173
636.92,-7.949417644745207e-07,-3.179332661084937e-08,0.15410881655415237,-4.379598828652923e-14,-5.100815866520136e-14,-1.7220307222419586e-06,0.9999999999985173
636.94,-7.949417671266986e-07,-3.1793324847927946e-08,0.1567662439981184,-2.926596522973356e-14,-3.122974754625174e-14,-1.7220307223987361e-06,0.9999999999985173
636.96,-7.949417690803577e-07,-3.179332350917325e-08,0.15943124529072553,-1.9789412619233295e-14,-1.6744865912339395e-14,-1.7220307224245696e-06,0.9999999999985173
636.98,-7.94941770497601e-07,-3.179332240709244e-08,0.1621036284681589,-1.0507611871306724e-14,-5.342158415344674e-15,-1.7220307225775882e-06,0.9999999999985173
637.0,-7.949417713784031e-07,-3.179332165163141e-08,0.16474960306638134,-4.988606191854641e-15,8.638429562864829e-16,-1.722030722613877e-06,0.9999999999985173
637.02,-7.949417719088748e-07,-3.179332113675163e-08,0.1673551088543563,-1.1727114657079589e-15,4.774275354232692e-15,-1.7220307226698172e-06,0.9999999999985173
637.04,-7.949417721756464e-07,-3.1793320806344444e-08,0.16999736055856235,1.392557460638715e-15,6.764339979040077e-15,-1.7220307227597606e-06,0.9999999999985173
637.06,-7.949417722445347e-07,-3.179332064002014e-08,0.17269594439897967,2.3552164416192316e-15,7.012488988287262e-15,-1.7220307227990998e-06,0.9999999999985173
637.08,-7.949417722032178e-07,-3.179332056181694e-08,0.17540001071072223,2.8941985558217555e-15,6.52420713651293e-15,-1.7220307228668498e-06,0.9999999999985173
637.1,-7.94941772103691e-07,-3.1793320545704366e-08,0.17802621746906236,3.0126408309541527e-15,5.671818735693668e-15,-1.7220307229253319e-06,0.9999999999985173
637.12,-7.949417719792915e-07,-3.179332057671864e-08,0.18062585399252787,2.6484095532888124e-15,4.688650993025985e-15,-1.7220307230029574e-06,0.9999999999985173
637.14,-7.949417718428451e-07,-3.1793320624807344e-08,0.18313594801855265,2.228116671158201e-15,3.472018190392161e-15,-1.7220307230553836e-06,0.9999999999985173
637.16,-7.949417717278214e-07,-3.179332067683523e-08,0.18560722496291682,1.8458463025485174e-15,2.641203012902937e-15,-1.7220307231262057e-06,0.9999999999985173
637.18,-7.949417716252192e-07,-3.179332073272664e-08,0.1880925400753708,1.3586417533163074e-15,1.8202608538378982e-15,-1.7220307231979647e-06,0.9999999999985173
637.2,-7.949417715403358e-07,-3.179332078163684e-08,0.19053536616052189,9.613079519888491e-16,1.1122139005384274e-15,-1.722030723254594e-06,0.9999999999985173
637.22,-7.949417714825774e-07,-3.179332081999278e-08,0.19301942502333636,6.969315963147702e-16,7.614204823208741e-16,-1.722030723335183e-06,0.9999999999985173
637.24,-7.949417714339803e-07,-3.1793320853787626e-08,0.1955291128207211,4.0125893467440095e-16,3.3772360744438746e-16,-1.7220307233947751e-06,0.9999999999985173
637.26,-7.949417714033085e-07,-3.1793320876769476e-08,0.19805587835828362,2.4710656078246636e-16,1.2810357990449386e-16,-1.7220307234667725e-06,0.9999999999985173
637.28,-7.949417713832044e-07,-3.1793320894399375e-08,0.20062640648059812,1.0526840784820577e-16,-1.5892901149573116e-17,-1.7220307235356267e-06,0.9999999999985173
637.3,-7.949417713702974e-07,-3.1793320905591844e-08,0.20324744060953615,2.9602792698250686e-17,-1.2827826359880917e-16,-1.7220307236027988e-06,0.9999999999985173
637.32,-7.949417713654e-07,-3.179332091263765e-08,0.2058938649798424,-1.8292177208245495e-17,-1.4477981749930254e-16,-1.722030723674042e-06,0.9999999999985173
637.34,-7.949417713632967e-07,-3.179332091695862e-08,0.208490451407627,-5.2741489295292075e-17,-1.6564102353086103e-16,-1.7220307237402718e-06,0.9999999999985173
637.36,-7.949417713640393e-07,-3.1793320918040965e-08,0.21107573576781316,-4.34281570120418e-17,-1.5970212430529985e-16,-1.7220307238099777e-06,0.9999999999985173
637.38,-7.949417713671168e-07,-3.17933209191339e-08,0.21366135978898196,-6.130390032874084e-17,-1.2066469810930577e-16,-1.7220307238803454e-06,0.9999999999985173
637.4,-7.949417713700777e-07,-3.1793320918749336e-08,0.21620380557517457,-5.625358389366212e-17,-9.526056100021024e-17,-1.7220307239486019e-06,0.9999999999985173
637.42,-7.949417713729358e-07,-3.179332091799702e-08,0.2187445388619644,-5.204981796211272e-17,-7.254614858981243e-17,-1.7220307240184315e-06,0.9999999999985173
637.44,-7.949417713758881e-07,-3.179332091730016e-08,0.22122592953270126,-5.426935644691943e-17,-4.144495263771386e-17,-1.722030724086261e-06,0.9999999999985173
637.46,-7.949417713776882e-07,-3.1793320915732866e-08,0.22368106640683838,-3.556534432551594e-17,-3.23479565162796e-17,-1.7220307241535578e-06,0.9999999999985173
637.48,-7.949417713792645e-07,-3.179332091414325e-08,0.22614522599975226,-1.515864824047258e-17,-2.0567848876223273e-17,-1.722030724223529e-06,0.9999999999985173
637.5,-7.94941771380516e-07,-3.179332091318932e-08,0.22853809322539223,-7.262133552098572e-18,-9.490083157915476e-18,-1.7220307242911166e-06,0.9999999999985173
637.52,-7.949417713813609e-07,-3.179332091239807e-08,0.23093137547949452,1.7023245343164476e-18,-2.8874845697266432e-18,-1.7220307243598688e-06,0.9999999999985173
637.54,-7.949417713818496e-07,-3.179332091168814e-08,0.23329719220691628,1.3763414183266105e-17,-3.0847580026735836e-19,-1.7220307244295053e-06,0.9999999999985173
637.56,-7.949417713822219e-07,-3.179332091154371e-08,0.23571961203328376,1.5597529925551004e-17,3.840705343545924e-18,-1.7220307244968958e-06,0.9999999999985173
637.58,-7.949417713824819e-07,-3.1793320911629395e-08,0.2381837053860549,1.5463086266298577e-17,7.696391228536343e-18,-1.7220307245662998e-06,0.9999999999985173
637.6,-7.949417713821277e-07,-3.179332091150258e-08,0.2406204473081268,2.3987090349310536e-17,-2.5400443722442713e-18,-1.7220307246336421e-06,0.9999999999985173
637.62,-7.94941771382207e-07,-3.179332091193177e-08,0.24307119168592742,1.9589658659572697e-17,-9.868892685015624e-20,-1.7220307247015346e-06,0.9999999999985173
637.64,-7.949417713822235e-07,-3.179332091251e-08,0.24549742536012933,1.293649696752314e-17,-3.9278908809961517e-19,-1.7220307247709049e-06,0.9999999999985173
637.66,-7.949417713822421e-07,-3.1793320912752806e-08,0.24798035785355707,1.49747636057589e-17,2.058401547378162e-19,-1.7220307248379939e-06,0.9999999999985173
637.68,-7.949417713820972e-07,-3.179332091428647e-08,0.25054431342052785,-1.9364431561829042e-17,-4.247530325636624e-18,-1.7220307249056627e-06,0.9999999999985173
637.7,-7.949417713815475e-07,-3.1793320914374503e-08,0.2531721169819703,-1.8875990448177144e-17,-2.0446641068754257e-17,-1.722030724973012e-06,0.9999999999985173
637.72,-7.949417713824114e-07,-3.1793320914217736e-08,0.25580943064232187,-1.8046503000329387e-17,-4.3155067463204e-19,-1.7220307250405745e-06,0.9999999999985173
637.74,-7.949417713824631e-07,-3.179332091442042e-08,0.25839994555475476,-2.958910156878207e-17,-3.1964943204968202e-18,-1.7220307251088653e-06,0.9999999999985173
637.76,-7.94941771382793e-07,-3.179332091339419e-08,0.2609878432923487,-1.048363672467718e-17,3.2049756455532536e-18,-1.7220307251775247e-06,0.9999999999985173
637.78,-7.949417713826744e-07,-3.1793320913054376e-08,0.26350828434337903,-1.0764670852953851e-17,-1.2884178597481992e-18,-1.722030725244328e-06,0.9999999999985173
637.8,-7.949417713824762e-07,-3.179332091301023e-08,0.2659071559009114,-1.7243850848062587e-17,-7.73371348366228e-18,-1.7220307253127457e-06,0.9999999999985173
637.82,-7.949417713829691e-07,-3.179332091224352e-08,0.26831849319735335,-4.016306835634859e-18,4.160157669699426e-18,-1.7220307253818604e-06,0.9999999999985173
637.84,-7.949417713827922e-07,-3.1793320912150235e-08,0.27079531921782174,-8.124230999487859e-18,-1.6311554773088016e-18,-1.7220307254497954e-06,0.9999999999985173
637.86,-7.94941771383022e-07,-3.179332091156778e-08,0.2733268119466249,2.998275533059665e-18,4.192550192930189e-18,-1.7220307255201955e-06,0.9999999999985173
637.88,-7.949417713836382e-07,-3.1793320910913547e-08,0.2759319546498651,1.797229018797128e-17,2.1747626873239948e-17,-1.722030725588927e-06,0.9999999999985173
637.9,-7.949417713834142e-07,-3.179332091166495e-08,0.27856769126402425,-1.5559637299934964e-18,1.9460911536095632e-17,-1.7220307256572014e-06,0.9999999999985173
637.92,-7.94941771382681e-07,-3.179332091205586e-08,0.2811533884849685,-1.0298286892166454e-17,6.104682462797018e-18,-1.7220307257247599e-06,0.9999999999985173
637.94,-7.949417713825423e-07,-3.179332091166928e-08,0.28372030555442684,-3.761921651973701e-19,8.982741896634725e-18,-1.7220307257921704e-06,0.9999999999985173
637.96,-7.949417713819787e-07,-3.179332091206069e-08,0.2863089728808861,-1.257590994729583e-17,-1.370057041933391e-18,-1.7220307258612076e-06,0.9999999999985173
637.98,-7.94941771381538e-07,-3.179332091178392e-08,0.28891140894064793,-7.377668424258156e-18,-9.76155862337673e-18,-1.7220307259290217e-06,0.9999999999985173
638.0,-7.949417713814637e-07,-3.17933209112751e-08,0.29148223479223034,2.8249270028326583e-18,-1.1432073212907323e-17,-1.7220307259954523e-06,0.9999999999985173
638.02,-7.949417713817405e-07,-3.179332091151463e-08,0.29394448729041134,-5.9399159944235e-18,-6.227878489920772e-18,-1.722030726065086e-06,0.9999999999985173
638.04,-7.949417713820253e-07,-3.179332091165715e-08,0.29631211998137275,-1.184450026172194e-17,-1.1684468760958433e-18,-1.7220307261328205e-06,0.9999999999985173
638.06,-7.949417713818533e-07,-3.179332091128111e-08,0.2986856322800061,-5.044632947262115e-18,-8.240807457153133e-18,-1.722030726200152e-06,0.9999999999985173
638.08,-7.949417713818801e-07,-3.179332091112252e-08,0.3010525908475562,-4.125628613975028e-18,-1.03948665773635e-17,-1.7220307262682323e-06,0.9999999999985173
638.1,-7.949417713821269e-07,-3.1793320911071095e-08,0.30343781149913707,-5.748865858516865e-18,-7.22423568843371e-18,-1.7220307263351024e-06,0.9999999999985173
638.12,-7.94941771382606e-07,-3.179332091088502e-08,0.3058368510361579,-3.775388701148409e-18,2.0892189188315962e-18,-1.7220307264048725e-06,0.9999999999985173
638.14,-7.949417713832065e-07,-3.17933209108208e-08,0.3082080844278703,-4.516789762322141e-18,1.6003828786658532e-17,-1.7220307264740916e-06,0.9999999999985173
638.16,-7.949417713828222e-07,-3.179332091054021e-08,0.3106390723077721,5.862461140916385e-19,7.024559903794892e-18,-1.722030726540366e-06,0.9999999999985173
638.18,-7.949417713828843e-07,-3.179332091050112e-08,0.3131167270478067,-1.2948190466537258e-20,1.1515322338577539e-17,-1.7220307266099633e-06,0.9999999999985173
638.2,-7.9494177138251e-07,-3.179332091050607e-08,0.3156326357006596,-1.0359017226243417e-18,5.490830764055537e-18,-1.7220307266777708e-06,0.9999999999985173
638.22,-7.949417713825369e-07,-3.1793320910629724e-08,0.31816548723544835,-5.3578719421722405e-18,1.0444846857746793e-17,-1.7220307267467445e-06,0.9999999999985173
638.24,-7.949417713821961e-07,-3.179332091054048e-08,0.32076324627913866,-4.148813007609477e-18,5.086208141001892e-18,-1.7220307268158395e-06,0.9999999999985173
638.26,-7.949417713823116e-07,-3.179332091081302e-08,0.3233813135232023,-1.3663633452442109e-17,1.2503812126864497e-17,-1.7220307268823191e-06,0.9999999999985173
638.28,-7.949417713821774e-07,-3.17933209107314e-08,0.32593509617321703,-1.5029593270074793e-17,1.3228877653223803e-17,-1.7220307269510135e-06,0.9999999999985173
638.3,-7.949417713817152e-07,-3.179332091031998e-08,0.3284728521692388,-9.214730628977621e-18,6.135720938582949e-18,-1.722030727019514e-06,0.9999999999985173
638.32,-7.949417713815178e-07,-3.179332090992512e-08,0.33099974273207156,-3.9265736156295284e-18,6.121895902175763e-18,-1.7220307270857633e-06,0.9999999999985173
638.34,-7.94941771381317e-07,-3.1793320909813304e-08,0.3334873259514817,-5.436025579986394e-18,4.6636466704531386e-18,-1.7220307271550438e-06,0.9999999999985173
638.36,-7.949417713812476e-07,-3.1793320909508756e-08,0.336027227871909,-4.498047950336561e-19,6.646410048202285e-18,-1.7220307272226811e-06,0.9999999999985173
638.38,-7.949417713811654e-07,-3.179332090925975e-08,0.3385822991145173,3.73228893677519e-18,8.004709424112284e-18,-1.722030727290897e-06,0.9999999999985173
638.4,-7.949417713807347e-07,-3.179332090952543e-08,0.34113377986908233,-4.362930069569594e-18,-3.762594884393214e-19,-1.7220307273602786e-06,0.9999999999985173
638.42,-7.949417713808617e-07,-3.1793320909465206e-08,0.34364186224225857,-3.644675929917351e-18,6.2171509164891365e-18,-1.7220307274275157e-06,0.9999999999985173
638.44,-7.949417713807321e-07,-3.1793320909243e-08,0.346177184269143,9.161340450860807e-19,5.0171005103723e-18,-1.722030727495992e-06,0.9999999999985173
638.46,-7.949417713807063e-07,-3.179332090923628e-08,0.34876389763190274,3.5008705427469754e-19,6.836166428740861e-18,-1.7220307275645068e-06,0.9999999999985173
638.48,-7.949417713805177e-07,-3.1793320908893605e-08,0.3513629303727054,9.405127161948662e-18,4.8893145266107186e-18,-1.7220307276310867e-06,0.9999999999985173
638.5,-7.949417713802689e-07,-3.17933209090566e-08,0.35394150513911815,6.119645631393194e-18,8.144024041573087e-19,-1.7220307276992909e-06,0.9999999999985173
638.52,-7.949417713802364e-07,-3.179332090911863e-08,0.3564876896313026,7.066806143675138e-18,2.211863600171395e-18,-1.7220307277665461e-06,0.9999999999985173
638.54,-7.949417713802182e-07,-3.1793320909231075e-08,0.35897134472068504,6.752776709526633e-18,3.4149324772335387e-18,-1.7220307278342776e-06,0.9999999999985173
638.56,-7.949417713799196e-07,-3.17933209095314e-08,0.3613922360221602,1.6685715680949575e-18,-3.3999057922832398e-18,-1.7220307279029896e-06,0.9999999999985173
638.58,-7.949417713803609e-07,-3.179332090952115e-08,0.3638085676341297,4.4955013618747824e-18,9.620608013677072e-18,-1.7220307279711067e-06,0.9999999999985173
638.6,-7.949417713797529e-07,-3.17933209095214e-08,0.3662466646016215,6.698054008435239e-18,-5.557113894243538e-18,-1.7220307280380797e-06,0.9999999999985173
638.62,-7.949417713800878e-07,-3.1793320909584664e-08,0.368680005305705,7.745382137046243e-18,4.482537566988484e-18,-1.7220307281083767e-06,0.9999999999985173
638.64,-7.94941771380318e-07,-3.179332090953732e-08,0.3711079019766228,1.2390970198101777e-17,1.1869141887051976e-17,-1.722030728176467e-06,0.9999999999985173
638.66,-7.949417713799981e-07,-3.1793320910377785e-08,0.37355962762417827,-6.5797984911427316e-18,5.509104926359389e-18,-1.722030728245768e-06,0.9999999999985173
638.68,-7.949417713797219e-07,-3.179332091012833e-08,0.3759799624039446,2.9694756873172594e-18,1.1531563508748432e-18,-1.722030728314542e-06,0.9999999999985173
638.7,-7.949417713797136e-07,-3.17933209099167e-08,0.37843163915885736,9.870040370178386e-18,3.436965534750434e-18,-1.7220307283812517e-06,0.9999999999985173
638.72,-7.949417713797291e-07,-3.17933209099359e-08,0.38094228997505897,1.2017829090241132e-17,5.619605303805937e-18,-1.7220307284505276e-06,0.9999999999985173
638.74,-7.949417713795834e-07,-3.1793320910179136e-08,0.3835267533176362,9.505474110192487e-18,4.000737704530906e-18,-1.7220307285181109e-06,0.9999999999985173
638.76,-7.949417713795535e-07,-3.179332091045965e-08,0.38618471501709273,6.425585320034258e-18,5.620988976017069e-18,-1.7220307285849648e-06,0.9999999999985173
638.78,-7.949417713795774e-07,-3.1793320910761974e-08,0.38886175746554075,2.5984541653309967e-18,8.581663349461927e-18,-1.7220307286554363e-06,0.9999999999985173
638.8,-7.949417713790782e-07,-3.179332091055519e-08,0.39146012391944907,1.1805118386742086e-17,-1.845317516704012e-18,-1.7220307287218183e-06,0.9999999999985173
638.82,-7.949417713788841e-07,-3.1793320910866986e-08,0.39400538247793726,7.092972746958836e-18,-5.052302709661468e-18,-1.7220307287903453e-06,0.9999999999985173
638.84,-7.949417713794395e-07,-3.179332091083163e-08,0.3965941327673429,1.2622326371268526e-17,1.0390731548832048e-17,-1.722030728860296e-06,0.9999999999985173
638.86,-7.949417713787473e-07,-3.179332091147064e-08,0.39920137578842363,-1.147665083751275e-19,-7.064905200815765e-18,-1.7220307289256332e-06,0.9999999999985173
638.88,-7.949417713791079e-07,-3.179332091149358e-08,0.40176809741962105,3.1757427196955905e-18,3.3912402318300556e-18,-1.7220307289953432e-06,0.9999999999985173
638.9,-7.949417713789957e-07,-3.179332091153851e-08,0.40432923196893145,4.557874378058871e-18,3.256848998263586e-19,-1.722030729064314e-06,0.9999999999985173
638.92,-7.949417713785401e-07,-3.1793320911519976e-08,0.40683178931235997,7.432032636040199e-18,-1.1720524981926328e-17,-1.7220307291307173e-06,0.9999999999985173
638.94,-7.949417713787394e-07,-3.179332091189907e-08,0.40935137414095,-2.4092247477459276e-19,-8.203939346732971e-18,-1.7220307291999628e-06,0.9999999999985173
638.96,-7.949417713792099e-07,-3.1793320911906256e-08,0.4118865783880341,2.0170575444482277e-18,1.7793825986989103e-18,-1.7220307292678432e-06,0.9999999999985173
638.98,-7.949417713791686e-07,-3.1793320911748576e-08,0.414465248844309,7.493898320411368e-18,-1.4441393135334217e-18,-1.722030729336109e-06,0.9999999999985173
639.0,-7.94941771379592e-07,-3.1793320912396814e-08,0.4170518868134636,-8.087318873446709e-18,8.916857047133807e-18,-1.7220307294051481e-06,0.9999999999985173
639.02,-7.949417713794832e-07,-3.179332091154928e-08,0.4196239472015211,1.5631430265327038e-17,6.630430014951531e-18,-1.7220307294723002e-06,0.9999999999985173
639.04,-7.949417713792518e-07,-3.17933209115781e-08,0.42213809685673853,1.6864262231438567e-17,2.1683364573022515e-18,-1.7220307295406965e-06,0.9999999999985173
639.06,-7.94941771379289e-07,-3.179332091202387e-08,0.4246878151183331,9.933762175750397e-18,5.106156690302105e-18,-1.7220307296092502e-06,0.9999999999985173
639.08,-7.949417713790311e-07,-3.179332091155432e-08,0.42729034612460914,2.85813768603441e-17,3.2014298810738244e-19,-1.722030729675347e-06,0.9999999999985173
639.1,-7.949417713788669e-07,-3.17933209122335e-08,0.42990700045706365,1.8487684889051792e-17,-2.8951090529009036e-18,-1.722030729744573e-06,0.9999999999985173
639.12,-7.949417713789054e-07,-3.179332091253857e-08,0.4325265008244663,2.0414143021094155e-17,-1.1186735338480151e-18,-1.7220307298111994e-06,0.9999999999985173
639.14,-7.94941771378261e-07,-3.179332091338779e-08,0.4350994314400869,6.970940352569733e-18,-1.911149160614907e-17,-1.7220307298779846e-06,0.9999999999985173
639.16,-7.949417713787464e-07,-3.1793320913927634e-08,0.43771352709902,6.612173240411875e-19,-9.128988594409127e-18,-1.7220307299473235e-06,0.9999999999985173
639.18,-7.949417713786049e-07,-3.179332091392885e-08,0.4403385482880867,6.077159848706882e-18,-1.7656388395838502e-17,-1.7220307300135261e-06,0.9999999999985173
639.2,-7.949417713785663e-07,-3.179332091405972e-08,0.44283212754360324,6.60811667642474e-18,-2.4894947479208458e-17,-1.7220307300809199e-06,0.9999999999985173
639.22,-7.949417713794673e-07,-3.179332091451026e-08,0.44532059091026877,-1.7406557906628703e-18,-8.939439356290926e-18,-1.7220307301502406e-06,0.9999999999985173
639.24,-7.949417713793999e-07,-3.179332091461972e-08,0.4478724241288081,-2.366365596690194e-18,-1.891526817313304e-17,-1.7220307302157546e-06,0.9999999999985173
639.26,-7.949417713804305e-07,-3.179332091474901e-08,0.45045232507041477,-5.133620317438131e-18,1.0548279750471316e-18,-1.722030730285909e-06,0.9999999999985173
639.28,-7.949417713809498e-07,-3.179332091472301e-08,0.45299794469429455,-4.821746959871888e-18,9.307045324862901e-18,-1.7220307303545596e-06,0.9999999999985173
639.3,-7.949417713808071e-07,-3.179332091471219e-08,0.45559110787002033,-6.084013713652458e-18,3.825338438890492e-18,-1.7220307304212634e-06,0.9999999999985173
639.32,-7.949417713814844e-07,-3.179332091446172e-08,0.45820179106919723,-1.3196422686016333e-18,2.2509560353708313e-17,-1.7220307304924536e-06,0.9999999999985173
