t,x,y,z,qx,qy,qz,qw,vx,vy,vz
41.26,-0.21935593607161408,-0.06824777000326239,0.48882913648240783,0.06319739064697827,0.04175644288438063,0.07206353140967162,0.9945196512557326,-0.012395460794188292,-0.08738516565843754,-0.04985721599722841
41.28,-0.2191885972281736,-0.0696293147697279,0.48778266284561606,0.05350168543765476,0.04809681995748689,0.07243640926897141,0.9947749655965038,0.005790361702424057,-0.0721576597011209,-0.041267993651797175
41.3,-0.2189578151199855,-0.07093856288533543,0.4869452613999953,0.042532387207661684,0.05632900507695565,0.07278800466038551,0.9948466945228384,0.007069997544135728,-0.07108619345969021,-0.03355515239897795
41.32,-0.2185082073181806,-0.07221928645943307,0.48606105069718397,0.02845062818430499,0.06149808847810498,0.07336805376319808,0.9950003394755491,0.018006424051073375,-0.06816968150010508,-0.037424643239740034
41.34,-0.21819754193035742,-0.07336302257398056,0.4852578193519946,0.014407213529153287,0.07315142181171172,0.0732239876205678,0.9945247856751451,0.010290443202152243,-0.058570912152643415,-0.03444490554573029
41.36,-0.21761549243356607,-0.07427688991202122,0.48440810414279095,0.0017414599427411507,0.07971448450560589,0.07339210173233998,0.9941107421613465,0.04117778883605765,-0.04754699545808571,-0.04272528296369123
41.38,-0.216638571079257,-0.07492801016390595,0.48296907347464074,-0.008865169575990942,0.07660241993448164,0.0740006920682084,0.9942722844382199,0.05058117134658685,-0.03757668032413568,-0.07195379373351539
41.4,-0.21565978529152138,-0.07528442056792882,0.48082376416173767,-0.015273962046157948,0.07245071027461814,0.07370999011479461,0.9945272434787258,0.0725320592558911,-0.01710665617873302,-0.10943239277789585
41.42,-0.21404906536479346,-0.07509985287420629,0.47792357633194604,-0.011226362172429161,0.04852798962143528,0.07460900812568678,0.9959681214387218,0.09967506567493248,0.004546572074098083,-0.14062841175858973
41.44,-0.21288716671167746,-0.07480021844924885,0.4746548017170108,-0.005363104891477004,0.03431901983679493,0.07444341412528145,0.9966200981701786,0.06115598616807024,0.007165778945499637,-0.16288625385510896
41.46,-0.21220308973150478,-0.0747333657135783,0.4712653178364314,-0.005698515737118368,0.02996825173496069,0.07408329811598778,0.9967853809855969,0.04442946518973676,-0.0031368705790574256,-0.16693564833042968
41.48,-0.21143759621353264,-0.07465368239125961,0.46800623982220013,-0.005992293677356149,0.020452457179260666,0.0743849483119865,0.9970018399563955,0.0453591509617169,0.0016976348375222084,-0.15718087410896844
41.5,-0.21089231785461154,-0.0744756504574743,0.465034204629385,-0.0034190286892006733,0.014597519262501418,0.07439722911208992,0.9971159786978877,0.0290606164446732,0.006121637181997013,-0.1447086384355891
41.52,-0.21051729060998225,-0.07439136566934343,0.46227025381978926,-0.0031036966625126,0.011495014064068785,0.07426565979217495,0.9971674099640074,0.022077644209412,0.0005871787338736039,-0.13575219716233283
41.54,-0.21014951769088594,-0.07432066366889238,0.4596144824202022,-0.0029593717309306915,0.006995604610482437,0.07434135457067471,0.9972039242981795,0.02044575606760457,0.0023864664404859106,-0.13159566769111325
41.56,-0.20991848985200431,-0.0742241463772633,0.4570737246793547,-0.0017532147759273364,0.004852009341923846,0.07434831153700529,0.9972189893974601,0.01091842906134987,0.003124150581760755,-0.12405441712438595
41.58,-0.2097817199765968,-0.0741889113305843,0.4547303655693987,-0.0018996356198395516,0.004227925726401044,0.07427094754361553,0.9972273273329093,0.008210166154649106,0.0007432933506321715,-0.1155978221603057
41.6,-0.209615959222843,-0.07413413258320921,0.45243852522967426,-0.001427775714459378,0.001975341994035288,0.07432688360526199,0.9972309531167018,0.009264752863925715,0.0022893276955355327,-0.11456563258240164
41.62,-0.20952417546601854,-0.07408453661065216,0.45019408383755366,-0.0008668368005393702,0.0011354194176388737,0.07434365611157609,0.9972316582483084,0.0036159188092336403,0.0015075267644157277,-0.11009117690152392
41.64,-0.20948697226481933,-0.07406910451723324,0.4481293217880261,-0.0010053972228581548,0.0012772772317658874,0.07429786504479115,0.9972347692439747,0.0024795764751523205,0.0006831974342150557,-0.10094008333277242
41.66,-0.20941875583944278,-0.07403138652239818,0.44618659291063195,-0.0005108289180728012,0.00018007276057192757,0.07433113630031842,0.9972334675510649,0.003924664167296572,0.0017112648951401535,-0.09671937406198478
41.68,-0.20938455109649873,-0.07400508161814481,0.4442144483639062,-0.0001932744553642637,-0.00021699405945998474,0.07435497116867716,0.9972317954322697,0.0009813110134450809,0.0007763799915824699,-0.09962874617160801
41.7,-0.20938595766920592,-0.0740016376180278,0.4421462305033202,-0.00032803023472491695,0.00014815306398822473,0.07433005318785248,0.9972336304196353,4.589292461149927e-05,0.00022117428679316054,-0.104475750541552
41.72,-0.20936594335747516,-0.07398642458766848,0.4400279996076382,-0.00011836762609711685,-0.0002391286970215677,0.07434510594211077,0.9972325375904196,0.0013175689022357233,0.000765207934167264,-0.10669118791020474
41.74,-0.2093566800441263,-0.07397696931613064,0.43782496380010416,-6.0905584695297105e-06,-0.0003971790856691701,0.0743653735268776,0.997230982988338,-2.6627900286445967e-06,0.00023604654663938047,-0.1114436709004474
41.76,-0.20936452331717081,-0.07397726980724889,0.43559024599190527,-7.707898077350128e-05,-0.00015840803877876795,0.07435098629440988,0.9972321193196559,-0.0003187244655337659,0.00010495411466571293,-0.11024004149718714
41.78,-0.20935932625680792,-0.07397050943236123,0.4334710671126219,4.5859025206523625e-05,-0.00033327994696471245,0.07435995736232696,0.9972314092338346,0.00032837315293480677,0.00032051555089954197,-0.10502447629321669
41.8,-0.2093616360606035,-0.07396873422426233,0.43136971202761487,6.596399996183125e-05,-0.00031152023890577805,0.07436573823518308,0.9972309840656917,-0.0003925107519160095,3.0330410239220714e-06,-0.10556426683876594
41.82,-0.2093699356564489,-0.07397096729015559,0.4292723751452048,1.0945050618206364e-05,-0.00014434661951690794,0.07435701023054346,0.9972316752258896,-0.00033871552347997726,-1.3932900470790616e-05,-0.10319667746811316
41.84,-0.2093696483791232,-0.07396909861002349,0.4273780705297889,5.928903231046206e-05,-0.00022018769642063147,0.07436354273965275,0.9972311725539855,-4.566750084540471e-06,8.057801440995393e-05,-0.09185847518025533
41.86,-0.20937568799836176,-0.07397096097629523,0.4256521308061525,2.3888006923169048e-05,-0.00011170595476351403,0.07436225185650154,0.9972312883428663,-0.0004378580243946942,-8.929691999581371e-05,-0.08552776416023992
41.88,-0.20938058082564154,-0.07397249777565676,0.4239691693577264,-8.986963772625913e-08,-3.327172746790154e-05,0.07435752672705721,0.9972316466659183,-0.00012637953774542006,1.4313190854429832e-06,-0.08281997372063354
41.9,-0.20937891331522623,-0.07397097047072194,0.4223384234333473,4.371320764815624e-05,-0.00012342902703168918,0.07436367955294262,0.9972311798263119,7.861317541947195e-05,5.730599699362941e-05,-0.08194947435342483
41.92,-0.2093818885632446,-0.07397202702048265,0.4206267307451886,2.6698260863503414e-05,-7.378106206624752e-05,0.07436421004104948,0.9972311457774112,-0.00026040713618797685,-6.68842670551549e-05,-0.087064660245413
41.94,-0.20938598950689627,-0.07397381822765238,0.4187909785584482,-5.479373581612396e-06,8.35914863740026e-06,0.07435964696075066,0.9972314890756175,-0.0001543418785914451,-3.6983180991646076e-05,-0.09325468923631743
41.96,-0.2093852664694747,-0.0739731787385196,0.41682000565943,1.6506588027621554e-05,-3.585684664421009e-05,0.07436185691738802,0.9972313235541777,7.27853010721188e-05,3.5705848905819755e-05,-0.10027601512965945
41.98,-0.20938553737907123,-0.07397326721398159,0.41471009436342254,1.840859652012814e-05,-4.26051752624529e-05,0.07436382667516622,0.9972311763719326,-7.470806276503367e-05,-2.522561481822732e-05,-0.10730348920962238
42.0,-0.2093872552937058,-0.07397414127480252,0.4125367935927913,2.66716082771346e-06,-7.710419023685408e-06,0.07436198222013929,0.997231314958434,-6.789420195130531e-05,-1.9793925569430403e-05,-0.10741166541948208
42.02,-0.20938675167506018,-0.07397373490241196,0.4104677923015362,1.6580243239963372e-05,-3.3151140072019116e-05,0.07436335523094884,0.9972312119187271,3.6974146080739616e-05,1.8699995224890917e-05,-0.10288182250532427
