t,dx,dy
332.88,-0.07426903710165789,0.2642938379680402
332.9,0.5216441818969741,-0.48549251110139124
332.92,1.0951513110222386,0.25206516666611023
332.94,0.6325077718774281,-0.09003820624555203
332.96,0.41693007492650835,0.2992198428440247
332.98,1.8838938360224127,0.8336820156764944
333.0,0.002810263010829317,0.04978381252098529
333.02,0.26953703519953365,0.018137428921896515
333.04,-0.005783211098410845,0.21093671651605206
333.06,-0.14081215066787678,0.1976242363176013
333.08,0.08991996821901083,-0.011340054036978131
333.1,0.13796682480832345,0.14553875583840536
333.12,-0.4025564007910418,-0.010431551691873153
333.14,0.09238746025432576,-0.0577060963650311
333.16,0.007578189743096431,-0.00836519477184794
333.18,0.19397663072246019,-0.24757670748011407
333.2,-0.12698917343951166,0.36287131345512336
333.22,-0.6527510484242569,3.018693644788467
333.24,-0.17380652365556415,2.275786214070976
333.26,-0.30031247318467535,1.503075713782394
333.28,-0.33121712111621804,1.6906163664909926
333.3,-0.4119587412832857,1.27835366474714
333.32,-0.12507540797739836,0.9161879750352604
333.34,-0.03453178944005941,0.8176809961001581
333.36,0.15671919458677763,0.30120482210984534
333.38,0.04692277810385903,-0.3692138229545989
333.4,0.2069780616764909,-0.05000721911765993
333.42,-0.08899819440940604,-0.011468481826142352
333.44,0.10592458346814482,0.4922647927675179
333.46,-0.04413729836566205,0.17067053294513812
333.48,0.03761898855123391,-0.03470680441702001
333.5,-0.04648823091532961,0.22364955739021752
333.52,0.018789568321388117,-0.08449053839665055
333.54,0.18034397095844312,-0.6462772862006716
333.56,0.18967582299942976,-0.3875027530827069
333.58,-0.16089279771455267,0.43982831875213435
333.6,-0.11135548226725689,0.20615171404973154
333.62,0.003287387568168043,0.010023114944004874
333.64,-0.002663400136121652,0.34212542995645734
333.66,0.033821302596987124,-0.1274229065461583
333.68,0.3329898407228562,0.08213584176164446
333.7,-0.06497195268289602,-0.23930711403087201
333.72,0.11994363492019033,-0.07314969498579416
333.74,0.08861972771136806,0.12477171263538622
333.76,0.42274668923371195,-0.26501830843913154
333.78,0.11496687618521051,-0.4335322487047861
333.8,0.034551876093985356,-0.20265258474393733
333.82,0.15832705180281437,0.2621522279905477
333.84,-0.17071574787478028,0.24747680106135306
333.86,0.12849722703639443,-0.08472293225203487
333.88,-0.1397500093635884,0.1777176342278537
333.9,0.02182621876433899,0.20335947538788446
333.92,-0.030600431117093763,-0.08703773927954472
333.94,0.08823856746227321,-0.20903353498524524
333.96,0.03614978858668039,-0.2625518421686124
333.98,-0.034621927326469404,-0.03336091486559667
334.0,-0.042373230161992126,0.38041890947637924
334.02,0.12237498218064147,-0.4875671822185197
334.04,0.08561697188399364,-0.1141316630909941
334.06,-0.14163487209381032,0.21642828123190228
334.08,-0.06132333117049882,-0.02812344255033139
334.1,0.03493868670375022,0.13645730629749053
334.12,-0.06030325785434343,-0.1179541463376097
334.14,0.301126740247625,-0.6479819614755868
334.16,-0.037093518226342326,0.16627105647505047
334.18,-0.19194675356232693,0.5205081049233229
334.2,0.16080762386529557,-0.05698548450425989
334.22,-0.12352550206474433,0.25466694519219857
334.24,0.044881367126301086,0.19383605143039517
334.26,-0.06445679921050385,-0.1348718601804606
334.28,-0.08887164410950277,0.03692514612928832
334.3,-0.10489678516528045,-0.021499367658975643
334.32,0.11311250571507969,0.04544097043426376
334.34,0.026821069886281634,-0.06739231705198279
334.36,0.024095273769280112,0.02716494388891988
334.38,-0.08584972887582154,0.008820970199742817
334.4,0.2490936650897666,-0.6317545969220291
334.42,0.12658501341516626,-0.35199013650548494
334.44,-0.13379489128395505,0.27831688692615586
334.46,-0.14869412455691844,0.6591272861162238
334.48,0.08136912360410875,-0.04951991747504536
334.5,-0.048188663185072755,-0.021012065181260198
334.52,0.20292825002945492,-0.2487528384068085
334.54,-0.17854472677210254,0.10813087656464404
334.56,-0.029031666941257583,0.016135456312056817
334.58,-0.10247315519099232,0.1141854858845619
334.6,0.13488317709106568,0.2516454707421829
334.62,0.021341192590362823,-0.29096501725486945
334.64,0.2959366051962782,-0.7599662989873011
334.66,0.19067478994239195,-0.22247805833629997
334.68,-0.23642735100758472,0.5788013286984572
334.7,-0.003420204400093496,0.19400204564005108
334.72,0.24973647891386364,-0.4370920457287468
334.74,0.07861682654332114,-0.23044149976694683
334.76,-0.16545040394566257,0.35856239401540435
334.78,-0.027839560284483866,0.17420939088450282
334.8,-0.120549216904557,0.5551909028982784
334.82,-0.04321482960941836,0.5031139917960772
334.84,0.02174220348300082,0.2209580648261884
334.86,-0.002071445491679924,0.056968194112364756
334.88,-0.2596923020532884,0.12374070730571063
334.9,-0.3409484371067606,0.06188560865581039
334.92,0.2871878339220473,-0.3792011314070862
334.94,0.09640889615727488,-0.22503314939851293
334.96,0.14475908528614667,0.29100261621406176
334.98,0.008024089315167515,0.07885844205755532
335.0,-0.0166310963042946,-0.00986733241290949
335.02,-0.15109406154507354,0.3065858972837212
335.04,0.47760447870113865,-0.9014516188446038
335.06,0.10338012622696624,-0.47094319452837397
335.08,-0.17589806686305565,0.29243804828788456
335.1,-0.10983411039089219,0.28951820791842664
335.12,0.1242510587929111,0.139564456511593
335.14,-0.03459745866243935,0.05045771413343303
335.16,-0.12417212946664336,0.18520359814111131
335.18,0.12317094499972825,-0.25664000472554704
335.2,0.1600461812692906,0.04825923360622042
335.22,-0.09368143026471643,0.05640185507462192
335.24,0.02590840494913138,-0.02730482674856205
335.26,-0.28195721165681675,-0.012145413695066054
335.28,-0.012192059632347707,-0.03935117621201556
335.3,0.35657416360032457,-0.9811099862829451
335.32,0.016392977622384564,0.3271205058140936
335.34,-0.0015318039787004523,0.4291755101104151
335.36,-0.05214484067247582,-0.1316396882007851
335.38,-0.10473266281407945,0.026018731621288538
335.4,-0.27551598875993477,-0.1660433170657285
335.42,-0.08275862106695087,0.3228211243228216
335.44,0.1560080000525197,-0.151964771524149
335.46,0.015122362765495723,-0.2959532544506871
335.48,-0.16722290064193857,0.02748166334844271
335.5,-0.03300693763544871,-0.10012314852737347
335.52,0.06874117295165405,0.13785012553736564
335.54,-0.0644524917652447,0.07661473293601517
335.56,0.08710986395547593,-0.2720625979608329
335.58,0.34748341995141985,-0.5151857120899948
335.6,-0.27251485341936643,0.17530702611641047
335.62,-0.20340794867146883,0.18641336045298118
335.64,0.12345594048269959,-0.14009019930482225
335.66,-0.16275281886402126,0.2706666477724795
335.68,-0.19978099769729596,-0.6311954609015729
335.7,0.3988686418334275,-0.728288739803979
335.72,0.1602332721068862,0.25855312596673485
335.74,-0.24725195229241592,0.058566890524019755
335.76,0.09330543244444556,0.5848580938111994
335.78,-0.1897861839803312,0.011365380824955196
335.8,-0.12245368191373274,0.298835669878315
335.82,-0.31760180693442663,0.03375493494072046
335.84,-0.0228010613850671,0.061497420005071746
335.86,-0.10982984830795317,-0.05030434222052094
335.88,0.07941979240080244,0.18915615307964373
335.9,0.11066837444132105,0.10883025012902792
335.92,0.002491175979617566,-0.2640962842232568
335.94,0.29398865383749495,-0.9195409027459149
335.96,0.09493145272836756,-0.3125774207853169
335.98,0.11883856596904963,-0.15957892066984414
336.0,-0.0363751728983317,0.47075791966623015
336.02,-0.17715455848720296,0.679564165927264
336.04,-0.041775608886190696,0.06058331365002445
336.06,-0.10388195144793855,0.19135636286761581
336.08,-0.011105192583016787,-0.11887003735518675
336.1,0.14286536994855936,-0.2458102628826211
336.12,0.1430007787661829,-0.5288690258242212
336.14,0.058362775321253224,0.4728605992676336
336.16,-0.42650539306299606,0.27784388865623555
336.18,-0.03126707158364894,0.06169032087189308
336.2,0.10795424302357404,0.005719348750684361
336.22,-0.011450448512121625,0.15877388094224543
336.24,-0.09461476413941483,0.25234547381952765
336.26,-0.3303133455980216,0.20491603048116858
336.28,-0.12263380798469825,-0.031859430538858646
336.3,-0.10366451829552403,0.21831105305894383
336.32,0.23145911471275227,-0.13287014044912127
336.34,0.14792799217915586,-0.0014404295724546046
336.36,0.0008892201170880298,-0.1800043315968054
336.38,-0.05491158578599453,-0.22772806082578256
336.4,-0.060572037638586096,0.18370144886853623
