t,range
310.8,1.0505099296569824
310.82,1.039880633354187
310.84,1.0381007194519043
310.86,1.0423628091812134
310.88,1.0336323976516724
310.9,1.0339657068252563
310.92,1.0316542387008667
310.94,1.0399836301803589
310.96,1.0258625745773315
310.98,1.046713948249817
311.0,1.0360090732574463
311.02,1.0330308675765991
311.04,1.0427473783493042
311.06,1.026269555091858
311.08,1.0349311828613281
311.1,1.0374882221221924
311.12,1.0431917905807495
311.14,1.0312453508377075
311.16,1.0346230268478394
311.18,1.026114821434021
311.2,1.0338276624679565
311.22,1.0268234014511108
311.24,1.0214378833770752
311.26,1.033376693725586
311.28,1.0321754217147827
311.3,1.0351388454437256
311.32,1.0346421003341675
311.34,1.0462077856063843
311.36,1.0299172401428223
311.38,1.02584707736969
311.4,1.0321489572525024
311.42,1.0317914485931396
311.44,1.0289252996444702
311.46,1.0262818336486816
311.48,1.0287712812423706
311.5,1.033693552017212
311.52,1.0300724506378174
311.54,1.0238134860992432
311.56,1.0218037366867065
311.58,1.0308972597122192
311.6,1.0324126482009888
311.62,1.0311367511749268
311.64,1.0290402173995972
311.66,1.028663992881775
311.68,1.0363044738769531
311.7,1.0375699996948242
311.72,1.0371730327606201
311.74,1.0311111211776733
311.76,1.0311026573181152
311.78,1.0311921834945679
311.8,1.028300166130066
311.82,1.0343115329742432
311.84,1.029626488685608
311.86,1.0330827236175537
311.88,1.0359688997268677
311.9,1.033700942993164
311.92,1.0361493825912476
311.94,1.0440984964370728
311.96,1.032437801361084
311.98,1.0388680696487427
312.0,1.0357633829116821
312.02,1.0369548797607422
312.04,1.033549189567566
312.06,1.0400044918060303
312.08,1.0292433500289917
312.1,1.0354663133621216
312.12,1.0342093706130981
312.14,1.0328211784362793
312.16,1.024076223373413
312.18,1.0316152572631836
312.2,1.0342860221862793
312.22,1.0351619720458984
312.24,1.034694790840149
312.26,1.0287295579910278
312.28,1.034733772277832
312.3,1.0459773540496826
312.32,1.0403032302856445
312.34,1.0362454652786255
312.36,1.0409798622131348
312.38,1.0348453521728516
312.4,1.0363519191741943
312.42,1.0464191436767578
312.44,1.046119213104248
312.46,1.033934235572815
312.48,1.0491091012954712
312.5,1.0343708992004395
312.52,1.031408667564392
312.54,1.0345814228057861
312.56,1.0350240468978882
312.58,1.0383905172348022
312.6,1.028580904006958
312.62,1.037405014038086
312.64,1.0302784442901611
312.66,1.0332764387130737
312.68,1.031383752822876
312.7,1.0359967947006226
312.72,1.0382139682769775
312.74,1.035338044166565
312.76,1.025539517402649
312.78,1.0386812686920166
312.8,1.0377280712127686
312.82,1.0223506689071655
312.84,1.02541184425354
312.86,1.0348105430603027
312.88,1.027466893196106
312.9,1.0264655351638794
312.92,1.0326999425888062
312.94,1.027221918106079
312.96,1.0410597324371338
312.98,1.0267019271850586
313.0,1.0360671281814575
313.02,1.0308204889297485
313.04,1.0389058589935303
313.06,1.0378634929656982
313.08,1.0366744995117188
313.1,1.038761019706726
313.12,1.0320566892623901
313.14,1.0361173152923584
313.16,1.0400973558425903
313.18,1.0356831550598145
313.2,1.0399423837661743
313.22,1.0413904190063477
313.24,1.0354468822479248
313.26,1.0355939865112305
313.28,1.0322972536087036
313.3,1.039329171180725
313.32,1.0392175912857056
313.34,1.0401177406311035
313.36,1.035166621208191
313.38,1.0368552207946777
313.4,1.0437206029891968
313.42,1.0323843955993652
313.44,1.036495327949524
313.46,1.0277926921844482
313.48,1.03047513961792
313.5,1.031981348991394
313.52,1.0389760732650757
313.54,1.0306628942489624
313.56,1.03477144241333
313.58,1.0309112071990967
313.6,1.0360301733016968
313.62,1.0333316326141357
313.64,1.0289084911346436
313.66,1.0287282466888428
313.68,1.0294991731643677
313.7,1.0343899726867676
313.72,1.0288031101226807
313.74,1.0302015542984009
313.76,1.0443297624588013
313.78,1.0369938611984253
313.8,1.0427318811416626
313.82,1.0360199213027954
313.84,1.0392042398452759
313.86,1.0295906066894531
313.88,1.0391901731491089
313.9,1.0404882431030273
313.92,1.0468968152999878
313.94,1.0389230251312256
313.96,1.0377321243286133
313.98,1.035538911819458
314.0,1.0399513244628906
314.02,1.0226514339447021
314.04,1.042765736579895
314.06,1.0360593795776367
314.08,1.0412180423736572
314.1,1.0470376014709473
314.12,1.0390788316726685
314.14,1.0381875038146973
314.16,1.0371025800704956
314.18,1.0411120653152466
314.2,1.0408248901367188
314.22,1.0323971509933472
314.24,1.0219142436981201
314.26,1.0349563360214233
314.28,1.0400525331497192
314.3,1.0323436260223389
314.32,1.0405906438827515
314.34,1.0341118574142456
314.36,1.042776107788086
314.38,1.043811321258545
314.4,1.036554217338562
314.42,1.0357290506362915
314.44,1.0333032608032227
314.46,1.0332300662994385
314.48,1.0355455875396729
314.5,1.031646728515625
314.52,1.0428942441940308
314.54,1.030930757522583
314.56,1.0446984767913818
314.58,1.0371426343917847
314.6,1.036906123161316
314.62,1.037773847579956
314.64,1.0380200147628784
314.66,1.037777066230774
314.68,1.0258270502090454
314.7,1.0277023315429688
314.72,1.0353199243545532
314.74,1.041115641593933
314.76,1.0370615720748901
314.78,1.0392422676086426
314.8,1.0340079069137573
314.82,1.0389679670333862
314.84,1.0314000844955444
314.86,1.0446665287017822
314.88,1.042095422744751
314.9,1.0398021936416626
314.92,1.0348544120788574
314.94,1.034857153892517
314.96,1.0309412479400635
314.98,1.0330175161361694
315.0,1.0261778831481934
315.02,1.0441182851791382
315.04,1.04141366481781
315.06,1.0421346426010132
315.08,1.0334396362304688
315.1,1.0345854759216309
315.12,1.0373481512069702
315.14,1.0353864431381226
315.16,1.0454955101013184
315.18,1.0297831296920776
315.2,1.0365111827850342
315.22,1.043365478515625
315.24,1.036653995513916
315.26,1.0285158157348633
315.28,1.0354934930801392
315.3,1.0277091264724731
315.32,1.0287940502166748
315.34,1.0379621982574463
315.36,1.035036325454712
315.38,1.0373507738113403
315.4,1.032851219177246
315.42,1.0410664081573486
315.44,1.0324139595031738
315.46,1.0381038188934326
315.48,1.0355945825576782
315.5,1.0479085445404053
315.52,1.0380759239196777
315.54,1.031054139137268
315.56,1.029776930809021
315.58,1.0377815961837769
315.6,1.0297478437423706
315.62,1.033028244972229
315.64,1.0349282026290894
315.66,1.0319377183914185
315.68,1.0222737789154053
315.7,1.0305837392807007
315.72,1.0354973077774048
315.74,1.0157248973846436
315.76,1.0272700786590576
315.78,1.012580156326294
315.8,1.0219234228134155
315.82,1.0168453454971313
315.84,1.027919888496399
315.86,1.0240870714187622
315.88,1.0206471681594849
315.9,1.0221498012542725
