t,ax,ay,az,wx,wy,wz
302.53,-0.06414700260568673,-0.1578691098669368,9.567307983285614,0.007389735299342979,0.06529292664238101,-0.026478052930377857
302.54,-0.10053110067220217,0.19386250291587703,9.81949709211271,-0.007604219046100238,-0.012984382047797824,-0.021666389789267135
302.55,0.20019713388014887,-0.10516630701168814,9.724920142088918,-0.019057369107191854,0.005307409460054196,0.01712492499145693
302.56,0.06329734228212142,-0.23505284021564035,9.580541407490413,-0.03311753678990537,-0.017159229931872633,-0.010147616841583313
302.57,-0.07265539958032398,0.24088854626343706,10.399140360610968,-0.025010462704295158,-0.023441107096694714,0.008598707668116622
302.58,-0.03479911872410883,-0.1625573942173942,10.807406135518624,0.029226535512083488,0.020173272159023654,-0.00417630266110496
302.59,0.37899129018357886,-0.026883213739287846,11.04002025824763,0.0039010069319589595,-0.03351749128418806,-0.00999522761127084
302.6,-0.39845358129270786,0.20652530838017405,10.802627042916592,0.023806687158800032,0.0065620571087521545,-0.01291466688027783
302.61,-0.3186157485556951,-0.09871420037684622,10.48726987674501,-0.021499215732699882,0.05119672827526536,-0.010293978001451485
302.62,-0.14138202960864837,0.08397322641374601,10.873811171523391,-0.010262266564245648,-0.01622960501985129,0.02477143247289473
302.63,-0.2437396006881853,-0.07263734446470801,9.904877210314224,-0.0013072144366150548,-0.0594279296768707,0.001550154765921468
302.64,0.11074599617129792,-0.2779160396243399,10.500738551578953,0.011074774036816714,-0.030749485516285657,0.04172946637655336
302.65,0.027634532480028996,0.07192993121355495,10.623388958618216,-0.021917204512389984,0.004491622376998165,-0.0005023494089490101
302.66,0.026618748617673046,-0.19181152850309433,10.55848310902413,0.016850128216800264,0.009865675151944761,-0.01182525521065566
302.67,0.1771291006674701,-0.08379751152169054,10.859191103677658,0.00997399980144272,-0.016351521178488374,-0.0008078194008125097
302.68,0.18312220186086142,-0.11050072003483519,10.689356116381399,0.00800357580092624,0.015456175943602535,0.007259710107333443
302.69,0.15769985918417836,-0.1706869072667163,10.51395605725038,0.020871068641647575,0.034244230484751885,-0.05037740076425508
302.7,0.2056699683654831,-0.04307232771972528,10.016683902672339,0.055182348933121156,-0.028578436998152226,0.03281464904183273
302.71,0.10738998507680568,-0.2521986417547463,10.066486438223825,-0.0032029829825448216,0.012131538510639164,0.03777549545713136
302.72,-0.16781051863669286,0.2524447628318766,10.468725417590846,0.005377425504209035,-0.020975740536286293,0.022582066570416878
302.73,0.1039628875325307,0.03910363770523289,10.094055572936428,-0.0060690436418280435,-0.016887593326253593,-0.00331165520737955
302.74,-0.04711698000749524,0.28516979413802085,10.312339858673974,0.010419476990884875,-0.011716317783143824,0.0230380169191125
302.75,-0.011455252908830984,0.14808484857720794,10.06298613936242,-0.013536839950277954,0.0025676426539590316,-0.010937464501089003
302.76,-0.10739526318563443,-0.1203097203775506,9.979754065586361,0.00477293630729406,-0.01611315744056594,0.012200823063171372
302.77,0.011627475657652488,-0.1696376081388022,10.19710588760366,0.02443968445133798,-0.022666459680705534,-0.010947254006917428
302.78,0.09378790514036955,0.0801358774789914,9.865859665852398,-0.002836998253493888,-0.013079568013813018,0.019241934050367643
302.79,0.161744154053172,-0.10049286301921195,10.0183594692808,0.013914169958822272,0.016316287754653873,0.011647697595780365
302.8,-0.08515981085607963,-0.054284284008940226,10.092652481168635,0.04209966930906753,-0.005255946388443908,-0.004780375398654531
302.81,0.060419784695879566,0.28760639268879684,10.15402398975332,0.013643840410255688,-0.013509458847696994,0.0037468800336936253
302.82,0.1067948869212019,0.09336005980864127,10.33367393394869,0.03575500401253189,-0.02091907088412022,0.0181767816334543
302.83,0.1358709210749976,0.10686874398752805,9.869960100306038,0.029794432082144547,-0.03849341528077548,0.004537240468927291
302.84,-0.008089448801792095,0.1718216823379391,9.891682505290065,0.03058800637677328,0.04023152412463986,0.026400914772043916
302.85,-0.14197365429070816,0.07896988310005121,10.062143697518653,0.02068293748870673,0.0003821998762799249,0.016033720706334294
302.86,0.170072910101142,0.02319387036480482,10.071488170478665,-0.006282721010125018,-0.011568814632056742,-0.012113697637236253
302.87,-0.0026357403980624963,-0.2480293998814758,10.032253354409391,-0.0004808695795456397,-0.008930341528679275,0.015901656138037366
302.88,-0.009865365612756093,0.022237613546902013,9.76008163060896,0.009123232639158258,-0.0035980418074628697,-0.018845103064108203
302.89,0.22660777146545932,-0.16643705023999839,9.963099931575053,0.028984573988925677,-0.014424430937567925,0.010268696310606366
302.9,0.08040822601139323,0.2151949172213427,9.996094382629202,0.03257062597148911,0.03189069381558403,-0.005583384464576416
302.91,-0.09971425118141718,-0.08276426611001494,9.555100905046043,-0.007983302269339833,-0.01675486219346145,0.0369009256931938
302.92,-0.021565511325247574,-0.24927145117686555,9.761930380550291,-0.03550533761906607,-0.03924007093994282,0.023071261623812282
302.93,-0.10284432192154622,0.11030706702771217,9.49415139257066,0.005114091292755719,0.021379390378237186,0.0046963144733562605
302.94,0.14338255358735197,0.2969528047408378,9.34422652069448,0.018977482415252385,-0.016055850983825247,-0.015123543705874464
302.95,0.30612155197551244,0.03760328131312748,9.721575451644002,-0.03840644102265017,-0.040770621847073765,0.0006118520543615566
302.96,-0.16070174935432738,-0.10235248848429032,9.710602559939492,0.019603859352265645,-0.00610662425418321,0.009948166491672671
302.97,0.016917201899669523,-0.04992049603793768,9.539233707198601,0.02243245353908008,-0.018952418894972168,-0.015878787504122326
302.98,0.3552000632876869,-0.19655452559274386,10.031517729992126,-0.03937738729254892,0.02701941605564762,-0.0052588123878637835
302.99,-0.047384462283540034,-0.004785865774140081,9.649852239097997,-0.02847427971153934,0.010017053514978122,-0.004321909227566753
303.0,0.290359000940947,-0.05107716409880046,9.81562341913961,0.013496706398249205,0.03156823576170458,0.0077588919953160895
303.01,-0.05943444378168791,0.03318689597236673,9.870716711274207,-0.0053757091317338,0.01423866516613652,0.01726330068460974
303.02,0.052436617863223144,-0.1595405818266912,10.045759744072962,-0.005010355261163934,0.033829092101088004,0.008743339261567618
