t,x,y,z,qx,qy,qz,qw,vx,vy,vz
37.44,-1.6379308660550024e-08,1.1605649237102383e-07,0.2387296364979847,3.4887007278038624e-16,-4.484009498872441e-18,7.81514561724048e-08,0.9999999999999969,-1.7437639486013072e-16,-1.2709397315066876e-17,0.13117153497331224
37.46,-1.6379308663417704e-08,1.1605649236528483e-07,0.24135553110854216,2.880979526490708e-16,2.0011033251582784e-17,7.815145617254145e-08,0.9999999999999969,-1.3996894861548452e-16,-2.4948684969562937e-16,0.13163007749114053
37.48,-1.637930866513737e-08,1.160564923590472e-07,0.24401898632245014,2.4378654900975656e-16,3.875135494066396e-17,7.815145617111888e-08,0.9999999999999969,-6.977398944884006e-17,-2.383772377331301e-16,0.1337919196660764
37.5,-1.6379308665226897e-08,1.1605649235186695e-07,0.24673370542239384,1.7882484764811404e-16,3.2518963483242085e-17,7.815145617174449e-08,0.9999999999999969,-3.961699158722601e-18,-3.2355897013020875e-16,0.13634742586520754
37.52,-1.6379308664934475e-08,1.160564923448721e-07,0.24945036395871914,1.0902470977490273e-16,2.7350697574065473e-17,7.815145617223887e-08,0.9999999999999969,5.613823668715517e-18,-2.8562886760657834e-16,0.13572570032668874
37.54,-1.6379308664748062e-08,1.1605649233988027e-07,0.252144031558287,7.235094688113931e-17,3.051836310192586e-17,7.81514561716576e-08,0.9999999999999969,4.822064744594155e-18,-2.156796052589794e-16,0.1336670204237278
37.56,-1.63793086639885e-08,1.1605649233601117e-07,0.2548063450216441,4.3416827568053967e-17,2.108925049230086e-17,7.815145617214559e-08,0.9999999999999969,3.509381051608622e-17,-1.6535994858202417e-16,0.13334157139210379
37.58,-1.6379308663254187e-08,1.1605649233295187e-07,0.2574577566517271,1.5997483782423426e-17,1.3057429503609601e-17,7.815145617238362e-08,0.9999999999999969,3.1630776852062764e-17,-1.38714235749155e-16,0.13140079818962924
37.6,-1.6379308662780652e-08,1.1605649233100217e-07,0.26005471127255003,9.499109871690661e-19,1.0637762776963091e-17,7.815145617229313e-08,0.9999999999999969,1.8181925498599016e-17,-8.451260877943804e-17,0.12994052651439936
37.62,-1.6379308662402006e-08,1.1605649232975513e-07,0.2626438935796224,-9.814159360127092e-18,8.917661519972614e-18,7.815145617211446e-08,0.9999999999999969,1.5720907926238975e-17,-5.810160692149315e-17,0.1285479447660387
37.64,-1.6379308662076143e-08,1.1605649232895926e-07,0.2652084479641452,-1.9595483811868623e-17,7.170222693801492e-18,7.815145617212911e-08,0.9999999999999969,1.326582847490352e-17,-3.553509372964457e-17,0.12858403985316347
37.66,-1.637930866174838e-08,1.1605649232904225e-07,0.26779184907673137,-1.4053334118536052e-17,4.014522819747417e-18,7.815145617184231e-08,0.9999999999999969,1.0955678180865345e-17,1.1851241755811108e-17,0.1294507651453558
37.68,-1.6379308661594886e-08,1.1605649232950024e-07,0.270420155862047,-3.212825098117399e-18,4.299914358768763e-18,7.815145617117597e-08,0.9999999999999969,8.365430817239795e-18,1.9825048051001338e-17,0.13215239113411603
37.7,-1.637930866092816e-08,1.1605649232914402e-07,0.27310176888050597,-1.5744461252016334e-17,-1.067432441686002e-17,7.81514561720883e-08,0.9999999999999969,3.6071893205163187e-17,-2.4884517204454547e-17,0.13468342701705716
37.72,-1.637930866091461e-08,1.1605649232935701e-07,0.2758335687826503,-1.4119984582035227e-17,-1.046392349430038e-17,7.815145617267202e-08,0.9999999999999969,-6.720895794580061e-18,1.8343198572502272e-17,0.13722056414065542
37.74,-1.6379308661497318e-08,1.160564923303235e-07,0.2786137249522381,6.723434408051676e-18,3.4905715396958434e-18,7.815145617162007e-08,0.9999999999999969,-3.052783230401301e-17,4.652575987370645e-17,0.1395813998861184
37.76,-1.6379308661214733e-08,1.1605649233031992e-07,0.28138710962494207,3.314806774052054e-18,-5.879470224001044e-18,7.815145617152586e-08,0.9999999999999969,2.996045693917082e-17,-1.4419946322323263e-17,0.13727145830635945
37.78,-1.637930866116041e-08,1.1605649233040224e-07,0.28405950781655415,4.9684073099245e-18,-8.75613946775952e-18,7.815145617253064e-08,0.9999999999999969,-1.8442177045858388e-17,1.8437984853630452e-17,0.13318884812704157
37.8,-1.6379308661843877e-08,1.1605649233025988e-07,0.28669221638707054,1.2948573254435822e-18,7.184307908627044e-18,7.815145617126537e-08,0.9999999999999969,-2.5444376614186414e-17,-1.3724421946077346e-17,0.13029786620730177
37.82,-1.6379308661575705e-08,1.1605649233026733e-07,0.28926433745435476,2.3821927694118215e-18,-1.3150124556952163e-18,7.815145617262874e-08,0.9999999999999969,1.4425245558716678e-17,5.221617704970419e-18,0.12869637375765297
37.84,-1.637930866205769e-08,1.1605649233036102e-07,0.2918284047247159,5.8699065902748505e-18,1.1895363331795863e-17,7.815145617253058e-08,0.9999999999999969,-2.1297940061447525e-17,9.364513869133005e-18,0.12722563369264028
37.86,-1.6379308661187268e-08,1.1605649233022044e-07,0.2943489069088129,3.524601234425424e-18,-1.0620451742712477e-17,7.815145617377243e-08,0.9999999999999969,5.105407318461037e-17,-1.9931664018702e-17,0.12580892848716996
37.88,-1.6379308661477823e-08,1.1605649232993264e-07,0.2968845147109073,-2.359533351566235e-18,-2.3189203131138453e-18,7.815145617411658e-08,0.9999999999999969,-2.533294563701031e-17,3.1101624470280825e-19,0.12741967248375285
37.9,-1.637930866132202e-08,1.1605649233021697e-07,0.29948339148252506,6.348382901371276e-18,-7.96198096428722e-18,7.815145617398674e-08,0.9999999999999969,1.0076565534493533e-17,7.550241283272422e-18,0.13081659566203663
37.92,-1.6379308661651644e-08,1.160564923294833e-07,0.3021508019834347,-1.260988353930314e-17,-9.755823448834904e-19,7.81514561727653e-08,0.9999999999999969,-2.229833808825581e-17,-4.896181141459152e-17,0.1342000496830309
37.94,-1.6379308661917258e-08,1.1605649232915968e-07,0.3048797646658713,-2.2301105618927224e-17,4.364866967541387e-18,7.815145617313957e-08,0.9999999999999969,-3.57349245635962e-18,-8.54951069636355e-18,0.13712833810176628
37.96,-1.6379308661975683e-08,1.1605649232960008e-07,0.3076133005872068,-1.527767371862547e-17,5.7403514173070544e-18,7.815145617323839e-08,0.9999999999999969,-6.1376452638391466e-18,2.1140367181646922e-17,0.13656793278141732
37.98,-1.6379308661974512e-08,1.1605649232990658e-07,0.31036390236684624,-1.3907089715177654e-17,6.749557933297833e-18,7.815145617341017e-08,0.9999999999999969,-1.260958266311947e-18,8.941917540340547e-18,0.13795716561529892
38.0,-1.6379308661723526e-08,1.1605649233039829e-07,0.3131519129910415,-7.675467528378787e-18,1.858002960133255e-18,7.8151456173603e-08,0.9999999999999969,1.7091235639380306e-17,2.818014865457654e-17,0.13988432485108615
38.02,-1.6379308661665603e-08,1.1605649233075693e-07,0.3159773466395015,-4.390383116493589e-18,2.3613789379166593e-18,7.815145617397968e-08,0.9999999999999969,-5.367635669805438e-18,8.048202723906674e-18,0.1417190327850537
38.04,-1.6379308661893925e-08,1.1605649233066374e-07,0.318789701964671,-1.2007267684141246e-17,1.0326376326619469e-17,7.815145617346218e-08,0.9999999999999969,-9.31117947099062e-18,-5.609467354396367e-18,0.13926181360370826
38.06,-1.6379308661352148e-08,1.1605649233103461e-07,0.32148719798034536,-6.927678708892896e-18,-1.90540630321273e-18,7.815145617527609e-08,0.9999999999999969,3.5504925473399803e-17,2.275536764242792e-17,0.1329679622077029
38.08,-1.6379308661205317e-08,1.160564923314001e-07,0.32406523782919916,-1.838749348318547e-18,-3.774461293849324e-18,7.815145617629576e-08,0.9999999999999969,-6.511214256697666e-18,9.796192357132577e-18,0.12847967075884648
38.1,-1.6379308661136452e-08,1.1605649233176727e-07,0.3266111958066744,4.869321331661519e-18,-5.477551028526544e-18,7.815145617548472e-08,0.9999999999999969,2.1153424878202618e-17,2.258185170940482e-17,0.12610731697908495
38.12,-1.637930866112077e-08,1.160564923318671e-07,0.32910932625515993,6.1611721869752916e-18,-6.537538205798085e-18,7.815145617557968e-08,0.9999999999999969,-1.36005655178881e-17,1.0715853482325387e-18,0.12516245841200924
38.14,-1.6379308661619704e-08,1.1605649233172929e-07,0.33161964976934877,2.8743403242336125e-18,5.2477897716530115e-18,7.81514561746493e-08,0.9999999999999969,-1.6627501447463433e-17,-5.310699916716001e-18,0.12506570783838988
38.16,-1.6379308661721064e-08,1.1605649233167514e-07,0.3341407587192051,2.5368809007824606e-18,7.501117857455204e-18,7.815145617466487e-08,0.9999999999999969,-7.164857116192009e-18,-1.6521898506411282e-18,0.12671236906491856
38.18,-1.637930866147745e-08,1.1605649233142355e-07,0.33672701741453603,-3.1965404177351583e-18,1.942871044117479e-18,7.815145617468639e-08,0.9999999999999969,1.514020371230045e-17,-2.0826721815141462e-17,0.13021255439713553
38.2,-1.6379308661255672e-08,1.1605649233108207e-07,0.33936045280697974,-1.2183277500970368e-17,-2.649877237730604e-18,7.8151456175616e-08,0.9999999999999969,8.524950160455784e-18,-1.4841073024450244e-17,0.1314544552117436
38.22,-1.6379308661327524e-08,1.1605649233162591e-07,0.3419767419888011,1.0239876950693458e-18,-9.970718755313961e-20,7.815145617536855e-08,0.9999999999999969,-4.705248196817283e-18,3.328647352528851e-17,0.1310547422592956
38.24,-1.6379308661335422e-08,1.1605649233169086e-07,0.34463365493564474,9.483904132519508e-19,2.283378626292022e-19,7.815145617503028e-08,0.9999999999999969,-3.2390096448140647e-18,-4.74249713630343e-18,0.13352171899501108
38.26,-1.637930866159599e-08,1.1605649233177901e-07,0.3473458124961208,2.7682313228632386e-18,7.549229247900376e-18,7.815145617378098e-08,0.9999999999999969,-1.4779360350128635e-17,5.22033977559021e-18,0.13629438107795044
38.28,-1.637930866162275e-08,1.1605649233200957e-07,0.3501104011650267,9.39612065677503e-18,9.641456216568147e-18,7.815145617319923e-08,0.9999999999999969,-2.8254624089267836e-19,1.2650850546171685e-17,0.13884906017859744
38.3,-1.637930866139543e-08,1.16056492331987e-07,0.3528761039692646,1.0675292746502556e-17,6.275802114400473e-18,7.8151456173445e-08,0.9999999999999969,1.107666865227342e-17,-2.438124652121671e-18,0.1371527486883628
38.32,-1.6379308661176693e-08,1.1605649233182082e-07,0.3555882346132759,9.639747994864649e-18,3.589340918374479e-18,7.815145617359647e-08,0.9999999999999969,9.015765308342948e-18,-5.928561634979608e-18,0.1355930101983649
