t,dx,dy
726.86,0.018105003312189893,-0.05349383855145362
726.88,15.497496671273662,-0.15369893833437231
726.9,0.01996690924079303,0.037042850250976755
726.92,-0.01710645023700863,-0.13172724363353439
726.94,0.003575170546529449,0.019431560976972406
726.96,-0.4076817680083664,-0.20738854509025373
726.98,0.018536263624138627,-0.07308426900365816
727.0,0.03044991827025001,-0.06115990018435724
727.02,-0.017742529199125556,0.0638965559985678
727.04,-0.5673127238339077,-0.7069806982813773
727.06,-0.019316990817401347,-0.033035300375189536
727.08,-0.009993304709730921,-0.12262997974737999
727.1,-0.16762382044537105,-0.09633774273662254
727.12,0.2365812869381152,0.27128336188602376
727.14,-0.036007897657931665,-0.0398784767415421
727.16,-0.013111062524366446,-0.09122623698900156
727.18,0.08595705514026619,-0.23400553432524873
727.2,0.1553089726624428,-0.18285916806490832
727.22,-0.037629065501441517,-0.20816612073632257
727.24,-0.00164040328901649,-0.4627283814308356
727.26,0.3206362630234807,0.09768422853870717
727.28,-0.33134566932989884,-0.7109226704714118
727.3,-0.007674968903529589,-0.08323175302462005
727.32,0.007941328826174043,-0.31876593846700274
727.34,0.5918233567616653,0.6399888946211298
727.36,-0.027072285722411493,-0.009829717591543385
727.38,-0.019637685376714842,-0.11969359387368428
727.4,-0.13261066032520574,-0.239879663134964
727.42,-9.88415579813983,-3.8130647265776574
727.44,-0.16651261219769964,-0.2530197766669815
727.46,0.005332268182190347,-0.14361656708938852
727.48,-0.12022106373428443,-0.29792187462734177
727.5,5.808893621970057,-1.3835391705952773
727.52,-0.24144741394918867,-0.3733362813392631
727.54,-0.057841404864632295,-0.08818649576529225
727.56,-0.049142841021506456,-0.09302705337958628
727.58,1.1053211116547175,0.9539003519878051
727.6,-0.27497584865760416,-0.1567246035627079
727.62,-0.027049547527234097,-0.06951731198474675
727.64,-0.4235634593035371,-0.020234995224029717
727.66,0.25078593964272855,-0.03459226385182035
727.68,0.012311879616991206,-0.018153703595977788
727.7,-0.19376931304481815,-0.13321618720523531
727.72,-0.2483293805839608,-0.2769978345946882
727.74,0.0006483233257554843,-0.19157436828191265
727.76,-0.00728448951061722,-0.10236236905874563
727.78,0.006929576982486196,-0.016008503800286178
727.8,9.968061312904346,-2.4325901580104414
727.82,-0.01212835629398512,0.03713919605296212
727.84,0.015496161396175268,-0.06101244616775858
727.86,-0.05767735456701217,-0.09613021833117585
727.88,-0.35423710165849087,0.36136501386922504
727.9,-0.1386329678407705,-0.111162602771266
727.92,-0.012757016075667593,-0.04234932012590065
727.94,-0.23974403680851708,-0.12066487164246098
727.96,-0.03508180967764929,0.03049170695794956
727.98,-0.14749282373831818,-0.2002279383249288
728.0,-0.06326189634314261,-0.1320881334156141
728.02,-0.18018151745290112,-0.046382324183852575
728.04,0.509536578249957,0.2502663641855456
728.06,-0.1469899620728512,-0.18356685574482867
728.08,-0.10746925060538359,-0.05767862319689243
728.1,-0.19981853473855438,0.013427488453910286
728.12,0.1435544755879654,-0.11501675956633761
728.14,-0.0202947138451961,-0.07285980992365637
728.16,-0.1594711363880137,-0.17392358370857863
728.18,-0.28526868072943756,-0.6728974419559037
728.2,0.07564865217336347,0.03507172115281065
728.22,0.027866046495422125,-0.12099497489298017
728.24,-0.1075262866223099,-0.06155906666715083
728.26,-0.3218964700115876,0.7082349399119181
728.28,-0.07206521586040537,0.023564780968754917
728.3,-0.01134276067296014,-0.06918339901525172
728.32,0.07425606095382875,-0.20675104382556242
728.34,7.268988669204532,-0.297711856261472
728.36,-0.15204246382765518,-0.05433632702757052
728.38,-0.028397446866613052,-0.05772834377788172
728.4,-0.10271407928211573,-0.1443467380716541
728.42,-0.17490327829914065,0.11436955125260084
728.44,-0.21895483541923255,-0.3647734416095645
728.46,0.05785585323385689,-0.17302169632475284
728.48,-0.07775633917630387,0.048997289072129746
728.5,-14.152679770791785,-4.52702597775005
728.52,-0.026514232465643772,-0.12172359150444834
728.54,-0.030905780927234616,-0.0431158272672576
728.56,-0.13469892388560822,0.015843606315268488
728.58,0.1443510755217119,-0.07463333327548582
728.6,-0.038987944955870546,-0.07889234413600832
728.62,-0.18321082478224326,-0.052485554866670725
728.64,0.3696388950237157,0.1596048643040504
728.66,-0.10310569127015157,-0.11081952834802422
728.68,-0.007647780325548581,-0.08045089906869407
728.7,-0.02868717100910345,0.03640349218887806
728.72,9.067729695573636,-2.312124108828847
728.74,0.0749357468898495,0.06676617702192189
728.76,-0.021838612346833486,-0.09152008794040256
728.78,-0.03724803429774681,-0.12225993165148452
728.8,-0.0010336895989908612,0.5081669111528093
728.82,0.009950024897872112,-0.02215694523543732
728.84,-0.012745911131034404,-0.11838855559889794
728.86,0.04409322874633048,0.03547779918574889
728.88,-0.2097340026276413,-0.01732186747846498
728.9,0.08598886772775671,-0.058554944043997637
728.92,0.09544659565038671,-0.03198345077117182
728.94,-0.03084733092229186,-0.16046318313918562
728.96,0.40408901866256386,0.19627646977969349
728.98,0.08141009450761061,-0.005129874190465955
729.0,0.06904568330102023,-0.012811845542834988
729.02,-0.3396737423877525,-0.2886883414643151
729.04,0.05982551485552534,-0.10097872443729727
729.06,0.018703737403480858,-0.21101367441644925
729.08,-0.12291167951220672,-0.11142056196025152
729.1,0.7308811716067929,0.12383487865263021
729.12,-0.16679815941311205,-0.06949180740342342
729.14,0.013320167359026414,-0.09741207276066888
729.16,0.17005935878783163,-0.3039357487976986
729.18,-0.6467439743621668,0.3644941666508963
729.2,-0.02879345221835905,-0.1296787198343523
729.22,-0.04908678555549528,-0.1351604184123829
729.24,-0.025268242124525386,-0.09725124421808573
729.26,-0.5792942364341087,0.22395809682940282
729.28,0.026969582244880996,-0.10433643947544624
729.3,-0.009055650939345128,-0.12505387274647006
729.32,0.2086284397709619,-0.02139194921274168
729.34,-0.021923162882451663,0.44541850094308444
729.36,0.0768534630158797,-0.22209984305217745
729.38,0.027757470081372304,-0.040290986952967955
729.4,0.13665873061174239,0.04821372740845575
729.42,0.8350733615814718,0.239181099031601
729.44,-0.03341242769010222,0.02251751320993023
729.46,0.05963346532825753,0.1262211541234599
729.48,-0.03811744070979728,-0.24614962390800343
729.5,0.09821420848514606,-0.1411025552723828
729.52,0.055525135129311565,-0.1216647622605933
729.54,-0.06708326890123573,0.2642033590938091
729.56,0.15136678986963403,-0.44443324193990463
729.58,0.2914433915880039,0.05285007655690421
729.6,0.004088251840968837,-0.033093866828870944
729.62,-0.21382398955422133,-0.050816711971847894
729.64,14.048263699673132,-0.6686467954282165
729.66,-0.15149802915595956,0.058386699447002144
729.68,-0.051024289604264084,-0.0014340716948240129
729.7,-0.11565934429754066,-0.06467676762257923
729.72,0.4973721002686844,0.8754229015383963
729.74,-0.3524148827130631,0.06397338366047833
729.76,0.026930883386629745,-0.03131396459431812
729.78,-0.13249954657592866,-0.22103263186483701
729.8,-0.20179582769824833,-0.12419553621062107
729.82,0.08358301978519833,0.08912201875689973
729.84,-0.102589452985832,0.20298144255899686
729.86,-0.03923569297206342,0.3361573667436879
729.88,6.8327506292412075,1.4084731656635334
729.9,0.058061859135957405,-0.04752113915891698
729.92,-0.10601011083439005,-0.048749576937332506
729.94,-0.2873337693996163,-0.043349673766421404
729.96,0.2614792259584533,0.06890037452971498
729.98,-0.01230176141437056,-0.039128696803210516
730.0,0.11429256153582656,-0.21926022572354498
730.02,13.209777765846322,-3.833239375980547
730.04,-0.02969148081764672,-0.23579364496289656
730.06,-0.06375891106908682,-0.03288813010568248
730.08,0.15405853752516663,0.16396829618250663
730.1,-3.0193986303525264,-6.306591859738468
730.12,-0.14278674066165564,0.034091665860060516
730.14,0.0033587858958270544,-0.02915727975398852
730.16,-0.032798847788818364,-0.42501044326033366
730.18,6.4991796374122615,0.5625696308320443
730.2,0.06417361732997051,-0.07701988818221395
730.22,-0.09789217936090466,-0.31394492888265546
730.24,-0.05009599535657827,0.1667205683754318
730.26,0.23807286566718844,0.06284130900888485
730.28,0.03506674460388837,-0.10263335102180804
730.3,0.10003970990255695,-0.04632638181308124
730.32,-0.0445807586039777,0.5123125577196213
730.34,-13.571706912515857,-5.051490782892117
730.36,0.1075225542242535,-0.08337580349273566
730.38,-0.2511124931791713,0.2558632690437044
730.4,10.810614429149599,-4.208301534866848
730.42,0.07426711428153965,0.20433379716815026
730.44,-0.012653296014470072,-0.055013868374679475
730.46,-0.2227745800267371,-0.08325301149092468
730.48,-1.6467906791744014,-3.098592351372794
730.5,0.0009137062494701809,0.2068855593887875
730.52,-0.038523838656878695,-0.045719254750224536
730.54,-0.08843014126392745,0.16896782421405732
730.56,7.404513849057267,-2.631333017376342
730.58,0.017240369603317873,0.04140212687453726
730.6,0.006680674875912729,-0.20622275600137385
730.62,0.03880566614651215,-0.3925707260300513
730.64,5.006631512190001,0.6203571732911612
730.66,-0.07933136813915098,-0.027380920630314165
730.68,-0.086139757998005,-0.21351133301885739
730.7,0.07385172325617972,0.07242476885380711
730.72,0.09533521702535808,0.35513717884154516
730.74,-0.1379286948162317,-0.0024703338158218457
730.76,0.012407554758976147,0.09837968320304569
730.78,0.17024583915225477,-0.24874781597982576
730.8,-0.06905797020288418,0.25533721830322875
730.82,-0.014323594459831668,0.02567265527112994
730.84,-0.04344385903583259,-0.11442377715309959
730.86,12.254022565586396,-4.572901314644071
730.88,0.04762202614911715,0.20438091732354735
730.9,0.02495362659356104,-0.038092648204134605
730.92,-0.09095981168031386,0.15656109718474198
730.94,3.3267423549521666,-5.742066556887032
730.96,0.011922537349935425,0.2136015752075231
730.98,-0.013691828030744091,-0.004159840461007036
731.0,-0.3247912326453246,0.3195494061532962
731.02,10.372560643621181,-3.520723086868017
731.04,-0.28364314983629413,0.31951271459984554
731.06,-0.005403734050631215,-0.018867960805984296
731.08,0.0030991441347829607,-0.34595265938134645
731.1,-12.177901761361284,-3.787314063763361
731.12,0.006523865625098324,-0.297643186154815
731.14,0.07821709199374638,-0.19851785267611177
731.16,0.19540619624050493,0.5650702362756981
731.18,3.792645651695267,-0.17699187371177771
731.2,-0.05151561223135559,-0.09981073125545237
731.22,0.1347575919190369,-0.15940294576895297
731.24,0.5361606161757919,0.3257267823965684
731.26,2.1565990295147444,0.8116400809730173
731.28,0.01995756783403735,0.1814639393018176
731.3,0.07177159103785868,0.08018712219574908
731.32,14.144044353768116,3.3764746758542117
731.34,0.06365808191170785,0.08191766426996949
731.36,-0.06480584840895176,-0.10865929493204618
731.38,0.2388325705770349,-0.04021664483431664
731.4,7.477629439134173,-48.97952286655453
731.42,0.3548521287023725,0.14618897470275627
731.44,-0.015310941957885404,-0.05906252511577037
731.46,0.14652242648539016,-0.075622960746621
731.48,14.674291813423618,-0.9650756380184617
731.5,-0.2073866552361281,0.0033115818520705886
731.52,0.0025772655079308038,0.08109260922496375
731.54,-0.04970930154199493,-0.015298034967642593
731.56,5.501741523140211,-0.780067291113653
731.58,-0.00019132960591861092,-0.30792713072123945
731.6,-0.15769320245282614,-0.23474766425141524
731.62,-0.02568274128848458,-0.11283658026019339
731.64,-13.13467096969908,-3.1635539286210914
731.66,-0.07517386740002507,0.18255151609012898
731.68,-0.032203989459304694,-0.2451204067669437
731.7,-0.09426759828478026,0.6264809173958383
731.72,1.3132237444859243,-0.21606990780490776
731.74,-0.014686207171571652,-0.044001598919734874
731.76,-0.1880937188991183,0.15367173755262087
731.78,0.21349666700150038,-5.04253255327226
731.8,0.3552244393506072,0.3696140327645594
731.82,-0.031134926073178804,-0.1138061510940318
731.84,-0.15079875248935792,0.22138316504968714
731.86,-13.662320453543167,-2.8288601777426194
731.88,-0.23539210056873827,-0.30079320440534474
731.9,0.16974883558102505,0.13455121961563066
731.92,12.011593820781219,-2.1964724284262687
731.94,0.37923966934483744,1.5766659698153411
731.96,-0.026046043097110783,-0.030956886967125286
731.98,1.5920570502051739,1.6624372282491962
732.0,7.817518718997615,-2.1160166589413834
732.02,-0.41008822559017943,0.5415901727427404
732.04,0.010282219211166677,-0.0025887766752319408
732.06,0.011930372472900075,-0.16727811005988968
732.08,0.8923019779626671,-1.5265983034541009
732.1,0.023513259875944215,-0.01712076120637107
732.12,1.7282064920812275,1.768428614428565
732.14,15.051565481218201,0.40201264102152123
732.16,-0.43810359953341305,1.041077824855968
732.18,0.755969108614682,-0.2813691478101461
732.2,11.859720648281531,-5.142309973493944
732.22,0.11399950630100975,0.29326188895092997
732.24,-0.014536816279040465,0.10288530864994883
732.26,-0.7031057447199984,0.4465275004342715
732.28,12.806627402563038,-3.2256644122804516
732.3,-0.2829995378182275,0.8698242532357874
732.32,-0.07668038925482534,0.04456865877913074
732.34,0.5862191575176645,0.4761439294001768
732.36,-7.295487947408006,-2.0828612840422736
732.38,-0.36993862598814786,0.08824183745721115
732.4,0.019140271196469882,0.018359393337362917
732.42,0.10331196439877033,-0.12318666595557204
732.44,6.991093248332341,-0.7373034673675676
732.46,0.12576041677555239,-0.07306765600396403
732.48,0.02299606569754431,-0.001854244419867257
732.5,-0.061633291729314976,-0.05054983483360331
732.52,5.170233337059173,-1.5905059893998938
732.54,0.2562382725901742,-0.15256827769304238
732.56,0.15182743629104323,-0.006474562093984559
732.58,11.901229321362447,-6.114157349807094
732.6,-8.46061060291904,-4.3024650183541056
732.62,-0.023940519997921683,0.04727443010696675
732.64,0.05466787072170831,0.16942806022256107
732.66,-0.22753127296884657,-0.7191327035456325
732.68,-0.09598484601541912,0.3618113636074476
732.7,-0.035092312041420826,0.045963043468258746
732.72,-0.18027926139954076,-0.1994895968566226
732.74,14.073807632273244,-0.49211965630270527
732.76,0.07259389131178295,0.37928417229595013
732.78,-0.002975021445045911,0.01616471672662101
732.8,0.013723164395919696,0.25457467421487223
732.82,84.28735445981872,43.16636956063353
732.84,-0.22072863400766352,-0.07759424345654509
732.86,0.0025249686957700135,0.08325706221286211
732.88,-0.02628746998375675,-0.1302276066917969
732.9,3.1610951232123377,1.1964097383836432
732.92,-0.0015010955453718111,-0.05828571876254074
732.94,0.08507797425944474,-0.3859818791600347
732.96,11.369456624736433,-6.395388190734053
732.98,1.6787167027734213,0.7837231141212726
733.0,0.06489420385921107,0.11711136137141409
733.02,-0.06486830420656986,0.10606481850168947
733.04,-0.013334179662010115,0.41483305242219615
733.06,1.3514977404434383,0.418229706361533
733.08,-0.07154002613713573,0.06928348707448606
733.1,0.030329598072516006,0.2733761239070205
733.12,13.016377452602484,-4.115003915329417
733.14,0.14505318710991943,0.27174264480441224
733.16,-0.0813884232484412,0.025917217624900957
733.18,-0.21811744534441857,-0.09226868867087745
733.2,0.9348825477463123,-2.4305418874568616
733.22,-0.01694435493649138,0.2676903607239325
733.24,-0.008494690607506072,0.04537043116989281
733.26,-0.35599566986865483,-0.2532638091213002
733.28,6.024097575734835,-2.692778532877405
733.3,-0.1823805369424889,0.19970988140309842
733.32,-0.0031481915576776487,-0.024868714602725106
733.34,-0.041063844319801035,-0.2537841545368664
733.36,6.1598709657766015,0.2697342441405972
733.38,-0.17658169747548413,-0.09338174567809432
733.4,0.004387116541639813,0.1327902553335285
733.42,-0.17803558661798746,-0.05356636590502717
733.44,11.047255353030096,0.3730136578240604
733.46,-0.08586251930474731,-0.14643405597617942
733.48,-0.06607538335054386,-0.32696408672417476
733.5,0.04613032380304105,0.6632477878271956
733.52,0.215130741043275,0.18695436428759393
733.54,-0.04617987601680795,0.05960100509658872
733.56,-0.11830525842508166,0.06469082235338774
733.58,12.147231365218929,-3.8792407903593897
733.6,0.03986485310917942,0.5336925233688987
733.62,0.08002513071207673,0.0630228388456473
733.64,-0.46293116035370474,0.21236302215437064
733.66,-5.803850149445125,-3.3301480776143606
733.68,-0.11240342659828428,-0.007802104111306107
733.7,0.022804028575031055,0.08901353721548233
733.72,-0.11548266992342349,-0.34268970448496106
733.74,-12.056841097027942,-2.816176035679817
733.76,-0.12772606790539243,-0.18036949950492698
733.78,0.006509876792577529,0.03453679724011849
733.8,-0.014227969663060946,-0.007546414225970466
733.82,-0.8214264997892258,0.7774989078783854
733.84,-0.0873327183969792,0.0022161776952493994
733.86,-0.0959577367424913,-0.2846541547262973
733.88,0.052471827878257216,0.45234821149017534
733.9,0.8089619209249328,2.259729149132795
733.92,-0.04883420634964608,0.053293924401771164
733.94,0.009770977316399865,-0.0659585782105907
733.96,10.55975931986006,-5.718296636526276
733.98,0.012883818557320126,-0.07322827853019476
734.0,-0.09296232781189673,0.05805008601230455
734.02,-0.09652258610715592,-0.0127746523241683
734.04,12.29284966782809,-2.6068670821811395
734.06,-0.10359447024573143,0.326070976074476
734.08,0.00863689128470213,0.061441855076942886
734.1,0.05845190550678936,0.15001319591416618
734.12,-1.511795073490056,-7.206954588390737
734.14,-0.05188434271816078,0.14927818064624176
734.16,-0.02430268277745995,0.027433237569017166
734.18,-0.10677243253715574,-0.3620210961381787
734.2,7.347468712673432,0.06194225865459302
734.22,0.060607631571148346,-0.04229825776420881
734.24,-0.011588354940016643,-0.01745673273954651
734.26,-0.04543674696698474,0.19067023286734397
734.28,0.10902174443127066,0.22722563669716678
734.3,0.03001114870412991,0.044577982467227883
734.32,0.16407789946925178,-0.15540218321920207
734.34,-0.45806033883458497,0.48736330053841215
734.36,0.6635975660657785,0.23070631773448014
734.38,-0.0005016145684280104,0.25302166451648844
734.4,0.06793406278890757,0.41948883818895055
734.42,-0.3448207150601732,0.22587291379807795
734.44,0.0737957581782247,0.13778245984015314
734.46,-0.022067608859337895,0.04073272397862837
734.48,0.15554546029568073,0.13175266832852017
734.5,0.2598136106441551,0.49319459476346594
734.52,0.08484402671475877,-0.32707642380668034
734.54,0.030401377568324506,-0.0018606984707716379
734.56,0.09423621402855176,0.10971009136661536
734.58,0.6134962811471816,0.4840621105112284
734.6,0.06495073132733253,-0.426731228559035
734.62,-0.0419439462157456,0.03303115917922739
734.64,-0.1666395874597555,-0.15411858945350332
734.66,0.4209032124919396,1.1919273929113565
734.68,-0.3693482622977058,0.08339628908284524
734.7,0.04352046834573642,0.08460320055685955
734.72,0.04272969293980822,-0.09682659430237806
734.74,-0.06473640182716878,0.406533345783032
734.76,-0.0024319421278136133,0.37928986295079525
734.78,0.10517136807978744,0.1867585191487322
734.8,-0.06273624277193335,0.0586044375467587
734.82,0.1302816566724836,0.3072461104594524
734.84,0.08580731581012202,0.035337629753232846
734.86,-0.09959646586275284,-0.03920945292540523
734.88,-0.3437352057625773,0.3706907057164379
734.9,0.12496484199198221,0.11679844679280293
734.92,-0.030781193397750428,0.11896119244484282
734.94,-0.1360449252228051,0.5774542002173852
734.96,0.012850560151544954,-0.5071373561965871
734.98,-0.017842913781969116,0.21181301413725606
735.0,-0.0687931856588051,0.032651188475252724
735.02,0.038198360961331446,0.43921472160057107
735.04,15.138336470893218,0.9088097431955475
735.06,-0.07582302621548109,0.22617916309439678
735.08,0.03514932513140678,0.07316325954645819
735.1,0.054350627009924324,-0.0463538542485864
735.12,-0.45169450836878866,0.36808944401229127
735.14,0.15138670986232583,-0.042692905717565566
735.16,-0.004237601071857,0.0903687407628162
735.18,-0.11716651582808879,0.16408265304953673
735.2,-0.28953840259256935,0.6398126498219661
735.22,0.005072226461429352,-0.022455998198779525
735.24,0.00988644515232906,0.03269092973321719
735.26,0.14177277412366607,0.3423960279534093
735.28,-9.867031791558645,-0.008267172918280608
735.3,0.02872760624459758,0.1051203637060425
735.32,-0.004658288325131821,0.08761336991371138
735.34,-0.09633123718555225,0.10395864308553371
735.36,0.3759616757392301,0.25934035850327675
735.38,-0.010451205649644635,0.13294613349236428
735.4,-0.22469297596915538,0.03620474678892904
735.42,-0.35612820886753127,-0.048545293018804614
735.44,0.14439990513289302,0.11894403022108335
735.46,0.015446868730030872,0.1388944629880875
735.48,-0.22303783642597352,0.20865963139830512
735.5,0.4278849440965544,0.31792125087843814
735.52,-0.09117025658100886,0.18767378734678175
735.54,0.00130483171194129,0.10576238577935371
735.56,-0.05195047290856536,0.04120036096475488
735.58,0.05640584095161927,0.15643169203748286
735.6,-0.06044656949399041,0.2683948091968311
735.62,-0.037988373913208306,-0.0001785204083759595
735.64,0.05856887184765114,0.1822558221685
735.66,-0.6880186819398091,0.6339331853307684
735.68,0.05734339393874066,0.230344479755356
735.7,0.055510617359029624,0.035675093008865844
735.72,0.1322177794625894,0.16646850345195574
735.74,-0.363488704595305,0.6050510787147125
735.76,0.11494038850454302,0.18442426635925102
735.78,0.11153717372108218,0.14322322001622467
735.8,-0.5110688431545114,0.044514611781259816
735.82,0.18120778458905562,0.12444993846816388
735.84,0.0009132368180289063,0.09503981530308181
735.86,-0.10643869105127379,0.22238036340941036
735.88,0.25290872259139263,-0.0031146286572294457
735.9,-0.14065390172063275,0.15830260298947962
735.92,-0.009553807291744931,0.16104209322232066
735.94,0.007073810493452015,0.048692833138424874
735.96,8.633819188759514,-2.8057673587556238
735.98,-0.055488434512476204,0.23099004225230857
736.0,0.09593382761951119,0.08901680087709707
736.02,-0.02104806685510141,0.03440007969615522
736.04,0.513753033208225,0.5040422416129431
736.06,-0.14331738620396806,0.16058994044382402
736.08,0.021816485573708633,0.0786959882265208
736.1,0.0005172220930234062,0.2870823082681575
736.12,0.9149653861992348,0.28916802211127646
736.14,-0.2420613023695637,-0.03006527130508374
736.16,0.0006412534765800615,0.1327313232129761
736.18,-0.16990910520031832,0.2989398988776486
736.2,0.046492589635512616,0.14090687449608552
736.22,-0.06686441400086096,0.05924417070283283
736.24,-0.06445716493219322,0.2803161072679323
736.26,-0.17954244537379083,-0.68322348354517
736.28,0.13628886991923395,0.19925747569101304
736.3,0.0046350843906459716,0.08506236555913915
736.32,-0.08434932238758819,0.08918040156039808
736.34,0.027985263966524343,-0.1397551775165411
736.36,0.07654550989506248,0.16220167571593436
736.38,-0.004677971442248463,0.07837248013805365
736.4,-0.03187544256572039,0.17700307073207355
736.42,9.371629534928061,-2.5685443512598383
736.44,-0.08074938654365837,0.22404134496414585
736.46,-0.012537577900332053,0.16860448219742707
736.48,-0.028922229153941714,-0.10240218865976658
736.5,-0.3272438737553429,0.6522377493541924
736.52,-0.1350613320509595,0.08042108414304394
736.54,0.045139188950614084,0.07098314358077218
736.56,-0.1308410923866674,0.067793442887492
736.58,-0.016053333130045644,0.14319620540493005
736.6,-0.2009495826750083,0.007306658222528739
736.62,-0.03879706206102185,0.00826443877118166
736.64,-0.1612902188876859,0.25913845291635695
736.66,0.3071989462733278,0.9251606765837863
736.68,-0.12125901419990726,0.01879144384712106
736.7,-0.11126136762882766,0.05767334233205901
736.72,-0.07834547422538662,-0.0012001388424351944
736.74,5.246155420023463,-1.1391705565302956
736.76,-0.06264817258202271,0.05856409771006099
736.78,-0.13138508709119634,0.1900905116367433
736.8,-0.12534076602155153,-0.7253531383190648
736.82,0.24711753007657578,0.3312432520799895
736.84,0.005326442766939721,0.14143546731330758
736.86,-0.09986526543855234,0.08360838469475596
736.88,15.959598949288793,0.4124714386044701
736.9,0.1756359193201682,0.24762204761394102
736.92,0.053983743394869776,0.03254237798332582
736.94,-0.027155769173106137,0.1462624984338774
