t,ax,ay,az,wx,wy,wz
22.86,-0.871166913224597,1.4037864593488452,13.687394365172736,-0.25609654176860325,-1.768472937561826,-0.6862529950075474
22.87,2.369780659446057,-0.1758982530521803,11.480117373553579,0.8138416555628908,1.869845515238435,0.4646374609119612
22.88,-1.6082482672249088,-0.19962609957709693,7.974856956857936,0.7819119607222829,-0.20117198195839547,0.05734163341550031
22.89,0.2165398213711486,0.5367393305342786,5.471919291903639,0.9678254159368296,0.01868597639553362,0.25090921706001523
22.9,2.6415422874584173,-0.04037735036807718,11.737044370098657,-0.27353081185859396,-2.2713828087426164,0.507258600669739
22.91,-0.6361737903755413,1.2456123491595352,12.276598987298653,-0.4577625778836919,1.1846209623860164,-0.3011054827805684
22.92,2.7978987021683275,-0.6284458868509984,10.222410340245652,-0.3740979051683104,0.28791620655230316,0.49556696702991954
22.93,-0.5607340242293182,-1.610879731001785,10.505228599989206,-0.4757808773497594,-0.6775069778899181,0.24496281412258739
22.94,-0.11122281833918682,-1.6247177561437534,12.555610167950213,0.5352964369825908,0.6952562629074474,0.18089122711191635
22.95,-0.11939244971769755,-1.2181572463087935,11.146984241198547,0.30516046822270876,1.3158639006728239,0.3592234395291533
22.96,-1.6977185235408823,-0.43631981830795336,6.567927232074535,-0.5273554781688257,-0.9127974382908137,-0.6512561176976274
22.97,-4.1386452842841015,0.607254228379186,13.288208983854604,1.3843616846105111,-0.21910257701619967,-0.5666616748208922
22.98,-2.0291796625863983,0.48783807598359813,13.125207261301128,-0.6034645180640573,-0.795771151873046,-0.8726661197303732
22.99,1.413364407535233,-0.3323485831118791,11.18534642437425,0.08962458780862687,0.15246925777949827,0.8544840585158737
23.0,1.2273804813268536,0.8303427531791188,11.060446370557491,-0.15838083678260945,0.7759003992581436,1.166692001263134
23.01,-3.0580286296014343,-5.713437089198717,13.256154776703768,-0.5294870217609157,-0.03100977231914916,0.6806321360808677
23.02,1.1680634959038412,-4.933044122731348,13.512810332620077,-2.010447235732259,-0.1150087283193537,0.4457587928609078
23.03,-2.617167335020521,-1.8358507311454098,9.981717165131125,-1.6461562362659259,-2.926135951909143,0.9043016579647157
23.04,-0.018654256942193036,0.3105774795797556,16.414579174974257,0.8447515501549818,0.1951708601861214,-0.7348344761702778
23.05,2.388807392727305,1.1966911445647406,12.0430904517889,0.014167267824787154,-0.8599628441703894,1.1705029263774234
23.06,2.1807116545576197,3.128798782709258,9.400340681327343,0.22063603610003646,0.6954627608878894,-0.7544571892874636
23.07,-0.5979329919663766,-1.9668417738757864,8.495749535684382,1.2458284703794102,-2.575334896619432,1.796453943277766
23.08,-4.007046482170609,1.8351457840640633,12.921383765485604,1.2763649512275457,0.8663018779103546,0.4708919974984536
23.09,3.498985489796934,-0.6831126614467219,8.91965033509965,0.029507423267590066,1.0294303377015503,-1.2178014876510206
23.1,4.339744149431593,4.351948026042315,8.529083509090716,0.21714497634428281,-1.572457657106811,-1.4540703964767536
23.11,-3.2041976450729974,1.5275297532580243,10.375315880270474,0.618688590942835,-1.9660327584755035,0.5735531141803529
23.12,1.3832675991164238,-0.41895520620112314,10.441097448353455,-0.8322904542473513,0.2891569181477362,0.9162138711712694
