t,x,y,z,qx,qy,qz,qw
587.34,-1.178811451184102e-06,-2.2774792252893766e-07,0.9346880339127538,-4.008603547763807e-18,9.598270026705794e-18,-2.475638570887599e-06,0.9999999999969356
587.36,-1.1788114511834557e-06,-2.2774792252888977e-07,0.9373290106770814,-2.4093890550500077e-18,-4.717600964642208e-18,-2.4756385710892526e-06,0.9999999999969356
587.38,-1.1788114511831651e-06,-2.2774792252904271e-07,0.9398547814822552,-7.098777980967572e-18,-1.0172753312113578e-17,-2.4756385712894256e-06,0.9999999999969356
587.4,-1.178811451182982e-06,-2.2774792252865978e-07,0.9423937504561378,1.9634011362053766e-18,-1.6539850605170387e-17,-2.475638571492622e-06,0.9999999999969356
587.42,-1.1788114511827929e-06,-2.2774792252876248e-07,0.9449977329189198,-1.9734273832217404e-18,-2.5497738829481316e-17,-2.4756385716938537e-06,0.9999999999969356
587.44,-1.1788114511832388e-06,-2.277479225290006e-07,0.9476395112198712,-9.341439519750592e-18,-2.0471733182939438e-17,-2.4756385718953404e-06,0.9999999999969356
587.46,-1.1788114511833458e-06,-2.2774792252839108e-07,0.9502775184914452,5.293761118601485e-18,-2.737469511633912e-17,-2.475638572099097e-06,0.9999999999969356
587.48,-1.1788114511837373e-06,-2.2774792252845816e-07,0.9528756458479828,2.3566645743245855e-18,-2.7585450703233547e-17,-2.4756385722998e-06,0.9999999999969356
587.5,-1.1788114511847252e-06,-2.2774792252889033e-07,0.9554670904722866,-9.446325358908532e-18,-1.3278545704346092e-17,-2.4756385725014607e-06,0.9999999999969356
587.52,-1.1788114511854824e-06,-2.2774792252885457e-07,0.9579863331432714,-9.652847817048187e-18,-4.131532734863658e-18,-2.4756385727056837e-06,0.9999999999969356
587.54,-1.1788114511857041e-06,-2.2774792252858661e-07,0.9604616717110825,-5.2899668694326035e-18,-6.035978471677076e-18,-2.4756385729063174e-06,0.9999999999969356
587.56,-1.1788114511858765e-06,-2.2774792252845294e-07,0.9629901163862431,-4.894923188893271e-18,-7.402015857113465e-18,-2.47563857310877e-06,0.9999999999969356
587.58,-1.1788114511864431e-06,-2.2774792252816e-07,0.9655623235723709,2.638199222759592e-19,3.0117671228456186e-18,-2.475638573313114e-06,0.9999999999969356
587.6,-1.178811451186592e-06,-2.2774792252805439e-07,0.9681292299571435,1.0681198792103828e-18,4.344406552920159e-18,-2.4756385735139103e-06,0.9999999999969356
587.62,-1.178811451186542e-06,-2.27747922528065e-07,0.9707232896038003,-2.1081221474457271e-19,1.8929834428964863e-18,-2.475638573718517e-06,0.9999999999969356
587.64,-1.1788114511865096e-06,-2.277479225279844e-07,0.9732558928064168,1.4776127070334571e-18,1.1312648247748329e-18,-2.4756385739207203e-06,0.9999999999969356
587.66,-1.1788114511865147e-06,-2.2774792252790962e-07,0.9757744609409154,3.3176854517062622e-18,1.732929896722219e-18,-2.475638574122073e-06,0.9999999999969356
587.68,-1.1788114511867282e-06,-2.2774792252807816e-07,0.9783064805058758,-7.846872971528133e-19,7.988014291943829e-18,-2.4756385743265355e-06,0.9999999999969356
587.7,-1.1788114511862824e-06,-2.277479225279389e-07,0.9808270555245955,3.60141951245633e-18,-2.5931937477811817e-18,-2.4756385745267e-06,0.9999999999969356
