t,x,y,z
140.595000,-1.441671,-0.691282,0.484967
140.735000,-0.273483,-0.288707,1.794031
140.865000,-0.392469,1.029195,-0.131743
141.005000,-0.530161,-3.009783,-0.711357
141.155000,-0.137603,-0.681166,-0.218514
141.285000,1.659324,-0.269356,0.683409
141.425000,-0.676280,-0.151747,-1.332626
141.565000,1.181645,-0.821790,0.873142
141.715000,-1.446529,-2.208453,-0.300078
141.845000,-0.075777,-0.124371,1.389409
141.985000,0.444929,1.276932,-2.150524
142.135000,0.891673,-1.978909,-0.542053
142.265000,1.036852,0.426913,-1.442042
142.415000,1.137514,-0.753271,-0.581539
142.545000,0.006702,-0.472312,0.493756
142.695000,-0.101948,-1.447894,0.069717
142.835000,1.217688,-0.711415,-0.000179
142.975000,0.162261,0.943686,0.099399
143.115000,-0.932232,0.245668,0.467201
143.255000,-0.803109,1.414098,-0.739667
143.395000,-0.605107,0.876515,0.980336
143.545000,0.793471,0.153412,0.940286
143.675000,0.418715,1.470769,0.666256
143.825000,0.944944,0.175063,0.841206
143.955000,-0.196040,0.570137,0.584123
144.045000,0.365510,-0.551520,2.325258
144.235000,0.810734,-0.188174,0.205005
144.375000,-0.152666,-0.954416,-0.012937
144.505000,0.587802,0.728352,-0.457459
144.655000,-0.563338,-1.447794,-0.734191
144.795000,-0.292819,0.504461,-0.944887
144.945000,-0.338690,-0.476170,-0.588213
145.085000,-1.178545,0.880118,0.230132
145.225000,0.479950,0.456687,0.634371
145.365000,-0.499331,1.525528,0.350091
145.435000,-0.040913,0.436697,-0.467931
145.655000,0.406117,-1.863956,1.196621
145.795000,0.350726,-0.356221,1.034757
145.935000,0.547470,-1.458293,0.133587
146.075000,-0.240031,-0.801624,-0.363019
146.215000,-0.590165,1.230267,0.833653
146.355000,-0.274260,0.357626,0.466647
146.495000,-1.911482,-0.979670,-1.178046
146.635000,-1.705278,-1.297909,0.190834
146.775000,-1.613478,-0.256793,0.508742
146.915000,-1.319695,-1.512687,-0.666794
147.065000,0.049437,-0.972986,0.407229
147.195000,-1.275546,0.007037,-1.252132
147.335000,-0.768909,0.849157,1.517807
147.475000,0.894465,0.303668,1.412764
147.625000,-0.774760,-2.592462,-0.104957
147.755000,0.310005,0.009204,0.499423
147.905000,-1.370053,-0.210790,-2.285859
148.045000,-0.646311,0.144428,-1.038668
148.185000,-1.392292,1.365015,-0.179529
148.325000,-0.778640,-2.295281,-0.957666
148.465000,0.407056,-0.803240,0.831294
148.605000,-2.150603,0.398646,2.117921
148.745000,0.024777,-1.755048,-1.050823
148.885000,-0.155193,1.319418,-0.705504
149.025000,-0.967597,0.226609,0.373803
149.155000,-1.797184,0.717754,1.756050
149.295000,-0.255482,-0.689323,-1.071488
149.435000,-0.829553,0.704729,0.405972
149.575000,-0.038320,0.966769,1.983652
149.715000,-0.220090,0.135739,-1.485202
149.855000,1.388684,0.139120,-1.111635
149.985000,-0.422479,0.175596,-0.251346
150.105000,-1.176835,-0.957728,-0.344700
150.265000,0.059746,-0.240619,0.994296
150.405000,0.132609,-0.244038,0.430801
150.535000,1.305585,0.293428,-1.575287
150.685000,0.813084,0.910629,0.727602
