t,x,y,z,qx,qy,qz,qw,vx,vy,vz
7.46,6.279380485570628e-19,-9.568429987483148e-19,0.24646398816124607,3.5637358808190793e-19,-5.5759504811167235e-18,5.099535766565237e-18,1.0,8.81947423190634e-18,-6.729578257929293e-18,0.12781299783192202
7.48,7.277415303455311e-19,-1.129627960955557e-18,0.24905616093737784,-4.021682526154576e-18,-9.69807700941744e-18,5.419618202105961e-18,1.0,3.779262545446442e-18,-9.082591151237693e-18,0.13027109379118995
7.5,2.546808226129728e-19,-1.0079446112494939e-18,0.25168064632955106,-1.0148764707813788e-18,6.830765393694132e-19,5.455633297267767e-18,1.0,-2.6818628734352624e-17,9.77504500847639e-18,0.13081521153155973
7.52,-1.3180992630974392e-19,-8.773805103197945e-19,0.2542871504531636,1.9015916855085126e-18,9.272058119361384e-18,4.889839322672967e-18,1.0,-1.6545550370684475e-17,2.812442595646914e-18,0.13061179650214472
7.54,-3.011310178938864e-20,-1.1192475101207254e-18,0.25693673183753085,-4.938702292757574e-18,6.872389451100932e-18,4.839766476225396e-18,1.0,8.370468298527305e-18,-1.489356096739901e-17,0.13316822446632903
7.5600000000000005,8.66081899134192e-20,-9.602658838931663e-19,0.25961282306232486,-1.2366395609302874e-18,5.7522507002014894e-18,4.396503352972678e-18,1.0,4.122818873276658e-18,1.6893287283551927e-17,0.1340121981909248
7.58,2.1897482423213556e-19,-4.443688867778334e-19,0.2622778545419815,1.2026820024007178e-17,4.699690513519439e-18,4.2201130452004135e-18,1.0,5.175956137294671e-18,2.1461072792631012e-17,0.13214033941940095
7.6,3.4040435044902798e-19,-3.6357484844861197e-19,0.2648976165006968,1.5724499787629458e-17,4.000473469031228e-18,4.264815723116561e-18,1.0,4.778702341950884e-18,1.4605179762354417e-18,0.13113958129224446
7.62,4.566811227542742e-19,-5.554443750705406e-19,0.26755413081755275,1.4746271720126034e-17,3.2987974886796066e-18,4.323785974632537e-18,1.0,5.122626402600188e-18,1.4765544417112722e-18,0.13348231758432139
7.64,5.680267937893861e-19,-7.137981613917136e-19,0.27026506143524653,1.6225413514987367e-17,2.5004101109333255e-18,4.338551579744007e-18,1.0,4.5889526198140756e-18,-7.156408912529989e-18,0.13622840417830684
7.66,6.640725067046123e-19,-1.0055898908373375e-18,0.27298165132216035,1.5319466536877436e-17,1.8013935395067046e-18,4.378059541999353e-18,1.0,4.0654035304072635e-18,-1.2073689037504463e-17,0.13470358079930023
7.68,6.78470130760519e-19,-1.5235968013497065e-18,0.27564106233654556,8.669337801434844e-18,3.0188212636740345e-18,4.606949611124662e-18,1.0,-1.564274310264245e-18,-1.7899870376214505e-17,0.13296838060879446
7.7,8.02806550604359e-19,-1.5466873991881875e-18,0.27827875622300413,1.4929487017718043e-17,1.0829976002634904e-18,3.94002722945344e-18,1.0,8.911370899330826e-18,3.182841995121626e-18,0.13060056752611793
7.72,9.765633490755276e-19,-2.125550385715327e-18,0.28079621577982516,5.769372727321817e-18,-2.421318232004624e-18,4.3191111424572035e-18,1.0,8.039697264330617e-18,-3.1133839272691815e-17,0.12393388669544869
