t,x,y,z
12.95,0.086512,0.160624,0.655573
12.96,0.086732,0.160835,0.654414
12.97,0.086954,0.161042,0.653274
12.98,0.087176,0.16125,0.652148
12.99,0.087396,0.161463,0.651023
13.0,0.087611,0.161679,0.649887
13.01,0.087827,0.161892,0.648734
13.02,0.088043,0.162102,0.647572
13.03,0.088255,0.16231,0.646408
13.04,0.088467,0.162517,0.645249
13.05,0.088686,0.162722,0.644096
13.06,0.088913,0.162924,0.642934
13.07,0.089145,0.163126,0.641761
13.08,0.089376,0.163326,0.640586
13.09,0.089605,0.163528,0.639407
13.1,0.089833,0.163731,0.638231
13.11,0.090057,0.163935,0.63708
13.12,0.090285,0.164141,0.635963
13.13,0.090522,0.164347,0.634862
13.14,0.090767,0.164549,0.633756
13.15,0.091014,0.164746,0.632642
13.16,0.091256,0.164939,0.631529
13.17,0.091491,0.165132,0.630417
13.18,0.091725,0.165327,0.62931
13.19,0.091962,0.165519,0.628228
13.2,0.092198,0.165707,0.627177
13.21,0.092432,0.165888,0.62614
13.22,0.092669,0.166069,0.625093
13.23,0.092908,0.16625,0.624025
13.24,0.093149,0.166429,0.622942
13.25,0.09339,0.166603,0.621872
13.26,0.093634,0.166775,0.620822
13.27,0.093877,0.166945,0.619777
13.28,0.094117,0.167111,0.61872
13.29,0.094357,0.167273,0.61764
13.3,0.094594,0.167434,0.616546
13.31,0.094829,0.167593,0.615465
13.32,0.09507,0.167752,0.614407
13.33,0.095316,0.167914,0.613361
13.34,0.095563,0.168078,0.612316
13.35,0.095812,0.168239,0.611261
13.36,0.09606,0.168397,0.610198
13.37,0.096308,0.168555,0.609149
13.38,0.096557,0.168716,0.608123
13.39,0.096802,0.168878,0.607101
13.4,0.097043,0.169038,0.606073
13.41,0.097283,0.169196,0.605046
13.42,0.097523,0.169356,0.604012
13.43,0.097767,0.169514,0.602953
13.44,0.098014,0.169666,0.601868
13.45,0.098261,0.169814,0.600758
13.46,0.098501,0.169963,0.599622
13.47,0.098736,0.170118,0.598455
13.48,0.09897,0.170279,0.597268
13.49,0.099203,0.170447,0.596089
13.5,0.09944,0.170618,0.594933
13.51,0.099682,0.170786,0.59379
13.52,0.099924,0.170951,0.592639
13.53,0.100164,0.171111,0.591468
13.54,0.100402,0.171271,0.590275
13.55,0.10064,0.171431,0.589064
13.56,0.100879,0.171588,0.587832
13.57,0.101118,0.171746,0.586578
13.58,0.101357,0.171906,0.585309
13.59,0.101599,0.172065,0.584029
13.6,0.101848,0.172222,0.582745
13.61,0.102101,0.172377,0.581477
13.62,0.102354,0.17253,0.580255
13.63,0.102608,0.172685,0.579097
13.64,0.10286,0.172843,0.577997
13.65,0.103107,0.173001,0.57693
13.66,0.103348,0.173154,0.575869
13.67,0.103588,0.173306,0.574797
13.68,0.103828,0.173462,0.573715
13.69,0.104073,0.173627,0.572646
13.7,0.104319,0.173796,0.571592
13.71,0.104565,0.173964,0.570538
13.72,0.104811,0.174136,0.569471
13.73,0.105057,0.174312,0.56839
13.74,0.105304,0.174488,0.567299
13.75,0.105552,0.174666,0.566196
13.76,0.105797,0.174844,0.565083
13.77,0.106041,0.175019,0.563979
13.78,0.106289,0.175199,0.562898
13.79,0.106539,0.175386,0.561827
13.8,0.106785,0.175579,0.56076
13.81,0.107028,0.175771,0.559713
13.82,0.107269,0.175964,0.558686
13.83,0.107507,0.176153,0.557664
13.84,0.107743,0.176339,0.556636
13.85,0.107979,0.176526,0.55561
13.86,0.108214,0.17671,0.554586
13.87,0.108449,0.176887,0.55355
13.88,0.108682,0.177062,0.5525
13.89,0.108913,0.177234,0.551459
13.9,0.109144,0.177407,0.550434
13.91,0.109373,0.177584,0.549405
13.92,0.109596,0.17776,0.548358
13.93,0.109814,0.177931,0.547297
13.94,0.110028,0.178099,0.546224
13.95,0.110241,0.17827,0.545133
13.96,0.110454,0.178446,0.544027
13.97,0.110666,0.178624,0.542926
13.98,0.110872,0.178803,0.541832
13.99,0.111076,0.178983,0.540735
14.0,0.111276,0.179165,0.539623
14.01,0.111475,0.17935,0.538481
14.02,0.111675,0.179538,0.537297
14.03,0.111876,0.179729,0.536073
14.04,0.112073,0.179922,0.53481
14.05,0.112269,0.180123,0.533506
14.06,0.112463,0.180328,0.532159
14.07,0.112659,0.180534,0.530776
14.08,0.112854,0.180739,0.529377
14.09,0.113045,0.180946,0.527995
14.1,0.113234,0.181153,0.526638
14.11,0.113424,0.181358,0.525287
14.12,0.113613,0.181564,0.523926
14.13,0.113803,0.181768,0.522552
14.14,0.113997,0.181968,0.521177
14.15,0.11419,0.182164,0.519822
14.16,0.114384,0.182359,0.51849
14.17,0.11458,0.182552,0.517163
14.18,0.114779,0.182745,0.515829
14.19,0.114981,0.182939,0.514481
14.2,0.11519,0.183129,0.513112
14.21,0.115405,0.183313,0.511733
14.22,0.115621,0.183491,0.510356
14.23,0.115837,0.183668,0.50898
14.24,0.116052,0.183844,0.507602
14.25,0.116264,0.184021,0.506224
14.26,0.116474,0.184197,0.50485
14.27,0.116683,0.184372,0.503499
14.28,0.116892,0.184546,0.502181
14.29,0.1171,0.184721,0.500879
14.3,0.117307,0.184897,0.499591
14.31,0.117511,0.185071,0.498336
14.32,0.117717,0.185247,0.49713
14.33,0.117926,0.185426,0.495975
14.34,0.118137,0.185608,0.494861
14.35,0.11835,0.185788,0.493762
14.36,0.118565,0.185965,0.492672
14.37,0.118781,0.186139,0.491599
14.38,0.118997,0.186309,0.490539
14.39,0.119213,0.186481,0.489473
14.4,0.119428,0.186657,0.488385
14.41,0.119644,0.186837,0.487264
14.42,0.119864,0.187019,0.486106
14.43,0.120087,0.187198,0.484907
14.44,0.120308,0.187378,0.483665
14.45,0.120525,0.187561,0.482387
14.46,0.12074,0.187746,0.481087
14.47,0.120952,0.18793,0.479769
14.48,0.121163,0.188115,0.478436
14.49,0.121372,0.188301,0.477115
14.5,0.121577,0.188486,0.475818
14.51,0.121779,0.188666,0.474526
14.52,0.121979,0.188839,0.473223
14.53,0.122182,0.189007,0.4719
14.54,0.12239,0.189172,0.470561
14.55,0.122607,0.189334,0.46924
14.56,0.122829,0.189491,0.467963
14.57,0.123051,0.189644,0.466723
14.58,0.123274,0.189797,0.465508
14.59,0.123494,0.18995,0.4643
14.6,0.123715,0.190102,0.463095
14.61,0.12394,0.190252,0.461905
14.62,0.124167,0.190399,0.460736
14.63,0.124393,0.190544,0.459584
14.64,0.124618,0.190692,0.458439
14.65,0.124842,0.19084,0.457286
14.66,0.125066,0.190984,0.456124
14.67,0.125292,0.191127,0.454968
14.68,0.12552,0.19127,0.453813
14.69,0.12575,0.191414,0.45264
14.7,0.125982,0.191562,0.451439
14.71,0.126215,0.191716,0.450202
14.72,0.126446,0.191872,0.448926
14.73,0.126677,0.192032,0.447604
14.74,0.126909,0.192194,0.446245
14.75,0.127146,0.19236,0.444874
14.76,0.127388,0.192529,0.443502
14.77,0.127632,0.1927,0.442125
14.78,0.127879,0.192871,0.440747
14.79,0.128127,0.193041,0.439389
14.8,0.128379,0.193213,0.438057
14.81,0.128633,0.19339,0.436732
14.82,0.128888,0.193569,0.435399
14.83,0.129142,0.193747,0.434052
14.84,0.129395,0.193923,0.432692
14.85,0.129647,0.1941,0.431327
14.86,0.129904,0.194279,0.42996
14.87,0.130166,0.194467,0.428586
14.88,0.130431,0.194659,0.427207
14.89,0.130695,0.194853,0.42585
14.9,0.130953,0.195043,0.424523
14.91,0.13121,0.195232,0.423205
14.92,0.131472,0.195425,0.421875
14.93,0.131737,0.195623,0.420522
14.94,0.132005,0.195828,0.419141
14.95,0.132274,0.196038,0.41773
14.96,0.132546,0.196251,0.416286
14.97,0.13282,0.196469,0.414808
14.98,0.133096,0.196686,0.413298
14.99,0.133377,0.1969,0.411756
15.0,0.133664,0.19711,0.410181
15.01,0.133954,0.197318,0.40858
15.02,0.134246,0.197527,0.406965
15.03,0.13454,0.197735,0.405336
15.04,0.134834,0.197939,0.403693
15.05,0.135124,0.19814,0.402035
15.06,0.135409,0.198346,0.400375
15.07,0.135688,0.198559,0.398738
15.08,0.135963,0.198774,0.397132
15.09,0.136239,0.198988,0.395542
15.1,0.136516,0.199206,0.393972
15.11,0.136791,0.199428,0.392442
15.12,0.137062,0.199653,0.390955
15.13,0.137332,0.199879,0.389489
15.14,0.137603,0.200104,0.388022
15.15,0.137871,0.200324,0.386543
15.16,0.138136,0.200538,0.385064
15.17,0.138398,0.200749,0.383604
15.18,0.13866,0.200959,0.382168
15.19,0.138921,0.201168,0.380743
15.2,0.139182,0.201378,0.379327
15.21,0.139444,0.201588,0.377907
15.22,0.139709,0.201799,0.376471
15.23,0.139975,0.20201,0.375012
15.24,0.140241,0.202225,0.373534
15.25,0.140503,0.202443,0.372054
15.26,0.140764,0.202662,0.370588
15.27,0.141028,0.20288,0.369129
15.28,0.141299,0.203095,0.367678
15.29,0.141571,0.203305,0.366252
15.3,0.14184,0.203507,0.364862
15.31,0.142108,0.203702,0.363496
15.32,0.142375,0.203893,0.362145
15.33,0.142647,0.204079,0.360802
15.34,0.142923,0.204265,0.359454
15.35,0.143199,0.204454,0.358087
15.36,0.143477,0.204647,0.356699
15.37,0.143759,0.204841,0.355287
15.38,0.14404,0.205037,0.353848
15.39,0.144314,0.205231,0.352382
15.4,0.144582,0.205421,0.350887
15.41,0.14485,0.205613,0.349368
15.42,0.145121,0.205809,0.347843
15.43,0.145394,0.206008,0.346321
15.44,0.145666,0.206209,0.34481
15.45,0.145939,0.206409,0.343334
15.46,0.14621,0.206609,0.341891
15.47,0.146477,0.206809,0.340468
15.48,0.146745,0.207002,0.339068
15.49,0.147016,0.207192,0.337686
15.5,0.147288,0.207382,0.336318
15.51,0.147561,0.207575,0.334977
15.52,0.147833,0.20777,0.333667
15.53,0.148105,0.207965,0.332378
15.54,0.148377,0.208161,0.331106
15.55,0.148648,0.208361,0.329842
15.56,0.148919,0.208561,0.328582
15.57,0.149187,0.208759,0.32734
15.58,0.14945,0.208955,0.326115
15.59,0.149708,0.209153,0.324887
15.6,0.149961,0.209354,0.323652
15.61,0.150211,0.209559,0.322426
15.62,0.150463,0.209767,0.321212
15.63,0.150714,0.209979,0.319998
15.64,0.150965,0.210193,0.318768
15.65,0.151214,0.210411,0.31751
15.66,0.151464,0.21063,0.316214
15.67,0.151718,0.210849,0.314873
15.68,0.151975,0.211067,0.31349
15.69,0.152231,0.211283,0.312079
15.7,0.152484,0.211497,0.310662
15.71,0.15274,0.211711,0.309243
15.72,0.153002,0.211932,0.307811
15.73,0.153265,0.212161,0.306363
15.74,0.153527,0.212396,0.304904
15.75,0.153787,0.212633,0.303453
15.76,0.154047,0.212869,0.302018
15.77,0.154303,0.213104,0.30059
15.78,0.154556,0.213341,0.299166
15.79,0.154805,0.213576,0.297742
15.8,0.155051,0.21381,0.296322
15.81,0.155295,0.214042,0.294922
15.82,0.155536,0.214271,0.293543
15.83,0.155772,0.214498,0.292169
15.84,0.156005,0.214726,0.290797
15.85,0.156241,0.214961,0.289447
15.86,0.156476,0.215198,0.288126
15.87,0.156705,0.215431,0.286814
15.88,0.156928,0.21566,0.285508
15.89,0.157153,0.215889,0.284223
15.9,0.15738,0.216117,0.282959
15.91,0.157608,0.216344,0.2817
15.92,0.157835,0.216567,0.280428
15.93,0.15806,0.216786,0.279131
15.94,0.158282,0.217006,0.277815
15.95,0.158499,0.217224,0.276507
15.96,0.158709,0.217441,0.275219
15.97,0.158917,0.217655,0.273935
15.98,0.159123,0.217869,0.272638
15.99,0.159327,0.218079,0.271317
16.0,0.159527,0.218287,0.269966
16.01,0.159724,0.218493,0.268587
16.02,0.159918,0.218701,0.267184
16.03,0.160116,0.218913,0.265755
16.04,0.16032,0.219132,0.2643
16.05,0.160528,0.219353,0.262823
16.06,0.160737,0.219574,0.261323
16.07,0.160949,0.219793,0.2598
16.08,0.161166,0.220015,0.258268
16.09,0.161386,0.220236,0.256736
16.1,0.161604,0.220457,0.2552
16.11,0.161824,0.220677,0.253662
16.12,0.162049,0.220898,0.252131
16.13,0.162281,0.221119,0.250613
16.14,0.162519,0.221338,0.249121
16.15,0.162761,0.221557,0.247652
16.16,0.163008,0.221773,0.246211
16.17,0.163258,0.221989,0.244813
16.18,0.163506,0.222209,0.243456
16.19,0.163751,0.22243,0.242114
16.2,0.163995,0.222648,0.240781
16.21,0.164239,0.222865,0.239476
16.22,0.164484,0.223082,0.2382
16.23,0.16473,0.223293,0.236935
16.24,0.164978,0.223499,0.23566
16.25,0.165225,0.223705,0.234363
16.26,0.165469,0.223914,0.233048
16.27,0.165713,0.224124,0.231746
16.28,0.165958,0.224331,0.230472
16.29,0.166204,0.224541,0.229207
16.3,0.166453,0.224755,0.227929
16.31,0.166702,0.224965,0.226623
16.32,0.166951,0.225173,0.225281
16.33,0.167198,0.225381,0.2239
16.34,0.167447,0.225587,0.222483
16.35,0.167699,0.225793,0.221037
16.36,0.167954,0.226002,0.219572
16.37,0.168214,0.226217,0.218092
16.38,0.168475,0.226434,0.216606
16.39,0.168736,0.226655,0.215136
16.4,0.168999,0.226878,0.213685
16.41,0.169264,0.2271,0.212241
16.42,0.16953,0.22732,0.210789
16.43,0.169796,0.227541,0.209323
16.44,0.170065,0.227759,0.207852
16.45,0.170337,0.227973,0.206402
16.46,0.170611,0.228184,0.204975
16.47,0.170885,0.228396,0.203567
16.48,0.171161,0.22861,0.202181
16.49,0.171442,0.228826,0.200812
16.5,0.171729,0.229044,0.199453
16.51,0.172017,0.229263,0.198118
16.52,0.172307,0.229483,0.196826
16.53,0.172595,0.2297,0.195582
16.54,0.17288,0.229915,0.194372
16.55,0.173164,0.230134,0.193169
16.56,0.17345,0.230357,0.191965
16.57,0.173739,0.230582,0.190773
16.58,0.174029,0.230808,0.189593
16.59,0.174318,0.231029,0.188411
16.6,0.174609,0.231249,0.187213
16.61,0.1749,0.231473,0.185983
16.62,0.17519,0.2317,0.18471
16.63,0.175481,0.23193,0.183393
16.64,0.17577,0.232158,0.182033
16.65,0.176056,0.232386,0.180633
16.66,0.17634,0.232617,0.179211
16.67,0.176625,0.23285,0.177803
16.68,0.176907,0.23308,0.176431
16.69,0.177188,0.233312,0.175086
16.7,0.177471,0.233547,0.173759
16.71,0.17775,0.233781,0.172448
16.72,0.178023,0.234011,0.171145
16.73,0.178292,0.234239,0.169853
16.74,0.178561,0.234464,0.168564
16.75,0.178835,0.23469,0.167263
16.76,0.17911,0.234917,0.165952
16.77,0.179381,0.235141,0.164631
16.78,0.179651,0.23537,0.163307
16.79,0.179921,0.235604,0.162004
16.8,0.180192,0.235842,0.160726
16.81,0.180462,0.23608,0.159453
16.82,0.180727,0.23632,0.158168
16.83,0.180987,0.236564,0.156857
16.84,0.181239,0.23681,0.155526
16.85,0.181487,0.237059,0.154214
16.86,0.181736,0.237313,0.152942
16.87,0.181981,0.237567,0.151689
16.88,0.182224,0.237818,0.15045
16.89,0.182466,0.238068,0.149236
16.9,0.182708,0.238318,0.148046
16.91,0.18295,0.238567,0.146857
16.92,0.183195,0.238814,0.145652
16.93,0.183444,0.239058,0.14442
16.94,0.183695,0.239304,0.143166
16.95,0.183948,0.239554,0.141914
16.96,0.184203,0.239808,0.140672
16.97,0.184457,0.24007,0.139428
16.98,0.184707,0.240337,0.138179
16.99,0.18495,0.240606,0.136941
17.0,0.185187,0.240877,0.135716
17.01,0.185418,0.241153,0.134496
17.02,0.185643,0.241429,0.133284
17.03,0.185861,0.241701,0.132078
17.04,0.186076,0.241969,0.130869
