t,x,y,z
48.9,-0.024628,0.487053,0.864079
49.2,0.060272,0.273657,1.042669
49.5,-0.058033,0.366818,0.711899
49.8,0.012861,0.387584,0.845435
50.1,0.012508,0.270841,0.880678
50.4,0.041855,0.161362,0.779102
50.7,-0.108874,0.119691,0.737097
51.0,-0.041664,0.166506,0.981321
51.3,-0.122373,-0.089457,0.900687
51.6,-0.060759,0.155571,0.822089
51.9,-0.148596,-0.000796,0.842574
52.2,-0.015393,-0.008601,0.900757
52.5,0.022916,-0.052079,1.120592
52.8,0.141264,-0.07337,0.832254
53.1,0.055872,0.075206,0.891732
53.4,-0.02175,-0.141756,1.018777
53.7,-0.029568,-0.152964,0.987973
54.0,0.024517,0.164985,0.804541
54.3,0.049403,0.09302,0.989264
54.6,-0.051347,-0.024441,0.803315
54.9,0.000404,0.06222,0.782513
55.2,0.172886,-0.026987,0.761397
55.5,0.020634,-0.061545,0.570514
55.8,-0.063137,0.016495,0.732578
56.1,0.022204,0.19524,0.694832
56.4,0.020749,-0.008954,0.776855
56.7,-0.047122,0.011512,0.547078
57.0,-0.087324,0.084628,0.669242
57.3,0.07351,0.141271,0.54291
57.6,0.092406,-0.051501,0.485992
57.9,-0.022326,-0.042431,0.382377
58.2,-0.085675,0.200035,0.43897
58.5,-0.130388,0.222587,0.200865
58.8,0.116812,0.193434,0.407329
59.1,0.135152,0.115826,0.266089
59.4,-0.136752,0.030065,0.263299
59.7,-0.094744,-0.008163,0.310032
60.0,-0.119285,-0.129954,0.191255
60.3,0.031057,-0.172208,0.03164
60.6,0.065038,-0.015553,0.193471
60.9,-0.004312,0.044045,0.180934
61.2,0.236905,0.125118,0.000826
61.5,-0.01568,-0.126883,0.05139
